direction,pivot_lb,impulse_atr,fib,tol,wait_h,session,atr_pad,tp,n,net,yr_r,wr,pf,dd,mar,pos_years,years_dict,trades_per_year,gate_trades_yr_ge_200,gate_pf_ge_1p3,gate_mar_ge_1p5,gate_pos_years_ge_7,gate_ALL_PASS,label
short,3,2.0,0.618,0.2,72,all,0.5,4.0,1732,-52.98689769391894,-7.900560092954329,0.31755196304849886,0.9549658725877941,-135.85692194884433,-0.05815353372961896,4/8,"{2019: -24.53, 2020: 16.78, 2021: -1.32, 2022: 6.55, 2023: 13.91, 2024: -53.76, 2025: -46.01, 2026: 35.4}",258.2481835423122,True,False,False,False,False,short_lb3_imp2.0_fib0.618_tol0.2_wait72h_sessall_pad0.5_TP4.0R
short,3,2.0,0.618,0.2,72,london_ny,0.5,2.0,1635,-108.46754669344045,-16.172123328244563,0.36085626911314983,0.8964192952230026,-138.46970607918053,-0.11679177912746437,3/8,"{2019: -17.16, 2020: 12.69, 2021: -15.22, 2022: -33.45, 2023: 19.9, 2024: -37.14, 2025: -42.22, 2026: 4.13}",243.7726531827137,True,False,False,False,False,short_lb3_imp2.0_fib0.618_tol0.2_wait72h_sesslondon_ny_pad0.5_TP2.0R
short,3,2.0,0.618,0.2,72,london_ny,0.5,3.0,1635,-125.28795444644618,-18.679985973850247,0.3186544342507645,0.8872447870749225,-166.54241727121277,-0.11216353335036602,3/8,"{2019: -22.72, 2020: 14.74, 2021: -3.21, 2022: -17.23, 2023: 0.83, 2024: -48.75, 2025: -50.15, 2026: 1.21}",243.7726531827137,True,False,False,False,False,short_lb3_imp2.0_fib0.618_tol0.2_wait72h_sesslondon_ny_pad0.5_TP3.0R
short,3,2.0,0.618,0.2,72,london_ny,0.5,4.0,1635,-119.83127065799991,-17.866413934285326,0.3076452599388379,0.8938119436806461,-176.98279979362118,-0.10095000166750254,1/8,"{2019: -19.68, 2020: 21.24, 2021: -2.38, 2022: -8.86, 2023: -3.67, 2024: -55.54, 2025: -48.52, 2026: -2.42}",243.7726531827137,True,False,False,False,False,short_lb3_imp2.0_fib0.618_tol0.2_wait72h_sesslondon_ny_pad0.5_TP4.0R
short,3,2.0,0.786,0.2,24,all,0.5,2.0,1312,-139.24536679456435,-20.765901562534204,0.32926829268292684,0.8514237544656342,-150.69596586844983,-0.13779998318376893,2/8,"{2019: -8.33, 2020: -28.17, 2021: -14.56, 2022: -39.54, 2023: 2.21, 2024: -45.79, 2025: -8.98, 2026: 3.91}",195.6608214493814,False,False,False,False,False,short_lb3_imp2.0_fib0.786_tol0.2_wait24h_sessall_pad0.5_TP2.0R
short,3,2.0,0.786,0.2,24,all,0.5,3.0,1312,-130.59247375645543,-19.475480709066197,0.26753048780487804,0.8721000568342209,-159.425083656481,-0.12216070559530469,1/8,"{2019: -10.27, 2020: -7.48, 2021: -11.03, 2022: -28.75, 2023: -9.07, 2024: -68.76, 2025: -12.29, 2026: 17.05}",195.6608214493814,False,False,False,False,False,short_lb3_imp2.0_fib0.786_tol0.2_wait24h_sessall_pad0.5_TP3.0R
short,3,2.0,0.786,0.2,24,all,0.5,4.0,1312,-67.09855469693868,-10.006523117430845,0.24771341463414634,0.936014874491187,-110.5960727559281,-0.09047810530771747,3/8,"{2019: -17.67, 2020: 6.24, 2021: 20.16, 2022: -6.75, 2023: -7.87, 2024: -63.63, 2025: -9.28, 2026: 11.7}",195.6608214493814,False,False,False,False,False,short_lb3_imp2.0_fib0.786_tol0.2_wait24h_sessall_pad0.5_TP4.0R
short,3,2.0,0.786,0.2,24,london_ny,0.5,2.0,1232,-149.4368908098251,-22.28578110571028,0.32386363636363635,0.83153222793759,-158.91529384096367,-0.14023685554150023,2/8,"{2019: -9.09, 2020: -15.71, 2021: -17.35, 2022: -40.1, 2023: 6.28, 2024: -71.33, 2025: -2.92, 2026: 0.8}",183.7302835561264,False,False,False,False,False,short_lb3_imp2.0_fib0.786_tol0.2_wait24h_sesslondon_ny_pad0.5_TP2.0R
short,3,2.0,0.786,0.2,24,london_ny,0.5,3.0,1232,-155.58260187238199,-23.20230158962067,0.25892857142857145,0.8395663079320754,-183.06933264071859,-0.1267405154917792,2/8,"{2019: -10.16, 2020: 0.74, 2021: -12.98, 2022: -28.18, 2023: -13.23, 2024: -80.62, 2025: -14.23, 2026: 3.09}",183.7302835561264,False,False,False,False,False,short_lb3_imp2.0_fib0.786_tol0.2_wait24h_sesslondon_ny_pad0.5_TP3.0R
short,3,2.0,0.786,0.2,24,london_ny,0.5,4.0,1232,-112.11358351477412,-16.719691955895218,0.237012987012987,0.8877412533306843,-152.68465059270406,-0.10950473338997285,3/8,"{2019: -17.57, 2020: 0.2, 2021: 12.48, 2022: -6.63, 2023: -16.18, 2024: -82.31, 2025: -11.3, 2026: 9.19}",183.7302835561264,False,False,False,False,False,short_lb3_imp2.0_fib0.786_tol0.2_wait24h_sesslondon_ny_pad0.5_TP4.0R
short,3,2.0,0.786,0.2,72,all,0.5,2.0,1582,-165.1591224281226,-24.63046460681815,0.3299620733249052,0.8530730577083896,-175.1848500693377,-0.14059700137922587,2/8,"{2019: -15.3, 2020: -35.18, 2021: -19.25, 2022: -54.43, 2023: 11.65, 2024: -47.13, 2025: -9.17, 2026: 3.65}",235.92638683911687,True,False,False,False,False,short_lb3_imp2.0_fib0.786_tol0.2_wait72h_sessall_pad0.5_TP2.0R
short,3,2.0,0.786,0.2,72,all,0.5,3.0,1582,-164.5416451329848,-24.538379153469826,0.2692793931731985,0.8655892808233147,-186.04275659274185,-0.13189645005736897,1/8,"{2019: -20.24, 2020: -27.86, 2021: -13.08, 2022: -34.94, 2023: -1.66, 2024: -68.51, 2025: -15.04, 2026: 16.8}",235.92638683911687,True,False,False,False,False,short_lb3_imp2.0_fib0.786_tol0.2_wait72h_sessall_pad0.5_TP3.0R
short,3,2.0,0.786,0.2,72,all,0.5,4.0,1582,-90.818908276325,-13.543980332684278,0.2515802781289507,0.9275816542147084,-113.14871172342254,-0.11970070296328954,2/8,"{2019: -27.65, 2020: -17.98, 2021: 19.79, 2022: -4.16, 2023: -4.47, 2024: -60.37, 2025: -6.56, 2026: 10.57}",235.92638683911687,True,False,False,False,False,short_lb3_imp2.0_fib0.786_tol0.2_wait72h_sessall_pad0.5_TP4.0R
short,3,2.0,0.786,0.2,72,london_ny,0.5,2.0,1498,-157.24162643796043,-23.449714782689103,0.32977303070761016,0.8524654110647811,-165.11359563821938,-0.14202170749203358,1/8,"{2019: -10.54, 2020: -22.98, 2021: -13.54, 2022: -50.27, 2023: 13.56, 2024: -71.99, 2025: -0.01, 2026: -1.48}",223.39932205119916,True,False,False,False,False,short_lb3_imp2.0_fib0.786_tol0.2_wait72h_sesslondon_ny_pad0.5_TP2.0R
short,3,2.0,0.786,0.2,72,london_ny,0.5,3.0,1498,-165.28824910126264,-24.649721490154743,0.26635514018691586,0.8580985432002621,-175.60322084770633,-0.14037169347555684,0/8,"{2019: -14.7, 2020: -11.89, 2021: -5.16, 2022: -26.32, 2023: -9.68, 2024: -81.69, 2025: -13.9, 2026: -1.95}",223.39932205119916,True,False,False,False,False,short_lb3_imp2.0_fib0.786_tol0.2_wait72h_sesslondon_ny_pad0.5_TP3.0R
short,3,2.0,0.786,0.2,72,london_ny,0.5,4.0,1498,-108.30449669224,-16.15163627245845,0.24632843791722298,0.9094769638481668,-149.63528765758969,-0.1079400222053118,3/8,"{2019: -22.11, 2020: -14.77, 2021: 22.73, 2022: 6.0, 2023: -18.59, 2024: -79.89, 2025: -3.97, 2026: 2.28}",223.39932205119916,True,False,False,False,False,short_lb3_imp2.0_fib0.786_tol0.2_wait72h_sesslondon_ny_pad0.5_TP4.0R
long,5,1.0,0.382,0.2,24,all,0.5,2.0,1370,131.4013746234496,19.580457185218744,0.46058394160583943,1.2013221070077404,-34.01619394650099,0.5756216352721275,6/8,"{2019: 2.36, 2020: 27.17, 2021: -1.77, 2022: 0.79, 2023: 9.27, 2024: 56.19, 2025: 45.25, 2026: -7.86}",204.14722768784875,True,False,False,False,False,long_lb5_imp1.0_fib0.382_tol0.2_wait24h_sessall_pad0.5_TP2.0R
long,5,1.0,0.382,0.2,24,all,0.5,3.0,1370,175.066678905279,26.08713661243175,0.445985401459854,1.260627889652188,-36.75010686042502,0.709851993397171,6/8,"{2019: 2.5, 2020: 43.45, 2021: -1.19, 2022: 9.89, 2023: 6.73, 2024: 58.61, 2025: 57.28, 2026: -2.2}",204.14722768784875,True,False,False,False,False,long_lb5_imp1.0_fib0.382_tol0.2_wait24h_sessall_pad0.5_TP3.0R
long,5,1.0,0.382,0.2,24,all,0.5,4.0,1370,199.45294310403992,29.720996634213122,0.4416058394160584,1.2946675656405306,-33.51920964259982,0.8866854842675193,7/8,"{2019: 4.5, 2020: 35.9, 2021: 2.4, 2022: 16.81, 2023: 12.18, 2024: 63.98, 2025: 64.83, 2026: -1.14}",204.14722768784875,True,False,False,True,False,long_lb5_imp1.0_fib0.382_tol0.2_wait24h_sessall_pad0.5_TP4.0R
long,5,1.0,0.382,0.2,24,london_ny,0.5,2.0,1251,120.84179469101538,18.006946989047435,0.4548361310951239,1.2028008967080144,-34.00117315733157,0.5295978143379048,5/8,"{2019: 4.59, 2020: 18.73, 2021: -3.73, 2022: -2.99, 2023: 13.01, 2024: 53.01, 2025: 47.24, 2026: -9.02}",186.4147312682473,False,False,False,False,False,long_lb5_imp1.0_fib0.382_tol0.2_wait24h_sesslondon_ny_pad0.5_TP2.0R
long,5,1.0,0.382,0.2,24,london_ny,0.5,3.0,1251,153.59247674083798,22.887210452812017,0.4396482813749001,1.250209936016334,-38.84562251423244,0.5891837733949686,6/8,"{2019: 4.5, 2020: 33.13, 2021: -1.13, 2022: 7.04, 2023: 5.84, 2024: 51.27, 2025: 59.38, 2026: -6.43}",186.4147312682473,False,False,False,False,False,long_lb5_imp1.0_fib0.382_tol0.2_wait24h_sesslondon_ny_pad0.5_TP3.0R
long,5,1.0,0.382,0.2,24,london_ny,0.5,4.0,1251,185.57951783773393,27.653681811840187,0.43565147881694644,1.3002947438591235,-34.66974672943307,0.7976314920225085,7/8,"{2019: 5.71, 2020: 32.74, 2021: 3.09, 2022: 18.21, 2023: 10.38, 2024: 55.53, 2025: 67.29, 2026: -7.37}",186.4147312682473,False,True,False,True,False,long_lb5_imp1.0_fib0.382_tol0.2_wait24h_sesslondon_ny_pad0.5_TP4.0R
long,5,1.0,0.382,0.2,72,all,0.5,2.0,1579,158.12443335319654,23.562528977202245,0.4635845471817606,1.2138129743763062,-38.755145888174084,0.6079845253373751,7/8,"{2019: 7.22, 2020: 28.23, 2021: 0.2, 2022: 4.89, 2023: 7.2, 2024: 67.33, 2025: 52.32, 2026: -9.27}",235.29085585336728,True,False,False,True,False,long_lb5_imp1.0_fib0.382_tol0.2_wait72h_sessall_pad0.5_TP2.0R
long,5,1.0,0.382,0.2,72,all,0.5,3.0,1579,214.97026127916595,32.033272171879,0.4496516782773908,1.2829487284347048,-41.186653551675015,0.777758555491485,6/8,"{2019: 8.52, 2020: 47.51, 2021: -1.26, 2022: 13.25, 2023: 9.08, 2024: 71.23, 2025: 70.87, 2026: -4.23}",235.29085585336728,True,False,False,False,False,long_lb5_imp1.0_fib0.382_tol0.2_wait72h_sessall_pad0.5_TP3.0R
long,5,1.0,0.382,0.2,72,all,0.5,4.0,1579,255.65141578161712,38.095275756416555,0.44585180493983534,1.3342228275778427,-34.576933122881194,1.1017540399268988,7/8,"{2019: 11.63, 2020: 42.36, 2021: 3.64, 2022: 21.27, 2023: 17.86, 2024: 78.87, 2025: 83.18, 2026: -3.17}",235.29085585336728,True,True,False,True,False,long_lb5_imp1.0_fib0.382_tol0.2_wait72h_sessall_pad0.5_TP4.0R
long,5,1.0,0.382,0.2,72,london_ny,0.5,2.0,1482,125.70327730803709,18.731369031907036,0.45276653171390013,1.1804006894963868,-44.101106566350154,0.42473693950798436,5/8,"{2019: 8.02, 2020: 15.06, 2021: -6.24, 2022: -2.81, 2023: 14.17, 2024: 64.19, 2025: 45.42, 2026: -12.12}",220.83663608276777,True,False,False,False,False,long_lb5_imp1.0_fib0.382_tol0.2_wait72h_sesslondon_ny_pad0.5_TP2.0R
long,5,1.0,0.382,0.2,72,london_ny,0.5,3.0,1482,172.21348737754374,25.661975196045173,0.4392712550607287,1.2408890429139292,-46.69444098182423,0.5495723828460453,6/8,"{2019: 7.42, 2020: 32.46, 2021: -2.68, 2022: 6.24, 2023: 12.43, 2024: 63.24, 2025: 60.64, 2026: -7.53}",220.83663608276777,True,False,False,False,False,long_lb5_imp1.0_fib0.382_tol0.2_wait72h_sesslondon_ny_pad0.5_TP3.0R
long,5,1.0,0.382,0.2,72,london_ny,0.5,4.0,1482,216.8255661185025,32.30973592331433,0.4358974358974359,1.3015466991405795,-39.417899809748114,0.8196716740176014,7/8,"{2019: 9.64, 2020: 34.46, 2021: 2.85, 2022: 18.42, 2023: 20.27, 2024: 67.89, 2025: 71.5, 2026: -8.19}",220.83663608276777,True,True,False,True,False,long_lb5_imp1.0_fib0.382_tol0.2_wait72h_sesslondon_ny_pad0.5_TP4.0R
long,5,1.0,0.5,0.2,24,all,0.5,2.0,1317,93.58538147257465,13.954135733379267,0.4305239179954442,1.1343535805057265,-33.91959202609001,0.4113886665454624,5/8,"{2019: 4.56, 2020: 23.25, 2021: -2.46, 2022: -5.09, 2023: 12.32, 2024: 32.11, 2025: 40.61, 2026: -11.72}",196.3725153617724,False,False,False,False,False,long_lb5_imp1.0_fib0.5_tol0.2_wait24h_sessall_pad0.5_TP2.0R
long,5,1.0,0.5,0.2,24,all,0.5,3.0,1317,137.66357215348586,20.526455533384105,0.4085041761579347,1.1908652051005424,-36.608360009110164,0.5607040448759791,6/8,"{2019: 1.21, 2020: 47.65, 2021: -0.8, 2022: 0.28, 2023: 16.3, 2024: 43.63, 2025: 35.27, 2026: -5.86}",196.3725153617724,False,False,False,False,False,long_lb5_imp1.0_fib0.5_tol0.2_wait24h_sessall_pad0.5_TP3.0R
long,5,1.0,0.5,0.2,24,all,0.5,4.0,1317,168.7889002966532,25.16742666393409,0.4009111617312073,1.2306184133737714,-39.08964865040775,0.6438386512249085,7/8,"{2019: 2.59, 2020: 54.89, 2021: 2.94, 2022: 5.23, 2023: 11.99, 2024: 48.51, 2025: 48.68, 2026: -6.04}",196.3725153617724,False,False,False,True,False,long_lb5_imp1.0_fib0.5_tol0.2_wait24h_sessall_pad0.5_TP4.0R
long,5,1.0,0.5,0.2,24,london_ny,0.5,2.0,1216,97.44438979758563,14.531060972380113,0.43338815789473684,1.1511906799194211,-33.98260529500029,0.42760291173196197,6/8,"{2019: 2.38, 2020: 20.73, 2021: 1.47, 2022: -1.61, 2023: 17.91, 2024: 34.32, 2025: 31.94, 2026: -9.69}",181.33183633371183,False,False,False,False,False,long_lb5_imp1.0_fib0.5_tol0.2_wait24h_sesslondon_ny_pad0.5_TP2.0R
long,5,1.0,0.5,0.2,24,london_ny,0.5,3.0,1216,148.2392255979553,22.105666936155114,0.4128289473684211,1.2220358135152396,-32.57418335306646,0.6786253609662369,6/8,"{2019: -0.32, 2020: 41.21, 2021: 4.04, 2022: 8.58, 2023: 23.59, 2024: 46.63, 2025: 30.13, 2026: -5.61}",181.33183633371183,False,False,False,False,False,long_lb5_imp1.0_fib0.5_tol0.2_wait24h_sesslondon_ny_pad0.5_TP3.0R
long,5,1.0,0.5,0.2,24,london_ny,0.5,4.0,1216,172.6708482417451,25.748949007381015,0.4037828947368421,1.254438490020627,-34.76953635063118,0.7405606087960844,7/8,"{2019: 0.06, 2020: 46.13, 2021: 5.34, 2022: 15.34, 2023: 19.79, 2024: 49.3, 2025: 43.56, 2026: -6.84}",181.33183633371183,False,False,False,True,False,long_lb5_imp1.0_fib0.5_tol0.2_wait24h_sesslondon_ny_pad0.5_TP4.0R
long,5,1.0,0.5,0.2,72,all,0.5,2.0,1554,104.56294361941298,15.590955392691964,0.4337194337194337,1.1297283983468192,-34.49885782741919,0.45192671220264286,7/8,"{2019: 3.79, 2020: 15.31, 2021: 1.75, 2022: 3.6, 2023: 5.26, 2024: 38.23, 2025: 49.04, 2026: -12.42}",231.7106217708385,True,False,False,True,False,long_lb5_imp1.0_fib0.5_tol0.2_wait72h_sessall_pad0.5_TP2.0R
long,5,1.0,0.5,0.2,72,all,0.5,3.0,1554,163.3354450006176,24.354284117316407,0.4144144144144144,1.1963679356536685,-38.02500653339084,0.6404807345905442,7/8,"{2019: 0.9, 2020: 40.18, 2021: 3.23, 2022: 11.46, 2023: 12.23, 2024: 51.27, 2025: 51.25, 2026: -7.19}",231.7106217708385,True,False,False,True,False,long_lb5_imp1.0_fib0.5_tol0.2_wait72h_sessall_pad0.5_TP3.0R
long,5,1.0,0.5,0.2,72,all,0.5,4.0,1554,199.52999123970375,29.75110574780033,0.40797940797940796,1.2368536624711495,-43.79317897807774,0.6793547863399759,7/8,"{2019: 1.92, 2020: 48.42, 2021: 8.43, 2022: 15.51, 2023: 10.93, 2024: 53.91, 2025: 67.78, 2026: -7.37}",231.7106217708385,True,False,False,True,False,long_lb5_imp1.0_fib0.5_tol0.2_wait72h_sessall_pad0.5_TP4.0R
long,5,1.0,0.5,0.2,72,london_ny,0.5,2.0,1470,87.08709559056302,12.986564937834121,0.42993197278911566,1.1130758485452188,-35.611570612438975,0.36467262506242754,6/8,"{2019: 0.01, 2020: 12.93, 2021: -2.5, 2022: 4.86, 2023: 13.26, 2024: 40.61, 2025: 34.17, 2026: -16.26}",219.20871662052335,True,False,False,False,False,long_lb5_imp1.0_fib0.5_tol0.2_wait72h_sesslondon_ny_pad0.5_TP2.0R
long,5,1.0,0.5,0.2,72,london_ny,0.5,3.0,1470,144.3685685877016,21.52846846289256,0.4108843537414966,1.181811918558996,-38.7550137357311,0.5555015051650951,6/8,"{2019: -3.14, 2020: 32.72, 2021: 2.79, 2022: 15.58, 2023: 17.36, 2024: 53.23, 2025: 36.99, 2026: -11.17}",219.20871662052335,True,False,False,False,False,long_lb5_imp1.0_fib0.5_tol0.2_wait72h_sesslondon_ny_pad0.5_TP3.0R
long,5,1.0,0.5,0.2,72,london_ny,0.5,4.0,1470,173.30789812925943,25.843946890554665,0.4034013605442177,1.2152751781455098,-43.873050033886344,0.589062006644022,6/8,"{2019: -2.76, 2020: 39.64, 2021: 5.54, 2022: 21.88, 2023: 16.56, 2024: 52.37, 2025: 51.48, 2026: -11.4}",219.20871662052335,True,False,False,False,False,long_lb5_imp1.0_fib0.5_tol0.2_wait72h_sesslondon_ny_pad0.5_TP4.0R
long,5,1.0,0.618,0.2,24,all,0.5,2.0,1235,127.2612778401886,18.97584208316045,0.4251012145748988,1.1804110802428218,-29.34026139212844,0.6467509552676102,6/8,"{2019: 1.65, 2020: 29.99, 2021: -4.91, 2022: 8.38, 2023: -10.31, 2024: 54.03, 2025: 44.75, 2026: 3.67}",184.15000517386306,False,False,False,False,False,long_lb5_imp1.0_fib0.618_tol0.2_wait24h_sessall_pad0.5_TP2.0R
long,5,1.0,0.618,0.2,24,all,0.5,3.0,1235,215.5555275537469,32.14133725852411,0.39271255060728744,1.289477111727055,-25.714509396631584,1.2499300205484143,8/8,"{2019: 3.78, 2020: 55.83, 2021: 5.1, 2022: 20.39, 2023: 3.78, 2024: 68.99, 2025: 56.01, 2026: 1.68}",184.15000517386306,False,False,False,True,False,long_lb5_imp1.0_fib0.618_tol0.2_wait24h_sessall_pad0.5_TP3.0R
long,5,1.0,0.618,0.2,24,all,0.5,4.0,1235,265.8137860624025,39.635311804595595,0.3838056680161943,1.3518152438262472,-28.35368640968707,1.39788919267493,8/8,"{2019: 1.37, 2020: 73.3, 2021: 3.81, 2022: 21.06, 2023: 10.23, 2024: 86.8, 2025: 60.93, 2026: 8.3}",184.15000517386306,False,True,False,True,False,long_lb5_imp1.0_fib0.618_tol0.2_wait24h_sessall_pad0.5_TP4.0R
long,5,1.0,0.618,0.2,24,london_ny,0.5,2.0,1146,103.7253266485412,15.47079846244957,0.418848167539267,1.157155954598771,-32.59012400225439,0.47470818034872747,4/8,"{2019: -2.89, 2020: 33.57, 2021: -7.26, 2022: -0.8, 2023: -5.43, 2024: 40.05, 2025: 43.25, 2026: 3.25}",170.92773395683065,False,False,False,False,False,long_lb5_imp1.0_fib0.618_tol0.2_wait24h_sesslondon_ny_pad0.5_TP2.0R
long,5,1.0,0.618,0.2,24,london_ny,0.5,3.0,1146,205.70785998449628,30.681656513314966,0.39092495636998253,1.2974021793453647,-29.8180643557357,1.028962046203819,7/8,"{2019: -2.76, 2020: 59.62, 2021: 0.49, 2022: 15.37, 2023: 16.45, 2024: 56.4, 2025: 57.01, 2026: 3.13}",170.92773395683065,False,False,False,True,False,long_lb5_imp1.0_fib0.618_tol0.2_wait24h_sesslondon_ny_pad0.5_TP3.0R
long,5,1.0,0.618,0.2,24,london_ny,0.5,4.0,1146,254.93392942377648,38.02380354722226,0.38132635253054104,1.3628632123988054,-29.770482007862796,1.277231706802048,7/8,"{2019: -4.26, 2020: 65.88, 2021: 4.31, 2022: 18.33, 2023: 25.26, 2024: 69.4, 2025: 65.76, 2026: 10.26}",170.92773395683065,False,True,False,True,False,long_lb5_imp1.0_fib0.618_tol0.2_wait24h_sesslondon_ny_pad0.5_TP4.0R
long,5,1.0,0.618,0.2,72,all,0.5,2.0,1481,136.57837183673558,20.365107595443444,0.4260634706279541,1.1637584008330777,-38.59300991771282,0.5276890203398358,6/8,"{2019: -3.59, 2020: 29.19, 2021: 3.63, 2022: 2.19, 2023: -13.58, 2024: 57.32, 2025: 61.25, 2026: 0.18}",220.83089689270543,True,False,False,False,False,long_lb5_imp1.0_fib0.618_tol0.2_wait72h_sessall_pad0.5_TP2.0R
long,5,1.0,0.618,0.2,72,all,0.5,3.0,1481,225.21032353553102,33.5809572828141,0.39432815665091153,1.2559758591313053,-28.547681721393836,1.1763111838832183,5/8,"{2019: -0.46, 2020: 52.13, 2021: 13.13, 2022: 16.88, 2023: -1.59, 2024: 73.82, 2025: 72.15, 2026: -0.84}",220.83089689270543,True,False,False,False,False,long_lb5_imp1.0_fib0.618_tol0.2_wait72h_sessall_pad0.5_TP3.0R
long,5,1.0,0.618,0.2,72,all,0.5,4.0,1481,271.911033443948,40.544468190715364,0.38622552329507087,1.3049147453036096,-31.21477054351938,1.2988872730680048,7/8,"{2019: -3.68, 2020: 70.69, 2021: 9.27, 2022: 15.68, 2023: 3.11, 2024: 88.46, 2025: 82.97, 2026: 5.4}",220.83089689270543,True,True,False,True,False,long_lb5_imp1.0_fib0.618_tol0.2_wait72h_sessall_pad0.5_TP4.0R
long,5,1.0,0.618,0.2,72,london_ny,0.5,2.0,1401,110.18361511396469,16.43406252233995,0.4182726623840114,1.1381346270021262,-38.88520198040214,0.4226302471213239,5/8,"{2019: -9.49, 2020: 28.61, 2021: 0.05, 2022: -3.12, 2023: -10.07, 2024: 50.05, 2025: 49.1, 2026: 5.05}",208.96139203623014,True,False,False,False,False,long_lb5_imp1.0_fib0.618_tol0.2_wait72h_sesslondon_ny_pad0.5_TP2.0R
long,5,1.0,0.618,0.2,72,london_ny,0.5,3.0,1401,206.34994095204658,30.777423917154568,0.38900785153461814,1.2464104312153046,-35.81718161083064,0.8592921757933037,7/8,"{2019: -8.36, 2020: 52.16, 2021: 2.91, 2022: 15.45, 2023: 9.67, 2024: 69.14, 2025: 64.91, 2026: 0.47}",208.96139203623014,True,False,False,True,False,long_lb5_imp1.0_fib0.618_tol0.2_wait72h_sesslondon_ny_pad0.5_TP3.0R
long,5,1.0,0.618,0.2,72,london_ny,0.5,4.0,1401,250.42739890609408,37.3516473086579,0.3804425410421128,1.294848851764353,-35.54457774215435,1.0508395283132157,7/8,"{2019: -10.66, 2020: 60.77, 2021: 4.16, 2022: 15.48, 2023: 16.73, 2024: 77.76, 2025: 77.59, 2026: 8.59}",208.96139203623014,True,False,False,True,False,long_lb5_imp1.0_fib0.618_tol0.2_wait72h_sesslondon_ny_pad0.5_TP4.0R
long,5,1.0,0.786,0.2,24,all,0.5,2.0,1103,56.24264472772652,8.388347439729657,0.3871260199456029,1.0783155318319915,-22.959495509365322,0.3653541706222594,6/8,"{2019: -3.26, 2020: 5.24, 2021: 2.79, 2022: -5.33, 2023: 6.75, 2024: 29.47, 2025: 2.97, 2026: 17.61}",164.50768399695448,False,False,False,False,False,long_lb5_imp1.0_fib0.786_tol0.2_wait24h_sessall_pad0.5_TP2.0R
long,5,1.0,0.786,0.2,24,all,0.5,3.0,1103,140.843522105285,21.006202744799904,0.3372620126926564,1.1814284858768205,-26.90391937615489,0.7807859684346895,7/8,"{2019: -6.38, 2020: 9.49, 2021: 6.93, 2022: 8.6, 2023: 18.68, 2024: 63.49, 2025: 16.0, 2026: 24.02}",164.50768399695448,False,False,False,True,False,long_lb5_imp1.0_fib0.786_tol0.2_wait24h_sessall_pad0.5_TP3.0R
long,5,1.0,0.786,0.2,24,all,0.5,4.0,1103,185.9048257514453,27.726901476181002,0.3082502266545784,1.2296203891989355,-27.626181804439902,1.0036458049995498,7/8,"{2019: -1.41, 2020: 23.73, 2021: 14.43, 2022: 22.98, 2023: 17.08, 2024: 79.07, 2025: 17.48, 2026: 12.55}",164.50768399695448,False,False,False,True,False,long_lb5_imp1.0_fib0.786_tol0.2_wait24h_sessall_pad0.5_TP4.0R
long,5,1.0,0.786,0.2,24,london_ny,0.5,2.0,1022,41.40144213772048,6.174846201459942,0.3806262230919765,1.0617742445892187,-39.322341174114115,0.15703149957726426,4/8,"{2019: -6.58, 2020: 16.38, 2021: -14.1, 2022: -20.34, 2023: 16.11, 2024: 35.62, 2025: -2.96, 2026: 17.27}",152.42688399355166,False,False,False,False,False,long_lb5_imp1.0_fib0.786_tol0.2_wait24h_sesslondon_ny_pad0.5_TP2.0R
long,5,1.0,0.786,0.2,24,london_ny,0.5,3.0,1022,106.90840263239822,15.944926307225515,0.3268101761252446,1.146800545109742,-38.92593547579962,0.40962217381104504,5/8,"{2019: -8.69, 2020: 22.74, 2021: -5.26, 2022: -11.14, 2023: 20.7, 2024: 57.27, 2025: 9.57, 2026: 21.71}",152.42688399355166,False,False,False,False,False,long_lb5_imp1.0_fib0.786_tol0.2_wait24h_sesslondon_ny_pad0.5_TP3.0R
long,5,1.0,0.786,0.2,24,london_ny,0.5,4.0,1022,150.55228029064446,22.454222077129877,0.2984344422700587,1.1983749301074802,-41.5888033746585,0.5399102704362014,7/8,"{2019: -5.73, 2020: 35.58, 2021: 2.67, 2022: 4.24, 2023: 25.69, 2024: 72.97, 2025: 1.89, 2026: 13.24}",152.42688399355166,False,False,False,True,False,long_lb5_imp1.0_fib0.786_tol0.2_wait24h_sesslondon_ny_pad0.5_TP4.0R
long,5,1.0,0.786,0.2,72,all,0.5,2.0,1333,61.01300071279232,9.099825422453307,0.3870967741935484,1.070738016368851,-30.685684947571588,0.2965495291371507,5/8,"{2019: -6.09, 2020: 6.58, 2021: 9.9, 2022: -12.02, 2023: 3.55, 2024: 34.27, 2025: -2.44, 2026: 27.26}",198.8111901794563,False,False,False,False,False,long_lb5_imp1.0_fib0.786_tol0.2_wait72h_sessall_pad0.5_TP2.0R
long,5,1.0,0.786,0.2,72,all,0.5,3.0,1333,152.73891408932846,22.78034905987781,0.33833458364591146,1.1640088460993934,-39.34438229063876,0.5789987727243581,6/8,"{2019: -7.21, 2020: 12.0, 2021: 5.28, 2022: -0.34, 2023: 20.73, 2024: 76.49, 2025: 13.15, 2026: 32.63}",198.8111901794563,False,False,False,False,False,long_lb5_imp1.0_fib0.786_tol0.2_wait72h_sessall_pad0.5_TP3.0R
