direction,pivot_lb,max_hold_h,session,ext,sl_buf,n,net,yr_r,wr,pf,dd,mar,pos_years,years_dict,trades_per_year,gate_trades_yr_ge_200,gate_pf_ge_1p3,gate_mar_ge_1p5,gate_pos_years_ge_7,gate_ALL_PASS,label
long,8,12,london,1.0,0.02,613,46.49358725090135,6.930740724082548,0.4078303425774878,1.1491820727309652,-33.20065064371595,0.20875315964310365,5/8,"{2019: 10.65, 2020: 18.61, 2021: -0.12, 2022: -9.56, 2023: 2.34, 2024: 26.45, 2025: 17.23, 2026: -19.12}",91.37914097562427,False,False,False,False,False,long_lb8_hold12h_sesslondon_ext1.0_sl0.02_v2
long,8,12,london,1.0,0.05,609,35.79154539044093,5.335400769932392,0.41379310344827586,1.1189137266437847,-33.75093931674475,0.15808154907514993,4/8,"{2019: 9.61, 2020: 17.08, 2021: -1.9, 2022: -10.14, 2023: -0.57, 2024: 23.79, 2025: 16.63, 2026: -18.71}",90.78286599372787,False,False,False,False,False,long_lb8_hold12h_sesslondon_ext1.0_sl0.05_v2
long,8,12,london,1.0,0.1,599,38.860817310010674,5.792933284501542,0.4307178631051753,1.1386456753688712,-24.647175463322338,0.2350343670463195,4/8,"{2019: 8.15, 2020: 18.44, 2021: -2.13, 2022: -5.56, 2023: -1.24, 2024: 18.79, 2025: 21.59, 2026: -19.17}",89.29217853898685,False,False,False,False,False,long_lb8_hold12h_sesslondon_ext1.0_sl0.1_v2
long,8,12,london,1.618,0.02,613,68.89012921148723,10.269365137105162,0.4061990212071778,1.2203145254685903,-31.541009422081526,0.32558771343302945,6/8,"{2019: 11.22, 2020: 24.99, 2021: 6.67, 2022: -8.41, 2023: 5.95, 2024: 26.27, 2025: 21.24, 2026: -19.05}",91.37914097562427,False,False,False,False,False,long_lb8_hold12h_sesslondon_ext1.618_sl0.02_v2
long,8,12,london,1.618,0.05,609,56.81480148440111,8.469311181639798,0.4121510673234811,1.1881165855324387,-32.18685042342935,0.2631295411083417,6/8,"{2019: 10.16, 2020: 23.06, 2021: 4.45, 2022: -9.01, 2023: 2.79, 2024: 23.58, 2025: 20.42, 2026: -18.64}",90.78286599372787,False,False,False,False,False,long_lb8_hold12h_sesslondon_ext1.618_sl0.05_v2
long,8,12,london,1.618,0.1,599,59.40470929293168,8.855385489551029,0.4290484140233723,1.21116576826663,-22.155404415781444,0.39969414790926944,6/8,"{2019: 8.65, 2020: 23.86, 2021: 3.62, 2022: -2.66, 2023: 1.77, 2024: 18.53, 2025: 24.75, 2026: -19.11}",89.29217853898685,False,False,False,False,False,long_lb8_hold12h_sesslondon_ext1.618_sl0.1_v2
long,8,12,ny,0.27,0.02,552,22.98006418858268,3.4286655245795785,0.4329710144927536,1.0829557493450102,-19.820625824201354,0.17298472586032645,6/8,"{2019: 9.94, 2020: 11.02, 2021: 0.01, 2022: -14.3, 2023: 12.28, 2024: 2.75, 2025: 11.24, 2026: -9.96}",82.35935957516821,False,False,False,False,False,long_lb8_hold12h_sessny_ext0.27_sl0.02_v2
long,8,12,ny,0.27,0.05,545,17.726454106264534,2.6448177676278224,0.44220183486238535,1.0665654357710228,-18.372557243327254,0.14395479805014058,5/8,"{2019: 8.89, 2020: 8.87, 2021: -0.05, 2022: -10.88, 2023: 9.04, 2024: 1.71, 2025: 9.98, 2026: -9.82}",81.31494740664253,False,False,False,False,False,long_lb8_hold12h_sessny_ext0.27_sl0.05_v2
long,8,12,ny,0.27,0.1,541,9.127724053807125,1.3618722961058207,0.45286506469500926,1.0362667835932144,-18.107261428683124,0.07521138972172363,4/8,"{2019: 7.42, 2020: 8.18, 2021: -2.75, 2022: -8.89, 2023: 6.19, 2024: -0.95, 2025: 11.13, 2026: -11.2}",80.71814045319928,False,False,False,False,False,long_lb8_hold12h_sessny_ext0.27_sl0.1_v2
long,8,12,ny,0.5,0.02,552,34.90647327062746,5.208106492022835,0.4148550724637681,1.123112619543505,-25.665239873606374,0.20292452038910216,6/8,"{2019: 8.14, 2020: 13.55, 2021: 0.59, 2022: -17.11, 2023: 14.42, 2024: 7.52, 2025: 19.1, 2026: -11.29}",82.35935957516821,False,False,False,False,False,long_lb8_hold12h_sessny_ext0.5_sl0.02_v2
long,8,12,ny,0.5,0.05,545,28.925144508459145,4.315681842999799,0.42385321100917434,1.1060899277748115,-22.32880325371069,0.19327869003828507,6/8,"{2019: 7.1, 2020: 10.78, 2021: 0.42, 2022: -12.63, 2023: 10.91, 2024: 6.13, 2025: 17.35, 2026: -11.13}",81.31494740664253,False,False,False,False,False,long_lb8_hold12h_sessny_ext0.5_sl0.05_v2
long,8,12,ny,0.5,0.1,541,18.972356914996432,2.8307086325192397,0.4343807763401109,1.0735784286976635,-19.51511255410338,0.14505212945461776,5/8,"{2019: 5.64, 2020: 9.58, 2021: -2.47, 2022: -10.59, 2023: 7.72, 2024: 3.0, 2025: 18.54, 2026: -12.46}",80.71814045319928,False,False,False,False,False,long_lb8_hold12h_sessny_ext0.5_sl0.1_v2
long,8,12,ny,1.0,0.02,552,55.625332226997514,8.299396265165727,0.40398550724637683,1.193347213992141,-26.118704651034044,0.3177568097672544,6/8,"{2019: 10.01, 2020: 21.44, 2021: 8.93, 2022: -17.39, 2023: 14.83, 2024: 15.12, 2025: 20.28, 2026: -17.61}",82.35935957516821,False,False,False,False,False,long_lb8_hold12h_sessny_ext1.0_sl0.02_v2
long,8,12,ny,1.0,0.05,545,44.77056827933397,6.6798466146780555,0.41100917431192663,1.1611357962279651,-22.9089624564588,0.2915822411151922,6/8,"{2019: 8.88, 2020: 17.67, 2021: 8.19, 2022: -15.61, 2023: 11.19, 2024: 13.21, 2025: 18.35, 2026: -17.1}",81.31494740664253,False,False,False,False,False,long_lb8_hold12h_sessny_ext1.0_sl0.05_v2
long,8,12,ny,1.0,0.1,541,34.242450774788495,5.109033181332977,0.4214417744916821,1.1301835396447615,-20.1323292913644,0.2537725817709755,6/8,"{2019: 7.29, 2020: 15.97, 2021: 4.49, 2022: -13.67, 2023: 7.85, 2024: 9.35, 2025: 20.92, 2026: -17.96}",80.71814045319928,False,False,False,False,False,long_lb8_hold12h_sessny_ext1.0_sl0.1_v2
long,8,12,ny,1.618,0.02,552,64.265896414571,9.588583462369868,0.4003623188405797,1.2217526939988181,-26.56354590735998,0.3609677524156575,6/8,"{2019: 10.08, 2020: 23.41, 2021: 7.02, 2022: -18.91, 2023: 19.82, 2024: 15.2, 2025: 24.15, 2026: -16.5}",82.35935957516821,False,False,False,False,False,long_lb8_hold12h_sessny_ext1.618_sl0.02_v2
long,8,12,ny,1.618,0.05,545,52.85276107678028,7.88572382982428,0.4073394495412844,1.1887951798177496,-23.336906954117296,0.337907840371837,6/8,"{2019: 8.94, 2020: 19.53, 2021: 6.39, 2022: -17.0, 2023: 15.8, 2024: 13.21, 2025: 22.03, 2026: -16.05}",81.31494740664253,False,False,False,False,False,long_lb8_hold12h_sessny_ext1.618_sl0.05_v2
long,8,12,ny,1.618,0.1,541,40.95693553878302,6.110845980318147,0.4177449168207024,1.1544818317557577,-20.534578942432077,0.2975880828844689,6/8,"{2019: 7.34, 2020: 17.68, 2021: 2.83, 2022: -14.88, 2023: 11.96, 2024: 9.24, 2025: 23.77, 2026: -17.0}",80.71814045319928,False,False,False,False,False,long_lb8_hold12h_sessny_ext1.618_sl0.1_v2
long,8,12,london_ny,0.27,0.02,757,31.233730046817946,4.655972954555903,0.4478203434610304,1.0862178339558117,-25.69515534055561,0.18120042057917468,5/8,"{2019: 10.32, 2020: 12.93, 2021: -1.14, 2022: -7.62, 2023: 10.04, 2024: 14.02, 2025: 8.82, 2026: -16.14}",112.84504032389489,False,False,False,False,False,long_lb8_hold12h_sesslondon_ny_ext0.27_sl0.02_v2
long,8,12,london_ny,0.27,0.05,749,20.207783151998314,3.0123488832810748,0.4539385847797063,1.0578935768571238,-25.49501956973137,0.11815440561016266,5/8,"{2019: 9.17, 2020: 9.29, 2021: -1.53, 2022: -6.68, 2023: 6.15, 2024: 10.88, 2025: 8.83, 2026: -15.91}",111.65249036010208,False,False,False,False,False,long_lb8_hold12h_sesslondon_ny_ext0.27_sl0.05_v2
long,8,12,london_ny,0.27,0.1,737,19.551562078338506,2.914526831076939,0.4681139755766621,1.0600183658118683,-20.803684024906346,0.14009666882017835,5/8,"{2019: 7.55, 2020: 11.34, 2021: -1.53, 2022: -2.21, 2023: 4.39, 2024: 5.61, 2025: 11.02, 2026: -16.61}",109.86366541441286,False,False,False,False,False,long_lb8_hold12h_sesslondon_ny_ext0.27_sl0.1_v2
long,8,12,london_ny,0.5,0.02,757,39.221548007075036,5.8467069569669246,0.42536327608982827,1.104467438582329,-31.387211864417715,0.18627672257805977,5/8,"{2019: 9.54, 2020: 17.37, 2021: -5.54, 2022: -9.21, 2023: 6.32, 2024: 21.49, 2025: 16.45, 2026: -17.2}",112.84504032389489,False,False,False,False,False,long_lb8_hold12h_sesslondon_ny_ext0.5_sl0.02_v2
long,8,12,london_ny,0.5,0.05,749,27.10742445586247,4.040869756669399,0.43124165554072097,1.0749716814836139,-30.916342452731893,0.13070335738606528,5/8,"{2019: 8.32, 2020: 12.97, 2021: -5.4, 2022: -8.0, 2023: 2.45, 2024: 17.84, 2025: 15.89, 2026: -16.97}",111.65249036010208,False,False,False,False,False,long_lb8_hold12h_sesslondon_ny_ext0.5_sl0.05_v2
long,8,12,london_ny,0.5,0.1,737,26.64598617707393,3.9720837313366624,0.44640434192673,1.0790679575639373,-25.857111277313273,0.1536166855120325,5/8,"{2019: 6.62, 2020: 14.3, 2021: -4.95, 2022: -2.94, 2023: 0.73, 2024: 11.86, 2025: 18.7, 2026: -17.68}",109.86366541441286,False,False,False,False,False,long_lb8_hold12h_sesslondon_ny_ext0.5_sl0.1_v2
long,8,12,london_ny,1.0,0.02,757,66.11266745771434,9.855332397867937,0.4147952443857332,1.1731400956505649,-32.84879287728771,0.30002114338521413,6/8,"{2019: 10.28, 2020: 27.57, 2021: 5.39, 2022: -12.61, 2023: 7.96, 2024: 30.41, 2025: 19.36, 2026: -22.24}",112.84504032389489,False,False,False,False,False,long_lb8_hold12h_sesslondon_ny_ext1.0_sl0.02_v2
long,8,12,london_ny,1.0,0.05,749,48.99507248514844,7.303633989773751,0.4192256341789052,1.1327829373602947,-34.662785666729825,0.2107053385724839,6/8,"{2019: 9.06, 2020: 22.05, 2021: 4.84, 2022: -13.7, 2023: 3.96, 2024: 26.11, 2025: 18.49, 2026: -21.8}",111.65249036010208,False,False,False,False,False,long_lb8_hold12h_sesslondon_ny_ext1.0_sl0.05_v2
long,8,12,london_ny,1.0,0.1,737,47.57923994729994,7.092577609555261,0.43419267299864317,1.138159654504046,-27.145129048537456,0.2612836209720432,6/8,"{2019: 7.33, 2020: 22.7, 2021: 3.12, 2022: -6.94, 2023: 2.08, 2024: 19.22, 2025: 22.29, 2026: -22.22}",109.86366541441286,False,False,False,False,False,long_lb8_hold12h_sesslondon_ny_ext1.0_sl0.1_v2
long,8,12,london_ny,1.618,0.02,757,82.56841629922772,12.308370233509237,0.41215323645970936,1.2150458788864702,-31.66645887117874,0.38868792635073296,6/8,"{2019: 10.85, 2020: 33.91, 2021: 5.02, 2022: -11.94, 2023: 11.11, 2024: 30.11, 2025: 24.64, 2026: -21.14}",112.84504032389489,False,False,False,False,False,long_lb8_hold12h_sesslondon_ny_ext1.618_sl0.02_v2
long,8,12,london_ny,1.618,0.05,749,64.49594898884581,9.614330203928896,0.4165554072096128,1.1738013140502856,-33.55758458015963,0.28650245016779935,6/8,"{2019: 9.6, 2020: 28.0, 2021: 4.52, 2022: -13.03, 2023: 6.88, 2024: 25.78, 2025: 23.49, 2026: -20.76}",111.65249036010208,False,False,False,False,False,long_lb8_hold12h_sesslondon_ny_ext1.618_sl0.05_v2
long,8,12,london_ny,1.618,0.1,737,63.158918767127346,9.415020786116363,0.4314789687924016,1.182291980117835,-25.34795528529187,0.3714311738422318,6/8,"{2019: 7.84, 2020: 28.1, 2021: 2.85, 2022: -4.48, 2023: 4.68, 2024: 18.86, 2025: 26.57, 2026: -21.25}",109.86366541441286,False,False,False,False,False,long_lb8_hold12h_sesslondon_ny_ext1.618_sl0.1_v2
long,8,12,overlap,0.27,0.02,377,8.669476882000577,1.2935010214733582,0.41909814323607425,1.0444496384624387,-22.732674055321496,0.056900522055853886,6/8,"{2019: 7.78, 2020: 3.0, 2021: 0.2, 2022: -15.68, 2023: 8.58, 2024: 2.27, 2025: 11.24, 2026: -8.72}",56.24905536202612,False,False,False,False,False,long_lb8_hold12h_sessoverlap_ext0.27_sl0.02_v2
long,8,12,overlap,0.27,0.05,374,8.901770022802644,1.3281595618903195,0.43315508021390375,1.0476945246757947,-20.067090818627094,0.06618595460072706,5/8,"{2019: 7.11, 2020: 3.91, 2021: -1.47, 2022: -11.4, 2023: 6.42, 2024: 2.76, 2025: 10.06, 2026: -8.5}",55.80145014694369,False,False,False,False,False,long_lb8_hold12h_sessoverlap_ext0.27_sl0.05_v2
long,8,12,overlap,0.27,0.1,373,4.719688274604338,0.7041856950921086,0.4450402144772118,1.0267866000868293,-19.13600406677294,0.03679899380429329,5/8,"{2019: 6.15, 2020: 3.81, 2021: -3.19, 2022: -11.14, 2023: 4.81, 2024: 1.85, 2025: 12.16, 2026: -9.74}",55.65224840858287,False,False,False,False,False,long_lb8_hold12h_sessoverlap_ext0.27_sl0.1_v2
long,8,12,overlap,0.5,0.02,377,17.566694151423143,2.620981304645042,0.40318302387267907,1.0884163016686317,-28.230271762709414,0.09284293564992206,5/8,"{2019: 7.39, 2020: 6.22, 2021: -1.52, 2022: -17.9, 2023: 11.21, 2024: 5.5, 2025: 17.15, 2026: -10.47}",56.24905536202612,False,False,False,False,False,long_lb8_hold12h_sessoverlap_ext0.5_sl0.02_v2
long,8,12,overlap,0.5,0.05,374,18.0669332113233,2.6956178419781236,0.41711229946524064,1.0950125489865572,-23.65593430232309,0.11395101996514274,5/8,"{2019: 6.73, 2020: 6.99, 2021: -3.15, 2022: -12.54, 2023: 8.81, 2024: 5.79, 2025: 15.64, 2026: -10.2}",55.80145014694369,False,False,False,False,False,long_lb8_hold12h_sessoverlap_ext0.5_sl0.05_v2
long,8,12,overlap,0.5,0.1,373,13.513269815502088,2.016203347411601,0.4289544235924933,1.0752444320868106,-22.191225977530838,0.09085587923141589,5/8,"{2019: 5.79, 2020: 6.68, 2021: -4.88, 2022: -12.18, 2023: 6.89, 2024: 4.6, 2025: 17.99, 2026: -11.37}",55.65224840858287,False,False,False,False,False,long_lb8_hold12h_sessoverlap_ext0.5_sl0.1_v2
long,8,12,overlap,1.0,0.02,377,28.771580342546155,4.292769802495653,0.3925729442970822,1.1425823286584218,-28.043911163250723,0.1530731493730083,6/8,"{2019: 9.61, 2020: 12.35, 2021: 4.76, 2022: -17.43, 2023: 10.95, 2024: 11.1, 2025: 15.11, 2026: -17.67}",56.24905536202612,False,False,False,False,False,long_lb8_hold12h_sessoverlap_ext1.0_sl0.02_v2
long,8,12,overlap,1.0,0.05,374,25.784048620962395,3.8470248762272865,0.4037433155080214,1.1327050881243006,-23.571507591853592,0.16320656883044823,6/8,"{2019: 8.82, 2020: 12.72, 2021: 2.71, 2022: -14.75, 2023: 8.51, 2024: 11.08, 2025: 13.7, 2026: -17.01}",55.80145014694369,False,False,False,False,False,long_lb8_hold12h_sessoverlap_ext1.0_sl0.05_v2
long,8,12,overlap,1.0,0.1,373,21.63096372386441,3.227377390020233,0.4155495978552279,1.1177376404243815,-22.10884819901202,0.14597673116976104,6/8,"{2019: 7.71, 2020: 11.86, 2021: 0.41, 2022: -14.46, 2023: 6.54, 2024: 9.43, 2025: 17.79, 2026: -17.65}",55.65224840858287,False,False,False,False,False,long_lb8_hold12h_sessoverlap_ext1.0_sl0.1_v2
long,8,12,overlap,1.618,0.02,377,42.992169800829444,6.414506470186957,0.38992042440318303,1.2119694412218494,-28.011445204051235,0.22899591304411673,6/8,"{2019: 9.67, 2020: 14.34, 2021: 10.0, 2022: -18.47, 2023: 15.94, 2024: 11.31, 2025: 17.86, 2026: -17.67}",56.24905536202612,False,False,False,False,False,long_lb8_hold12h_sessoverlap_ext1.618_sl0.02_v2
long,8,12,overlap,1.618,0.05,374,39.045884971926284,5.825713913647706,0.40106951871657753,1.1998996271756015,-23.540564282766876,0.24747554237314875,6/8,"{2019: 8.89, 2020: 14.61, 2021: 7.58, 2022: -15.67, 2023: 13.12, 2024: 11.2, 2025: 16.32, 2026: -17.01}",55.80145014694369,False,False,False,False,False,long_lb8_hold12h_sessoverlap_ext1.618_sl0.05_v2
long,8,12,overlap,1.618,0.1,373,32.993264405187574,4.922652403451887,0.4128686327077748,1.1785824073240092,-22.0801482632656,0.22294471689040368,6/8,"{2019: 7.77, 2020: 13.6, 2021: 4.76, 2022: -15.23, 2023: 10.64, 2024: 9.43, 2025: 19.67, 2026: -17.65}",55.65224840858287,False,False,False,False,False,long_lb8_hold12h_sessoverlap_ext1.618_sl0.1_v2
long,8,24,all,0.27,0.02,972,71.19916245802474,10.613569826424499,0.44135802469135804,1.1339949869511485,-43.92727748117274,0.2416168366221531,5/8,"{2019: 9.0, 2020: 20.08, 2021: -8.92, 2022: -15.4, 2023: 7.49, 2024: 37.19, 2025: 29.03, 2026: -7.28}",144.89482060082673,False,False,False,False,False,long_lb8_hold24h_sessall_ext0.27_sl0.02_v2
long,8,24,all,0.27,0.05,965,55.989935607276294,8.346349460152407,0.44870466321243524,1.1086194097521216,-46.038602357405395,0.18129024411641118,5/8,"{2019: 7.68, 2020: 19.71, 2021: -9.88, 2022: -15.52, 2023: 4.93, 2024: 31.96, 2025: 25.0, 2026: -7.9}",143.85133938250803,False,False,False,False,False,long_lb8_hold24h_sessall_ext0.27_sl0.05_v2
long,8,24,all,0.27,0.1,949,41.77094333709722,6.226742120530865,0.4636459430979979,1.0872310668644216,-42.77329818608314,0.14557544974534647,4/8,"{2019: 5.51, 2020: 15.35, 2021: -5.2, 2022: -12.22, 2023: -1.16, 2024: 26.38, 2025: 21.06, 2026: -7.95}",141.4662394549224,False,False,False,False,False,long_lb8_hold24h_sessall_ext0.27_sl0.1_v2
long,8,24,all,0.5,0.02,972,108.36284398301613,16.153513208554013,0.4063786008230453,1.1926912260889302,-56.06092716726542,0.28814209869126506,5/8,"{2019: 9.39, 2020: 34.69, 2021: -8.42, 2022: -17.13, 2023: 2.8, 2024: 52.91, 2025: 41.77, 2026: -7.65}",144.89482060082673,False,False,False,False,False,long_lb8_hold24h_sessall_ext0.5_sl0.02_v2
long,8,24,all,0.5,0.05,965,92.59852363639422,13.803545751231228,0.41450777202072536,1.1698477844400956,-58.1520312830261,0.23736996707904032,4/8,"{2019: 7.89, 2020: 33.43, 2021: -6.9, 2022: -16.6, 2023: -0.1, 2024: 46.53, 2025: 36.72, 2026: -8.39}",143.85133938250803,False,False,False,False,False,long_lb8_hold24h_sessall_ext0.5_sl0.05_v2
long,8,24,all,0.5,0.1,949,69.7373623344126,10.39566111586375,0.42781875658587987,1.137102846247693,-56.15786117574444,0.18511497585940498,4/8,"{2019: 5.48, 2020: 27.03, 2021: -2.28, 2022: -15.44, 2023: -5.93, 2024: 38.63, 2025: 31.08, 2026: -8.83}",141.4662394549224,False,False,False,False,False,long_lb8_hold24h_sessall_ext0.5_sl0.1_v2
long,8,24,all,1.0,0.02,972,218.91089675320558,32.63277274961093,0.38580246913580246,1.377859565208799,-52.89019459252161,0.6169909753787336,6/8,"{2019: 21.16, 2020: 58.68, 2021: 1.67, 2022: -21.81, 2023: 15.06, 2024: 82.23, 2025: 65.88, 2026: -3.97}",144.89482060082673,False,True,False,False,False,long_lb8_hold24h_sessall_ext1.0_sl0.02_v2
long,8,24,all,1.0,0.05,965,188.1581775383018,28.048503476327927,0.3927461139896373,1.3341449284046372,-55.70414080435851,0.503526363952701,6/8,"{2019: 18.97, 2020: 53.77, 2021: 1.78, 2022: -25.14, 2023: 10.97, 2024: 73.72, 2025: 59.12, 2026: -5.03}",143.85133938250803,False,True,False,False,False,long_lb8_hold24h_sessall_ext1.0_sl0.05_v2
long,8,24,all,1.0,0.1,949,150.7966992656798,22.47907478117026,0.40463645943098,1.28615378343933,-53.364012208933644,0.4212403425207044,6/8,"{2019: 15.57, 2020: 45.43, 2021: 1.8, 2022: -23.1, 2023: 4.05, 2024: 62.87, 2025: 50.57, 2026: -6.38}",141.4662394549224,False,False,False,False,False,long_lb8_hold24h_sessall_ext1.0_sl0.1_v2
long,8,24,all,1.618,0.02,972,282.8866979281545,42.16956517146112,0.38065843621399176,1.4838682836081585,-47.1113857423443,0.8951034767283145,5/8,"{2019: 28.56, 2020: 72.51, 2021: -1.32, 2022: -13.94, 2023: 33.84, 2024: 81.02, 2025: 85.22, 2026: -3.0}",144.89482060082673,False,True,False,False,False,long_lb8_hold24h_sessall_ext1.618_sl0.02_v2
long,8,24,all,1.618,0.05,965,246.59292952424448,36.75929864696267,0.38756476683937824,1.4338588636315477,-47.1557984288315,0.7795287084883221,5/8,"{2019: 25.88, 2020: 65.79, 2021: -1.1, 2022: -17.82, 2023: 28.29, 2024: 72.55, 2025: 77.08, 2026: -4.08}",143.85133938250803,False,True,False,False,False,long_lb8_hold24h_sessall_ext1.618_sl0.05_v2
long,8,24,all,1.618,0.1,949,199.91048834786938,29.80040570513189,0.39831401475237094,1.3748991057245152,-44.19410735382595,0.6743072207917788,5/8,"{2019: 21.79, 2020: 56.62, 2021: -0.93, 2022: -15.56, 2023: 19.42, 2024: 61.74, 2025: 66.96, 2026: -10.13}",141.4662394549224,False,True,False,False,False,long_lb8_hold24h_sessall_ext1.618_sl0.1_v2
long,8,24,london,0.27,0.02,733,30.836871143027242,4.596813695637596,0.4406548431105048,1.0767012362151043,-40.18201770159687,0.11439977279824139,5/8,"{2019: 6.38, 2020: 20.72, 2021: -10.41, 2022: -6.32, 2023: 0.23, 2024: 20.55, 2025: 15.32, 2026: -15.64}",109.26739043251646,False,False,False,False,False,long_lb8_hold24h_sesslondon_ext0.27_sl0.02_v2
long,8,24,london,0.27,0.05,728,19.380704281442455,2.889057273639176,0.4478021978021978,1.049760056679884,-40.20581760311875,0.07185669750974229,4/8,"{2019: 5.43, 2020: 17.84, 2021: -12.83, 2022: -6.23, 2023: -0.46, 2024: 17.37, 2025: 13.6, 2026: -15.35}",108.52204670514595,False,False,False,False,False,long_lb8_hold24h_sesslondon_ext0.27_sl0.05_v2
long,8,24,london,0.27,0.1,715,20.194254841147387,3.0103322349541437,0.46573426573426574,1.0558885378431895,-33.78897131438569,0.08909215397369885,4/8,"{2019: 3.81, 2020: 15.14, 2021: -7.57, 2022: -3.32, 2023: -4.0, 2024: 15.34, 2025: 15.35, 2026: -14.57}",106.58415301398263,False,False,False,False,False,long_lb8_hold24h_sesslondon_ext0.27_sl0.1_v2
long,8,24,london,0.5,0.02,733,50.11045449275893,7.469902586372632,0.40791268758526605,1.1180019921251731,-52.9704103749228,0.14102028912936318,4/8,"{2019: 7.32, 2020: 35.55, 2021: -14.45, 2022: -8.0, 2023: -9.86, 2024: 33.31, 2025: 23.91, 2026: -17.66}",109.26739043251646,False,False,False,False,False,long_lb8_hold24h_sesslondon_ext0.5_sl0.02_v2
long,8,24,london,0.5,0.05,728,39.06612190331517,5.823537782665514,0.41620879120879123,1.0950582294322684,-54.17445281896366,0.10749601481211446,4/8,"{2019: 6.24, 2020: 31.76, 2021: -14.87, 2022: -7.17, 2023: -10.35, 2024: 29.24, 2025: 21.55, 2026: -17.33}",108.52204670514595,False,False,False,False,False,long_lb8_hold24h_sesslondon_ext0.5_sl0.05_v2
long,8,24,london,0.5,0.1,715,34.34588514956438,5.119898011443138,0.43216783216783217,1.0896446212824435,-49.38452667998341,0.1036741334916619,4/8,"{2019: 4.44, 2020: 27.76, 2021: -9.45, 2022: -6.32, 2023: -12.95, 2024: 24.88, 2025: 22.48, 2026: -16.49}",106.58415301398263,False,False,False,False,False,long_lb8_hold24h_sesslondon_ext0.5_sl0.1_v2
long,8,24,london,1.0,0.02,733,120.7740019166395,18.00362895160019,0.3860845839017735,1.2761919797176722,-51.285616692148,0.3510463578837419,4/8,"{2019: 16.0, 2020: 54.57, 2021: -7.79, 2022: -13.44, 2023: -0.62, 2024: 54.57, 2025: 39.0, 2026: -21.52}",109.26739043251646,False,False,False,False,False,long_lb8_hold24h_sesslondon_ext1.0_sl0.02_v2
long,8,24,london,1.0,0.05,728,100.96113752865543,15.050150113034901,0.39285714285714285,1.2378078181344363,-52.109480430404645,0.28881788858239116,4/8,"{2019: 14.44, 2020: 49.69, 2021: -8.71, 2022: -16.32, 2023: -1.83, 2024: 49.04, 2025: 35.7, 2026: -21.05}",108.52204670514595,False,False,False,False,False,long_lb8_hold24h_sesslondon_ext1.0_sl0.05_v2
long,8,24,london,1.0,0.1,715,88.52280756611309,13.195983869725785,0.406993006993007,1.2226359401944935,-46.474480988623554,0.2839404247022364,4/8,"{2019: 11.95, 2020: 44.13, 2021: -6.35, 2022: -14.09, 2023: -5.39, 2024: 42.63, 2025: 35.63, 2026: -20.0}",106.58415301398263,False,False,False,False,False,long_lb8_hold24h_sesslondon_ext1.0_sl0.1_v2
long,8,24,london,1.618,0.02,733,180.01899340346654,26.835205508165323,0.3806275579809004,1.4086986478717045,-48.83307892409012,0.549529255566294,5/8,"{2019: 19.76, 2020: 76.69, 2021: -2.42, 2022: -7.32, 2023: 7.67, 2024: 58.95, 2025: 51.06, 2026: -24.37}",109.26739043251646,False,True,False,False,False,long_lb8_hold24h_sesslondon_ext1.618_sl0.02_v2
long,8,24,london,1.618,0.05,728,156.1723605100794,23.280417858966658,0.3873626373626374,1.365123792997519,-49.54239885984862,0.4699089748323461,5/8,"{2019: 17.95, 2020: 70.55, 2021: -3.77, 2022: -10.65, 2023: 5.8, 2024: 52.96, 2025: 47.05, 2026: -23.73}",108.52204670514595,False,True,False,False,False,long_lb8_hold24h_sesslondon_ext1.618_sl0.05_v2
long,8,24,london,1.618,0.1,715,141.31263484964865,21.06529719667693,0.4013986013986014,1.3526010191434954,-41.79157606984185,0.5040560605197737,5/8,"{2019: 15.12, 2020: 63.19, 2021: -1.99, 2022: -7.22, 2023: 1.36, 2024: 45.94, 2025: 47.36, 2026: -22.44}",106.58415301398263,False,True,False,False,False,long_lb8_hold24h_sesslondon_ext1.618_sl0.1_v2
long,8,24,ny,0.27,0.02,746,33.52382324733561,5.001812705003075,0.43297587131367293,1.0799368239362157,-36.608165183911865,0.1366310679564245,5/8,"{2019: 2.97, 2020: 23.79, 2021: -13.64, 2022: -12.85, 2023: 2.78, 2024: 20.69, 2025: 20.15, 2026: -10.38}",111.30449681716574,False,False,False,False,False,long_lb8_hold24h_sessny_ext0.27_sl0.02_v2
long,8,24,ny,0.27,0.05,739,23.012009914051625,3.433431882352742,0.43843031123139375,1.0565861782860984,-37.802015429897345,0.09082668855897205,5/8,"{2019: 2.21, 2020: 20.48, 2021: -12.97, 2022: -11.95, 2023: 1.49, 2024: 17.89, 2025: 16.6, 2026: -10.74}",110.26008464864006,False,False,False,False,False,long_lb8_hold24h_sessny_ext0.27_sl0.05_v2
long,8,24,ny,0.27,0.1,734,15.122235678358834,2.256263851113031,0.45095367847411444,1.0394437324804324,-37.52784393013975,0.060122394862683726,4/8,"{2019: 0.82, 2020: 15.55, 2021: -7.34, 2022: -11.45, 2023: -3.0, 2024: 15.11, 2025: 17.0, 2026: -11.57}",109.514075956836,False,False,False,False,False,long_lb8_hold24h_sessny_ext0.27_sl0.1_v2
