win_start,win_end,anchor,minor_lb,sl_buf,rr,n,net,yr_r,wr,pf,dd,mar,pos_years,years_dict,trades_per_year,gate_trades_yr_ge_200,gate_pf_ge_1p3,gate_mar_ge_1p5,gate_pos_years_ge_7,gate_ALL_PASS,label
20,22,19:55,10,0.2,3.0,2076,24.43341066338001,1.2053563073477744,0.34152215799614644,1.015175141020642,-73.95345918506482,0.01629884958229514,11/21,"{2006: -0.8, 2007: -16.5, 2008: 17.56, 2009: -10.18, 2010: 2.2, 2011: 17.85, 2012: 15.24, 2013: -2.01, 2014: -9.29, 2015: 14.93, 2016: 1.3, 2017: 5.01, 2018: -29.36, 2019: -13.22, 2020: -2.78, 2021: -14.03, 2022: 32.76, 2023: -27.41, 2024: 9.14, 2025: 23.46, 2026: 10.58}",102.4138516119804,False,False,False,True,False,w20-22_anc19:55_ml10_sl0.2_RR3.0
20,22,19:55,10,0.5,1.5,2078,-159.6999221022412,-7.878364221880424,0.43888354186718,0.8794530733713766,-165.10377017172647,-0.04771765183609096,6/21,"{2006: -8.95, 2007: -18.8, 2008: -19.23, 2009: -18.92, 2010: 5.36, 2011: 9.52, 2012: 7.08, 2013: 9.11, 2014: -13.19, 2015: 9.58, 2016: -1.13, 2017: -10.72, 2018: -41.11, 2019: -9.63, 2020: -26.04, 2021: -1.29, 2022: 10.99, 2023: -25.38, 2024: -4.38, 2025: -10.02, 2026: -2.57}",102.51251620890909,False,False,False,False,False,w20-22_anc19:55_ml10_sl0.5_RR1.5
20,22,19:55,10,0.5,2.0,2078,-24.47683745334881,-1.207498650711864,0.4013474494706448,0.9825998270045756,-64.48798660312832,-0.01872439681119286,12/21,"{2006: 0.78, 2007: -9.38, 2008: -9.23, 2009: -16.62, 2010: -0.51, 2011: 8.19, 2012: 26.4, 2013: 8.59, 2014: -21.52, 2015: 19.6, 2016: 2.69, 2017: 0.02, 2018: -29.67, 2019: -5.47, 2020: -14.69, 2021: 4.94, 2022: 22.18, 2023: -23.93, 2024: 3.51, 2025: 8.07, 2026: 1.58}",102.51251620890909,False,False,False,True,False,w20-22_anc19:55_ml10_sl0.5_RR2.0
20,22,19:55,10,0.5,3.0,2078,85.26934342918896,4.206532699907493,0.34937439846005774,1.056103336696019,-65.01195604763151,0.06470398609181277,14/21,"{2006: 3.45, 2007: -12.75, 2008: 9.77, 2009: -10.09, 2010: 5.62, 2011: 18.53, 2012: 28.41, 2013: 1.44, 2014: -11.54, 2015: 27.49, 2016: 16.25, 2017: 9.47, 2018: -19.6, 2019: 4.5, 2020: -7.36, 2021: -0.06, 2022: 5.64, 2023: -30.99, 2024: 11.18, 2025: 25.54, 2026: 10.38}",102.51251620890909,False,False,False,True,False,w20-22_anc19:55_ml10_sl0.5_RR3.0
20,22,19:55,10,1.0,1.5,2078,-78.41156462515406,-3.868222709144383,0.44465832531280075,0.9367695690574835,-88.83095445984468,-0.04354588704653604,7/21,"{2006: -4.62, 2007: -17.52, 2008: -8.83, 2009: -17.17, 2010: -4.15, 2011: 1.62, 2012: 22.0, 2013: 13.46, 2014: -13.04, 2015: 22.58, 2016: -3.43, 2017: 0.52, 2018: -33.8, 2019: -3.27, 2020: -16.66, 2021: -3.65, 2022: 11.33, 2023: -21.5, 2024: 0.11, 2025: -2.37, 2026: -0.01}",102.51251620890909,False,False,False,True,False,w20-22_anc19:55_ml10_sl1.0_RR1.5
20,22,19:55,10,1.0,2.0,2078,10.220184784433162,0.504185206146415,0.40712223291626565,1.0077740307218719,-51.54900233193015,0.009780697653465854,12/21,"{2006: -1.02, 2007: -14.7, 2008: -1.24, 2009: -16.32, 2010: -1.4, 2011: 6.14, 2012: 28.39, 2013: 11.87, 2014: -8.74, 2015: 23.06, 2016: 4.46, 2017: 1.18, 2018: -28.4, 2019: 4.46, 2020: -3.82, 2021: 5.29, 2022: 10.25, 2023: -27.86, 2024: 6.24, 2025: 9.85, 2026: 2.53}",102.51251620890909,False,False,False,True,False,w20-22_anc19:55_ml10_sl1.0_RR2.0
20,22,19:55,10,1.0,3.0,2078,85.1398666325763,4.200145311932789,0.36717998075072183,1.060900540121313,-73.44474528318567,0.05718782597363523,11/21,"{2006: 1.61, 2007: -13.49, 2008: -6.67, 2009: -4.52, 2010: 12.98, 2011: 12.53, 2012: 44.57, 2013: 12.5, 2014: -4.72, 2015: 31.55, 2016: -3.85, 2017: 7.14, 2018: -23.78, 2019: -0.06, 2020: -16.71, 2021: -6.78, 2022: 5.32, 2023: -16.37, 2024: 14.86, 2025: 32.96, 2026: 6.05}",102.51251620890909,False,False,False,True,False,w20-22_anc19:55_ml10_sl1.0_RR3.0
20,22,19:45,3,0.2,1.5,3540,-639.760902771505,-31.56040216922488,0.43531073446327684,0.746086106779413,-652.8337290909797,-0.048343706464386106,3/21,"{2006: -32.75, 2007: -42.59, 2008: -46.06, 2009: -41.42, 2010: -15.86, 2011: -2.26, 2012: -28.34, 2013: 12.84, 2014: -37.63, 2015: -58.76, 2016: -38.7, 2017: -50.39, 2018: -56.51, 2019: -27.15, 2020: 4.39, 2021: -64.02, 2022: -16.19, 2023: -66.62, 2024: -24.2, 2025: -8.07, 2026: 0.55}",174.63371580704268,False,False,False,False,False,w20-22_anc19:45_ml3_sl0.2_RR1.5
20,22,19:45,3,0.2,2.0,3540,-410.03133697985646,-20.227484738452542,0.38813559322033897,0.8495466714013112,-453.6383524810421,-0.04458945022576737,6/21,"{2006: -20.47, 2007: -36.94, 2008: -39.56, 2009: -31.92, 2010: -5.05, 2011: 21.64, 2012: -2.78, 2013: 20.11, 2014: -31.63, 2015: -40.51, 2016: -30.54, 2017: -36.73, 2018: -59.92, 2019: -29.37, 2020: 17.89, 2021: -47.52, 2022: 2.31, 2023: -64.1, 2024: -11.26, 2025: 5.28, 2026: 11.01}",174.63371580704268,False,False,False,False,False,w20-22_anc19:45_ml3_sl0.2_RR2.0
20,22,19:45,3,0.2,3.0,3540,-109.66088661226557,-5.409742403331841,0.3257062146892655,0.963493223853043,-243.9038374734355,-0.02217981668255235,10/21,"{2006: 8.14, 2007: -33.56, 2008: -12.44, 2009: 1.7, 2010: -7.85, 2011: 39.13, 2012: 7.72, 2013: 36.23, 2014: -13.25, 2015: -27.01, 2016: -20.28, 2017: -49.23, 2018: -54.1, 2019: -20.01, 2020: 30.11, 2021: -8.48, 2022: 9.38, 2023: -57.14, 2024: 22.59, 2025: 27.63, 2026: 11.03}",174.63371580704268,False,False,False,True,False,w20-22_anc19:45_ml3_sl0.2_RR3.0
20,22,19:45,3,0.5,1.5,3543,-393.22850946504946,-19.398575076030067,0.4374823595822749,0.8342475774882029,-404.9373131188319,-0.047905131109361135,5/21,"{2006: -27.86, 2007: -27.93, 2008: -45.47, 2009: -27.27, 2010: 10.89, 2011: 12.57, 2012: -5.92, 2013: 16.38, 2014: -36.05, 2015: -30.33, 2016: -8.73, 2017: -33.02, 2018: -60.46, 2019: -24.37, 2020: 8.12, 2021: -42.48, 2022: -7.67, 2023: -47.7, 2024: -10.52, 2025: -6.1, 2026: 0.69}",174.78171048145543,False,False,False,False,False,w20-22_anc19:45_ml3_sl0.5_RR1.5
20,22,19:45,3,0.5,2.0,3543,-207.68383712864272,-10.245367285547891,0.38752469658481514,0.9194260329259658,-250.38332111355072,-0.04091872909099061,8/21,"{2006: -18.06, 2007: -18.26, 2008: -32.04, 2009: -11.27, 2010: 0.19, 2011: 19.39, 2012: 15.51, 2013: 24.62, 2014: -26.53, 2015: -22.83, 2016: -2.37, 2017: -36.64, 2018: -47.8, 2019: -17.39, 2020: 1.98, 2021: -10.73, 2022: -1.17, 2023: -52.36, 2024: 9.84, 2025: 7.11, 2026: 11.1}",174.78171048145543,False,False,False,True,False,w20-22_anc19:45_ml3_sl0.5_RR2.0
20,22,19:45,3,0.5,3.0,3543,54.23903010825517,2.675695867111487,0.33248659328252894,1.0193977922076023,-114.17190259162166,0.023435677310923952,12/21,"{2006: 3.03, 2007: -13.66, 2008: -7.72, 2009: -3.82, 2010: -1.76, 2011: 27.99, 2012: 26.34, 2013: 36.66, 2014: -16.29, 2015: -10.09, 2016: 13.33, 2017: -22.6, 2018: -45.67, 2019: 4.62, 2020: 25.09, 2021: 29.06, 2022: 0.34, 2023: -58.35, 2024: 19.54, 2025: 37.28, 2026: 10.92}",174.78171048145543,False,False,False,True,False,w20-22_anc19:45_ml3_sl0.5_RR3.0
20,22,19:45,3,1.0,1.5,3544,-174.5058124772297,-8.608643633566558,0.44300225733634313,0.9208501210084992,-197.23595727115065,-0.04364642103129199,8/21,"{2006: -8.66, 2007: -20.62, 2008: -7.91, 2009: -18.69, 2010: -4.86, 2011: 11.21, 2012: 7.37, 2013: 28.96, 2014: -23.89, 2015: 1.33, 2016: -11.73, 2017: -33.61, 2018: -44.09, 2019: -5.59, 2020: 5.98, 2021: -16.43, 2022: 1.94, 2023: -37.54, 2024: -4.85, 2025: 2.88, 2026: 4.3}",174.831042039593,False,False,False,True,False,w20-22_anc19:45_ml3_sl1.0_RR1.5
20,22,19:45,3,1.0,2.0,3544,-14.559411642168662,-0.7182384618746415,0.3984198645598194,0.993850672761973,-114.24635589915582,-0.006286751609903635,11/21,"{2006: 3.51, 2007: -19.42, 2008: -0.52, 2009: -4.32, 2010: -9.36, 2011: 15.51, 2012: 23.06, 2013: 39.61, 2014: -14.3, 2015: 7.84, 2016: -3.69, 2017: -22.37, 2018: -41.52, 2019: -0.05, 2020: 6.06, 2021: 5.7, 2022: 6.84, 2023: -38.18, 2024: 11.42, 2025: 9.22, 2026: 10.41}",174.831042039593,False,False,False,True,False,w20-22_anc19:45_ml3_sl1.0_RR2.0
20,22,19:45,3,1.0,3.0,3544,140.96469984646208,6.954008285822636,0.3510158013544018,1.055464426876925,-81.5895097808403,0.0852316468685984,15/21,"{2006: 12.38, 2007: -9.84, 2008: 12.93, 2009: 5.92, 2010: 3.93, 2011: 8.65, 2012: 33.78, 2013: 34.68, 2014: 12.29, 2015: 19.18, 2016: -0.38, 2017: -18.89, 2018: -30.42, 2019: -4.73, 2020: 13.77, 2021: 20.26, 2022: 8.67, 2023: -42.8, 2024: 12.25, 2025: 41.67, 2026: 7.64}",174.831042039593,False,False,False,True,False,w20-22_anc19:45_ml3_sl1.0_RR3.0
20,22,19:45,5,0.2,1.5,2967,-408.8143311155154,-20.167466858647778,0.44455679137175597,0.7996206812580203,-418.2117321824899,-0.04822310161745426,4/21,"{2006: -11.13, 2007: -37.0, 2008: -30.55, 2009: -7.93, 2010: 2.69, 2011: 8.06, 2012: -13.77, 2013: 9.08, 2014: -20.17, 2015: -47.73, 2016: -16.87, 2017: -35.25, 2018: -50.99, 2019: -11.6, 2020: 4.01, 2021: -50.77, 2022: -1.04, 2023: -57.43, 2024: -26.04, 2025: -11.14, 2026: -3.24}",146.36687027662035,False,False,False,False,False,w20-22_anc19:45_ml5_sl0.2_RR1.5
20,22,19:45,5,0.2,2.0,2967,-236.66834601139678,-11.675229221177084,0.3946747556454331,0.8933513750698234,-261.9108960114565,-0.044577103889050826,9/21,"{2006: -2.85, 2007: -34.44, 2008: -24.6, 2009: 3.24, 2010: 0.0, 2011: 21.46, 2012: 4.23, 2013: 11.89, 2014: -19.6, 2015: -33.66, 2016: -10.94, 2017: -20.77, 2018: -51.4, 2019: -8.17, 2020: 9.51, 2021: -33.55, 2022: 12.46, 2023: -57.8, 2024: -6.45, 2025: 1.38, 2026: 3.37}",146.36687027662035,False,False,False,True,False,w20-22_anc19:45_ml5_sl0.2_RR2.0
20,22,19:45,5,0.2,3.0,2967,-20.08882452209577,-0.9910139443327877,0.33198517020559487,0.9917865191742837,-175.90020963063068,-0.005633955447886037,12/21,"{2006: 9.15, 2007: -23.51, 2008: 2.64, 2009: 17.36, 2010: 6.93, 2011: 21.86, 2012: 5.54, 2013: 27.91, 2014: -21.66, 2015: -18.95, 2016: -4.23, 2017: -8.54, 2018: -53.03, 2019: -1.27, 2020: 12.95, 2021: -22.09, 2022: 23.78, 2023: -44.73, 2024: 21.64, 2025: 20.68, 2026: 7.47}",146.36687027662035,False,False,False,True,False,w20-22_anc19:45_ml5_sl0.2_RR3.0
20,22,19:45,5,0.5,1.5,2970,-288.5885834601561,-14.236537835735183,0.4380471380471381,0.8529379276039039,-293.08070129785517,-0.048575487136107,4/21,"{2006: -15.61, 2007: -26.2, 2008: -27.79, 2009: -10.09, 2010: 8.88, 2011: 14.91, 2012: -1.93, 2013: 10.65, 2014: -24.67, 2015: -23.36, 2016: -2.94, 2017: -15.92, 2018: -56.39, 2019: -14.67, 2020: 3.15, 2021: -30.52, 2022: -0.07, 2023: -49.21, 2024: -11.55, 2025: -12.13, 2026: -3.13}",146.5148650898424,False,False,False,False,False,w20-22_anc19:45_ml5_sl0.5_RR1.5
20,22,19:45,5,0.5,2.0,2970,-131.7303993738274,-6.498471950332451,0.3898989898989899,0.9380077518176917,-188.8270523941574,-0.034414941439468896,8/21,"{2006: -12.88, 2007: -17.3, 2008: -13.42, 2009: 1.96, 2010: 8.17, 2011: 19.23, 2012: 13.37, 2013: 20.96, 2014: -31.8, 2015: -20.34, 2016: -3.4, 2017: -4.22, 2018: -40.62, 2019: -3.5, 2020: -2.49, 2021: -10.12, 2022: 3.43, 2023: -51.82, 2024: 9.89, 2025: -0.24, 2026: 3.44}",146.5148650898424,False,False,False,True,False,w20-22_anc19:45_ml5_sl0.5_RR2.0
20,22,19:45,5,0.5,3.0,2970,49.499803006179874,2.441904700142835,0.335016835016835,1.0214879020837688,-106.00330676837905,0.023036118160714388,14/21,"{2006: 5.16, 2007: -21.41, 2008: 11.06, 2009: 9.03, 2010: 14.71, 2011: 13.07, 2012: 13.05, 2013: 28.76, 2014: -14.52, 2015: -8.46, 2016: 10.15, 2017: -3.46, 2018: -38.11, 2019: 15.94, 2020: 19.2, 2021: 11.61, 2022: -5.33, 2023: -60.81, 2024: 21.04, 2025: 21.52, 2026: 7.32}",146.5148650898424,False,False,False,True,False,w20-22_anc19:45_ml5_sl0.5_RR3.0
20,22,19:45,5,1.0,1.5,2971,-132.33863204072938,-6.52847704364369,0.44362167620329856,0.9274850212579901,-154.16744957593573,-0.04234666307058589,7/21,"{2006: -2.62, 2007: -23.66, 2008: -4.59, 2009: -6.52, 2010: -0.74, 2011: 10.15, 2012: 11.79, 2013: 24.4, 2014: -23.06, 2015: 4.07, 2016: -17.07, 2017: -3.86, 2018: -39.07, 2019: 1.11, 2020: 1.66, 2021: -12.68, 2022: 2.3, 2023: -45.6, 2024: -0.95, 2025: -6.92, 2026: -0.48}",146.56419669424974,False,False,False,True,False,w20-22_anc19:45_ml5_sl1.0_RR1.5
20,22,19:45,5,1.0,2.0,2971,-8.804210782861347,-0.43432584345907943,0.3995287781891619,0.9955034262291443,-87.21282829191497,-0.004980068322120261,13/21,"{2006: 1.32, 2007: -21.06, 2008: 4.65, 2009: -1.23, 2010: 1.58, 2011: 9.93, 2012: 14.84, 2013: 32.49, 2014: -12.42, 2015: 12.9, 2016: -6.15, 2017: -5.14, 2018: -35.06, 2019: 11.19, 2020: 10.96, 2021: 2.74, 2022: 3.85, 2023: -48.24, 2024: 9.82, 2025: -0.58, 2026: 4.81}",146.56419669424974,False,False,False,True,False,w20-22_anc19:45_ml5_sl1.0_RR2.0
20,22,19:45,5,1.0,3.0,2971,121.07076689188372,5.972615177605421,0.35644564119824973,1.0579588351223808,-53.300691588732334,0.1120551159765443,15/21,"{2006: 8.76, 2007: -16.65, 2008: 8.49, 2009: 9.86, 2010: 20.3, 2011: -0.76, 2012: 19.67, 2013: 26.07, 2014: 7.88, 2015: 22.28, 2016: -10.72, 2017: -1.88, 2018: -26.33, 2019: 4.21, 2020: 15.06, 2021: 15.48, 2022: 8.29, 2023: -42.02, 2024: 17.09, 2025: 32.93, 2026: 3.07}",146.56419669424974,False,False,False,True,False,w20-22_anc19:45_ml5_sl1.0_RR3.0
20,22,19:45,10,0.2,1.5,2076,-235.47002316238482,-11.616277462053018,0.4407514450867052,0.8294889486075746,-243.0952083286566,-0.0477848886529602,2/21,"{2006: -20.53, 2007: -31.16, 2008: -19.44, 2009: -6.51, 2010: -7.99, 2011: 6.38, 2012: -2.75, 2013: -0.02, 2014: -2.3, 2015: -9.34, 2016: -6.17, 2017: -16.17, 2018: -39.38, 2019: -14.71, 2020: -18.55, 2021: -18.47, 2022: 18.63, 2023: -35.11, 2024: -5.94, 2025: -3.34, 2026: -2.61}",102.4138516119804,False,False,False,False,False,w20-22_anc19:45_ml10_sl0.2_RR1.5
20,22,19:45,10,0.2,2.0,2076,-135.25489515705092,-6.672434856651339,0.3940269749518304,0.9093593870335213,-149.8874485419483,-0.044516301541979726,7/21,"{2006: -7.53, 2007: -27.98, 2008: -9.44, 2009: -12.16, 2010: -5.64, 2011: 8.2, 2012: 13.46, 2013: 3.17, 2014: -11.07, 2015: 2.39, 2016: -2.82, 2017: -9.07, 2018: -40.32, 2019: -6.69, 2020: -19.05, 2021: -12.2, 2022: 31.43, 2023: -29.61, 2024: -6.28, 2025: 4.42, 2026: 1.55}",102.4138516119804,False,False,False,True,False,w20-22_anc19:45_ml10_sl0.2_RR2.0
20,22,19:45,10,0.2,3.0,2076,24.43341066338001,1.2053563073477744,0.34152215799614644,1.015175141020642,-73.95345918506482,0.01629884958229514,11/21,"{2006: -0.8, 2007: -16.5, 2008: 17.56, 2009: -10.18, 2010: 2.2, 2011: 17.85, 2012: 15.24, 2013: -2.01, 2014: -9.29, 2015: 14.93, 2016: 1.3, 2017: 5.01, 2018: -29.36, 2019: -13.22, 2020: -2.78, 2021: -14.03, 2022: 32.76, 2023: -27.41, 2024: 9.14, 2025: 23.46, 2026: 10.58}",102.4138516119804,False,False,False,True,False,w20-22_anc19:45_ml10_sl0.2_RR3.0
20,22,19:45,10,0.5,1.5,2078,-159.6999221022412,-7.878364221880424,0.43888354186718,0.8794530733713766,-165.10377017172647,-0.04771765183609096,6/21,"{2006: -8.95, 2007: -18.8, 2008: -19.23, 2009: -18.92, 2010: 5.36, 2011: 9.52, 2012: 7.08, 2013: 9.11, 2014: -13.19, 2015: 9.58, 2016: -1.13, 2017: -10.72, 2018: -41.11, 2019: -9.63, 2020: -26.04, 2021: -1.29, 2022: 10.99, 2023: -25.38, 2024: -4.38, 2025: -10.02, 2026: -2.57}",102.51251620890909,False,False,False,False,False,w20-22_anc19:45_ml10_sl0.5_RR1.5
20,22,19:45,10,0.5,2.0,2078,-24.47683745334881,-1.207498650711864,0.4013474494706448,0.9825998270045756,-64.48798660312832,-0.01872439681119286,12/21,"{2006: 0.78, 2007: -9.38, 2008: -9.23, 2009: -16.62, 2010: -0.51, 2011: 8.19, 2012: 26.4, 2013: 8.59, 2014: -21.52, 2015: 19.6, 2016: 2.69, 2017: 0.02, 2018: -29.67, 2019: -5.47, 2020: -14.69, 2021: 4.94, 2022: 22.18, 2023: -23.93, 2024: 3.51, 2025: 8.07, 2026: 1.58}",102.51251620890909,False,False,False,True,False,w20-22_anc19:45_ml10_sl0.5_RR2.0
20,22,19:45,10,0.5,3.0,2078,85.26934342918896,4.206532699907493,0.34937439846005774,1.056103336696019,-65.01195604763151,0.06470398609181277,14/21,"{2006: 3.45, 2007: -12.75, 2008: 9.77, 2009: -10.09, 2010: 5.62, 2011: 18.53, 2012: 28.41, 2013: 1.44, 2014: -11.54, 2015: 27.49, 2016: 16.25, 2017: 9.47, 2018: -19.6, 2019: 4.5, 2020: -7.36, 2021: -0.06, 2022: 5.64, 2023: -30.99, 2024: 11.18, 2025: 25.54, 2026: 10.38}",102.51251620890909,False,False,False,True,False,w20-22_anc19:45_ml10_sl0.5_RR3.0
20,22,19:45,10,1.0,1.5,2078,-78.41156462515406,-3.868222709144383,0.44465832531280075,0.9367695690574835,-88.83095445984468,-0.04354588704653604,7/21,"{2006: -4.62, 2007: -17.52, 2008: -8.83, 2009: -17.17, 2010: -4.15, 2011: 1.62, 2012: 22.0, 2013: 13.46, 2014: -13.04, 2015: 22.58, 2016: -3.43, 2017: 0.52, 2018: -33.8, 2019: -3.27, 2020: -16.66, 2021: -3.65, 2022: 11.33, 2023: -21.5, 2024: 0.11, 2025: -2.37, 2026: -0.01}",102.51251620890909,False,False,False,True,False,w20-22_anc19:45_ml10_sl1.0_RR1.5
20,22,19:45,10,1.0,2.0,2078,10.220184784433162,0.504185206146415,0.40712223291626565,1.0077740307218719,-51.54900233193015,0.009780697653465854,12/21,"{2006: -1.02, 2007: -14.7, 2008: -1.24, 2009: -16.32, 2010: -1.4, 2011: 6.14, 2012: 28.39, 2013: 11.87, 2014: -8.74, 2015: 23.06, 2016: 4.46, 2017: 1.18, 2018: -28.4, 2019: 4.46, 2020: -3.82, 2021: 5.29, 2022: 10.25, 2023: -27.86, 2024: 6.24, 2025: 9.85, 2026: 2.53}",102.51251620890909,False,False,False,True,False,w20-22_anc19:45_ml10_sl1.0_RR2.0
20,22,19:45,10,1.0,3.0,2078,85.1398666325763,4.200145311932789,0.36717998075072183,1.060900540121313,-73.44474528318567,0.05718782597363523,11/21,"{2006: 1.61, 2007: -13.49, 2008: -6.67, 2009: -4.52, 2010: 12.98, 2011: 12.53, 2012: 44.57, 2013: 12.5, 2014: -4.72, 2015: 31.55, 2016: -3.85, 2017: 7.14, 2018: -23.78, 2019: -0.06, 2020: -16.71, 2021: -6.78, 2022: 5.32, 2023: -16.37, 2024: 14.86, 2025: 32.96, 2026: 6.05}",102.51251620890909,False,False,False,True,False,w20-22_anc19:45_ml10_sl1.0_RR3.0
20,23,19:55,3,0.2,1.5,3846,-682.0495246225187,-33.64656577662641,0.43681747269890797,0.7501939801277294,-690.9008317976094,-0.04869955893537373,1/21,"{2006: -37.98, 2007: -51.12, 2008: -48.62, 2009: -37.84, 2010: -9.14, 2011: -2.16, 2012: -31.78, 2013: 13.29, 2014: -40.2, 2015: -63.46, 2016: -39.5, 2017: -47.98, 2018: -55.18, 2019: -34.53, 2020: -2.86, 2021: -70.15, 2022: -10.45, 2023: -70.25, 2024: -27.75, 2025: -12.77, 2026: -1.63}",189.72917259714296,False,False,False,False,False,w20-23_anc19:55_ml3_sl0.2_RR1.5
20,23,19:55,3,0.2,2.0,3846,-443.48940976130666,-21.878023601042127,0.38845553822152884,0.850150524064647,-482.1086336675265,-0.045379862697355736,6/21,"{2006: -24.2, 2007: -42.47, 2008: -45.12, 2009: -26.84, 2010: -5.33, 2011: 19.24, 2012: -9.21, 2013: 19.57, 2014: -41.19, 2015: -41.21, 2016: -27.83, 2017: -30.76, 2018: -53.08, 2019: -34.75, 2020: 6.41, 2021: -52.15, 2022: 12.05, 2023: -65.22, 2024: -14.31, 2025: 3.08, 2026: 9.83}",189.72917259714296,False,False,False,False,False,w20-23_anc19:55_ml3_sl0.2_RR2.0
20,23,19:55,3,0.2,3.0,3846,-136.45353500590556,-6.731465495222503,0.3244929797191888,0.9582753274744319,-247.34005775518278,-0.02721542784584173,10/21,"{2006: 7.42, 2007: -49.09, 2008: -14.0, 2009: 6.78, 2010: -6.13, 2011: 33.74, 2012: 5.28, 2013: 38.69, 2014: -24.81, 2015: -31.71, 2016: -10.95, 2017: -47.36, 2018: -53.21, 2019: -25.39, 2020: 18.63, 2021: -10.11, 2022: 23.36, 2023: -57.42, 2024: 21.54, 2025: 26.42, 2026: 11.86}",189.72917259714296,False,False,False,True,False,w20-23_anc19:55_ml3_sl0.2_RR3.0
20,23,19:55,3,0.5,1.5,3849,-430.4532873243069,-21.234931369152626,0.4372564302416212,0.8331016332861538,-438.4889673701313,-0.04842751574004389,3/21,"{2006: -31.31, 2007: -31.4, 2008: -47.22, 2009: -20.32, 2010: 11.22, 2011: 13.44, 2012: -13.56, 2013: 14.62, 2014: -44.49, 2015: -33.6, 2016: -5.91, 2017: -29.89, 2018: -60.06, 2019: -29.99, 2020: -1.01, 2021: -48.06, 2022: -1.54, 2023: -45.67, 2024: -13.53, 2025: -10.69, 2026: -1.47}",189.87716727155572,False,False,False,False,False,w20-23_anc19:55_ml3_sl0.5_RR1.5
20,23,19:55,3,0.5,2.0,3849,-249.25284661438684,-12.296031293715602,0.3858144972720187,0.9112860210530774,-281.5206726421076,-0.043677187818272,8/21,"{2006: -23.01, 2007: -24.23, 2008: -33.79, 2009: -2.32, 2010: -1.98, 2011: 13.76, 2012: 9.87, 2013: 24.36, 2014: -40.47, 2015: -25.1, 2016: 4.44, 2017: -32.51, 2018: -47.18, 2019: -24.0, 2020: -11.9, 2021: -14.81, 2022: 7.56, 2023: -47.25, 2024: 4.33, 2025: 5.02, 2026: 9.94}",189.87716727155572,False,False,False,True,False,w20-23_anc19:55_ml3_sl0.5_RR2.0
20,23,19:55,3,0.5,3.0,3849,52.881788223081664,2.608741010146288,0.3315146791374383,1.01737065461497,-108.99868933237948,0.023933691552851796,12/21,"{2006: 0.08, 2007: -22.63, 2008: -4.47, 2009: 10.14, 2010: -2.93, 2011: 25.36, 2012: 24.7, 2013: 39.09, 2014: -26.23, 2015: -13.36, 2016: 27.5, 2017: -16.47, 2018: -43.36, 2019: -3.0, 2020: 14.22, 2021: 23.98, 2022: 14.04, 2023: -55.6, 2024: 19.03, 2025: 31.04, 2026: 11.76}",189.87716727155572,False,False,False,True,False,w20-23_anc19:55_ml3_sl0.5_RR3.0
20,23,19:55,3,1.0,1.5,3850,-198.52247553134646,-9.793423043291453,0.44207792207792207,0.9173165204726281,-216.05642274471163,-0.04532808105808169,5/21,"{2006: -7.48, 2007: -22.33, 2008: -11.44, 2009: -11.43, 2010: -3.61, 2011: 9.55, 2012: 0.45, 2013: 27.48, 2014: -35.93, 2015: -0.73, 2016: -5.49, 2017: -31.62, 2018: -42.37, 2019: -9.96, 2020: -3.76, 2021: -18.98, 2022: 8.48, 2023: -32.61, 2024: -7.33, 2025: -1.58, 2026: 2.16}",189.92649882969332,False,False,False,False,False,w20-23_anc19:55_ml3_sl1.0_RR1.5
20,23,19:55,3,1.0,2.0,3850,-35.241579497754074,-1.7385220278536968,0.3966233766233766,0.9863531484767963,-119.60937396918237,-0.014534998137366984,12/21,"{2006: 6.69, 2007: -22.41, 2008: -1.54, 2009: 4.44, 2010: -10.61, 2011: 10.35, 2012: 18.13, 2013: 39.64, 2014: -26.85, 2015: 6.79, 2016: 7.05, 2017: -19.78, 2018: -41.11, 2019: -5.42, 2020: -4.18, 2021: 2.15, 2022: 15.46, 2023: -37.0, 2024: 9.44, 2025: 4.27, 2026: 9.27}",189.92649882969332,False,False,False,True,False,w20-23_anc19:55_ml3_sl1.0_RR2.0
20,23,19:55,3,1.0,3.0,3850,143.4791780053579,7.078051411303887,0.3496103896103896,1.0517968340811046,-82.14172666148768,0.08616876828597816,15/21,"{2006: 19.56, 2007: -11.77, 2008: 14.08, 2009: 18.67, 2010: 3.68, 2011: 6.49, 2012: 24.86, 2013: 33.05, 2014: -0.25, 2015: 19.68, 2016: 10.3, 2017: -15.84, 2018: -31.31, 2019: -7.1, 2020: 7.53, 2021: 15.06, 2022: 22.0, 2023: -41.31, 2024: 12.27, 2025: 35.31, 2026: 8.5}",189.92649882969332,False,False,False,True,False,w20-23_anc19:55_ml3_sl1.0_RR3.0
20,23,19:55,5,0.2,1.5,3445,-450.02699961266046,-22.200553917520374,0.44644412191582,0.8090172502392371,-460.3402622726476,-0.048226400636604674,4/21,"{2006: -19.71, 2007: -53.61, 2008: -32.19, 2009: 2.96, 2010: -6.46, 2011: 7.15, 2012: -11.57, 2013: 18.43, 2014: -26.98, 2015: -50.29, 2016: -15.15, 2017: -41.38, 2018: -49.61, 2019: -25.72, 2020: 3.65, 2021: -51.4, 2022: -6.2, 2023: -53.68, 2024: -30.8, 2025: -4.48, 2026: -3.01}",169.9473771833357,False,False,False,False,False,w20-23_anc19:55_ml5_sl0.2_RR1.5
