zone_id,zone_tf,spec_name,direction,upper,lower,created_timestamp,base_timestamp,impulse_start_timestamp,impulse_end_timestamp,impulse_candles,impulse_atr,zone_width_atr,base_body_ratio,touch_timestamp,entry_timestamp,entry_price,stop_price,risk_units,touch_delay_hours,confirmed,confirm_i,entry_i,bars_to_confirm,confirm_close,confirm_body_ratio,mfe_24h_r,mae_24h_r,close_24h_r,bracket_1r_outcome_r,first_event_24h,year,month,date,cost_r,net_1r_after_cost,cost_bucket,same_dir_intraday_overlap_24h,same_dir_intraday_distinct_specs_24h,same_dir_intraday_distinct_tfs_24h,same_dir_intraday_max_overlap_ratio_24h,same_dir_intraday_overlap_7d,same_dir_intraday_distinct_specs_7d,same_dir_intraday_distinct_tfs_7d,same_dir_intraday_max_overlap_ratio_7d,same_dir_h1_overlap_96h,same_dir_h1_distinct_specs_96h,same_dir_h1_max_overlap_ratio_96h,same_dir_h1_overlap_30d,same_dir_h1_distinct_specs_30d,same_dir_h1_max_overlap_ratio_30d,has_intraday_stack,has_intraday_stack_7d,has_cross_tf_intraday_stack,has_h1_stack,has_h1_stack_30d,stack_score,stack_score_capped,stack_score_7d_30d,stack_score_7d_30d_capped
2606,15min,m15_2c_1atr,supply,1705.3,1702.78,2020-06-04 07:45:00+00:00,2020-06-04 07:00:00+00:00,2020-06-04 07:15:00+00:00,2020-06-04 07:30:00+00:00,2,1.4556752278376026,1.4614747307373488,0.7777777777777978,2020-06-04 07:45:00+00:00,2020-06-04 08:10:00+00:00,1702.43,1705.5122857142856,3.08228571428549,0.0,True,50234,50235,4,1702.59,0.7196969696969149,1.427512050426533,1.476177233963756,-2.491657397108026,1.0,tp1,2020,2020-06,2020-06-04,0.0973303670745343,0.9026696329254656,0.05-0.10R,3,3,2,0.27380952380954743,3,3,2,0.27380952380954743,0,0,0.0,10,3,1.0,True,True,True,False,True,3,3,23,7
2607,15min,m15_2c_1atr,supply,1704.35,1702.35,2020-06-04 08:45:00+00:00,2020-06-04 07:45:00+00:00,2020-06-04 08:00:00+00:00,2020-06-04 08:30:00+00:00,3,1.2264957264956946,1.196581196581192,0.8300000000000409,2020-06-04 10:00:00+00:00,2020-06-04 10:30:00+00:00,1699.89,1704.682857142857,4.792857142856974,1.25,True,50262,50263,5,1699.89,0.5213675213674541,0.1627421758569774,1.0348733233979102,-1.9070044709389375,-1.0,stop,2020,2020-06,2020-06-04,0.0625931445603598,-1.0625931445603598,0.05-0.10R,4,4,2,1.0,4,4,2,1.0,0,0,0.0,7,3,1.0,True,True,True,False,True,4,3,18,7
2608,15min,m15_2c_1atr,demand,1705.2,1703.53,2020-06-04 12:45:00+00:00,2020-06-04 11:30:00+00:00,2020-06-04 11:45:00+00:00,2020-06-04 12:30:00+00:00,4,1.2676537585421623,0.6657175398633526,0.053892215568947,2020-06-04 16:55:00+00:00,2020-06-04 17:40:00+00:00,1707.7,1702.845857142857,4.854142857142961,4.166666666666667,True,50348,50349,8,1707.67,0.4765957446809198,2.9170958533210767,1.0856705612289674,-6.18852820859929,1.0,tp1,2020,2020-06,2020-06-04,0.0618028782483285,0.9381971217516716,0.05-0.10R,1,1,1,1.0,2,2,1,1.0,0,0,0.0,8,4,0.6407185628741855,True,True,True,False,True,1,1,18,6
2609,15min,m15_2c_1atr,supply,1715.58,1709.5,2020-06-04 14:30:00+00:00,2020-06-04 13:45:00+00:00,2020-06-04 14:00:00+00:00,2020-06-04 14:15:00+00:00,2,1.0124966764157812,2.263227864929533,0.3815789473684151,2020-06-04 14:30:00+00:00,2020-06-04 14:35:00+00:00,1708.23,1715.9305714285713,7.700571428571266,0.0,True,50311,50312,0,1708.18,0.840236686390527,0.3843870584743376,1.0570644108043987,2.3465791035916115,-1.0,stop,2020,2020-06,2020-06-04,0.0389581478183445,-1.0389581478183445,0.03-0.05R,3,3,2,0.31907894736843384,3,3,2,0.31907894736843384,0,0,0.0,7,3,1.0,True,True,True,False,True,3,3,17,7
2612,15min,m15_2c_1atr,demand,1707.82,1703.04,2020-06-04 18:15:00+00:00,2020-06-04 17:15:00+00:00,2020-06-04 17:30:00+00:00,2020-06-04 18:00:00+00:00,3,1.24966442953023,0.8982550335570502,0.276150627615051,2020-06-05 06:15:00+00:00,2020-06-05 06:45:00+00:00,1709.39,1702.8138571428572,6.576142857142941,12.0,True,50493,50494,5,1709.39,0.75,0.6143418851693218,1.0583711685095396,-3.155345078530579,-1.0,stop,2020,2020-06,2020-06-05,0.0456194469185144,-1.0456194469185145,0.03-0.05R,6,4,2,1.0,8,4,2,1.0,3,3,1.0,11,4,1.0,True,True,True,True,True,12,7,30,7
2614,15min,m15_2c_1atr,supply,1721.86,1717.19,2020-06-04 22:00:00+00:00,2020-06-04 20:15:00+00:00,2020-06-04 21:15:00+00:00,2020-06-04 21:45:00+00:00,3,1.0252043596730716,2.226839237057155,0.5331905781584778,2020-06-04 22:00:00+00:00,2020-06-04 22:05:00+00:00,1716.94,1722.0735714285713,5.133571428571258,0.0,True,50401,50402,0,1716.92,0.1346153846154855,9.003478502852676,0.2220676220954326,6.673716432447694,1.0,tp1,2020,2020-06,2020-06-04,0.0584388479198572,0.9415611520801428,0.05-0.10R,2,2,1,0.22912205567451216,13,4,2,0.7002141327623319,5,4,1.0,13,4,1.0,True,True,True,True,True,12,6,39,7
2615,15min,m15_2c_1atr,supply,1717.03,1715.18,2020-06-04 23:45:00+00:00,2020-06-04 22:45:00+00:00,2020-06-04 23:00:00+00:00,2020-06-04 23:30:00+00:00,3,1.5931034482758777,0.8931034482758391,0.1999999999999508,2020-06-05 01:00:00+00:00,2020-06-05 01:45:00+00:00,1714.87,1717.228,2.358000000000174,1.25,True,50433,50434,8,1714.92,0.6666666666666666,18.72349448685182,0.4961832061068643,14.397794741305049,1.0,tp1,2020,2020-06,2020-06-05,0.1272264631043162,0.8727735368956837,0.10-0.20R,8,4,2,1.0,8,4,2,1.0,5,4,1.0,6,4,1.0,True,True,True,True,True,18,7,20,7
2616,15min,m15_2c_1atr,demand,1715.21,1712.63,2020-06-05 01:15:00+00:00,2020-06-04 23:30:00+00:00,2020-06-04 23:45:00+00:00,2020-06-05 01:00:00+00:00,2,1.2271731190649566,1.319211102994866,0.8720930232558386,2020-06-05 01:15:00+00:00,2020-06-05 01:25:00+00:00,1715.19,1712.4150000000002,2.7749999999998636,0.0,True,50429,50430,1,1715.26,0.3703703703703392,0.2774774774774846,1.1315315315316232,-12.508108108108736,-1.0,stop,2020,2020-06,2020-06-05,0.1081081081081134,-1.1081081081081134,0.10-0.20R,0,0,0,0.0,2,1,1,0.8255813953489028,0,0,0.0,9,4,1.0,False,True,False,False,True,0,0,20,6
2617,15min,m15_2c_1atr,supply,1715.95,1714.93,2020-06-05 03:00:00+00:00,2020-06-05 02:15:00+00:00,2020-06-05 02:30:00+00:00,2020-06-05 02:45:00+00:00,2,1.780777096114492,0.5840490797546006,0.4509803921569064,2020-06-05 03:25:00+00:00,2020-06-05 04:00:00+00:00,1714.05,1716.1697142857142,2.1197142857142808,0.4166666666666667,True,50460,50461,6,1714.0,0.7582417582418447,20.441434155546585,0.8303005795929347,12.80361234667742,1.0,tp1,2020,2020-06,2020-06-05,0.14152850788516,0.85847149211484,0.10-0.20R,10,4,2,1.0,10,4,2,1.0,1,1,1.0,2,1,1.0,True,True,True,True,True,12,5,14,7
2619,15min,m15_2c_1atr,supply,1713.05,1712.17,2020-06-05 06:15:00+00:00,2020-06-05 05:30:00+00:00,2020-06-05 05:45:00+00:00,2020-06-05 06:00:00+00:00,2,1.5091383812011123,0.4595300261096037,0.1136363636365339,2020-06-05 08:35:00+00:00,2020-06-05 09:00:00+00:00,1709.6,1713.2938571428572,3.6938571428572686,2.3333333333333335,True,50520,50521,4,1709.6,0.832713754646897,0.6767993193332329,1.0368565572185546,4.087867888772703,-1.0,stop,2020,2020-06,2020-06-05,0.0812159183199879,-1.081215918319988,0.05-0.10R,10,4,2,1.0,10,4,2,1.0,1,1,1.0,3,1,1.0,True,True,True,True,True,12,5,16,7
2620,15min,m15_2c_1atr,supply,1713.43,1707.1,2020-06-05 12:30:00+00:00,2020-06-05 11:45:00+00:00,2020-06-05 12:00:00+00:00,2020-06-05 12:15:00+00:00,2,1.1547169811320577,2.388679245283083,0.5387045813586095,2020-06-05 12:30:00+00:00,2020-06-05 13:10:00+00:00,1704.53,1713.809142857143,9.279142857142917,0.0,True,50570,50571,7,1704.53,0.902702702702725,3.64365551005324,0.4817255288357914,1.053976660405816,1.0,tp1,2020,2020-06,2020-06-05,0.0323305724050864,0.9676694275949136,0.03-0.05R,13,4,2,1.0,16,4,2,1.0,1,1,1.0,9,3,1.0,True,True,True,True,True,15,5,34,7
2622,15min,m15_2c_1atr,supply,1709.0,1704.05,2020-06-05 14:15:00+00:00,2020-06-05 13:30:00+00:00,2020-06-05 13:45:00+00:00,2020-06-05 14:00:00+00:00,2,1.1983362521890897,1.517075306479864,0.5050505050505004,2020-06-05 14:15:00+00:00,2020-06-05 14:25:00+00:00,1703.66,1709.3025714285714,5.642571428571273,0.0,True,50585,50586,1,1703.67,0.4021739130435011,5.837763937414723,0.6397792293280672,1.9459213124715744,1.0,tp1,2020,2020-06,2020-06-05,0.053167248974633,0.9468327510253668,0.05-0.10R,7,4,2,0.5131313131313011,15,4,2,0.8868686868686989,2,1,0.7535353535353503,8,3,1.0,True,True,True,True,True,11,7,31,7
2623,15min,m15_2c_1atr,supply,1706.79,1702.86,2020-06-05 15:15:00+00:00,2020-06-05 14:30:00+00:00,2020-06-05 14:45:00+00:00,2020-06-05 15:00:00+00:00,2,1.7151394422310997,1.0960159362549968,0.9033078880406864,2020-06-05 15:15:00+00:00,2020-06-05 15:20:00+00:00,1702.09,1707.172,5.082000000000107,0.0,True,50596,50597,0,1702.09,0.4320241691842477,6.17276662731193,0.3482880755607919,2.30617866981499,1.0,tp1,2020,2020-06,2020-06-05,0.0590318772136941,0.9409681227863058,0.05-0.10R,3,3,2,0.6972010178116959,11,4,2,0.6972010178116959,1,1,0.3867684478371392,7,3,1.0,True,True,True,True,True,5,5,25,7
2624,15min,m15_2c_1atr,supply,1687.27,1679.71,2020-06-05 17:00:00+00:00,2020-06-05 16:15:00+00:00,2020-06-05 16:30:00+00:00,2020-06-05 16:45:00+00:00,2,1.096973158195338,1.2089091947458517,0.3253968253968025,2020-06-05 17:00:00+00:00,2020-06-05 17:30:00+00:00,1675.53,1687.9715714285717,12.441571428571478,0.0,True,50622,50623,5,1675.6,0.9780701754386162,0.3866071121011296,1.020771377065368,-1.296460024572003,-1.0,stop,2020,2020-06,2020-06-05,0.0241127096944574,-1.0241127096944571,<=0.03R,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,False,False,False,False,False,0,0,0,0
2625,15min,m15_2c_1atr,demand,1676.69,1671.42,2020-06-05 18:15:00+00:00,2020-06-05 17:30:00+00:00,2020-06-05 17:45:00+00:00,2020-06-05 18:00:00+00:00,2,1.02322308233638,0.7417311752287093,0.2789373814041807,2020-06-05 18:25:00+00:00,2020-06-05 18:40:00+00:00,1679.17,1670.881,8.288999999999987,0.1666666666666666,True,50636,50637,2,1679.16,0.6342592592593568,2.2017131137652344,0.2617927373627791,2.1377729521052062,1.0,tp1,2020,2020-06,2020-06-05,0.0361925443358668,0.9638074556641332,0.03-0.05R,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,False,False,False,False,False,0,0,0,0
2626,15min,m15_2c_1atr,demand,1679.6,1676.27,2020-06-05 20:00:00+00:00,2020-06-05 18:30:00+00:00,2020-06-05 18:45:00+00:00,2020-06-05 19:45:00+00:00,5,1.0366188094854374,0.7520567833521398,0.0120120120120013,2020-06-05 20:20:00+00:00,2020-06-05 20:40:00+00:00,1681.28,1676.0248571428572,5.2551428571428005,0.3333333333333333,True,50660,50661,3,1681.23,0.5714285714285958,3.533681291795818,0.7459359538955256,3.314848040015273,1.0,tp1,2020,2020-06,2020-06-05,0.0570869352471054,0.9429130647528944,0.05-0.10R,2,2,2,0.12612612612615073,2,2,2,0.12612612612615073,0,0,0.0,0,0,0.0,True,True,True,False,False,2,2,2,2
2627,15min,m15_2c_1atr,demand,1684.08,1681.13,2020-06-05 23:30:00+00:00,2020-06-05 22:45:00+00:00,2020-06-05 23:00:00+00:00,2020-06-05 23:15:00+00:00,2,1.5994427028910014,1.4385231626610373,0.0440677966101321,2020-06-05 23:30:00+00:00,2020-06-05 23:35:00+00:00,1684.11,1680.874142857143,3.2358571428569576,0.0,True,50695,50696,0,1684.11,0.5128205128205975,0.3708445543243476,1.1496181184053724,4.613924330051937,-1.0,stop,2020,2020-06,2020-06-05,0.0927111385810834,-1.0927111385810837,0.05-0.10R,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,3,0.1966101694915129,False,False,False,False,True,0,0,6,4
2629,15min,m15_2c_1atr,demand,1680.69,1677.36,2020-06-08 03:15:00+00:00,2020-06-08 01:45:00+00:00,2020-06-08 02:00:00+00:00,2020-06-08 03:00:00+00:00,5,1.6588868940754382,1.394973070018034,0.4264264264264285,2020-06-08 03:55:00+00:00,2020-06-08 04:05:00+00:00,1684.42,1677.008857142857,7.411142857142977,0.6666666666666666,True,50737,50738,1,1684.42,0.6390532544378734,2.745865299356125,0.0148425151316719,1.7055399205828612,1.0,tp1,2020,2020-06,2020-06-08,0.0404795867226949,0.9595204132773052,0.03-0.05R,2,2,2,1.0,3,3,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,2,2,3,3
2632,15min,m15_2c_1atr,demand,1693.19,1691.69,2020-06-08 11:15:00+00:00,2020-06-08 10:30:00+00:00,2020-06-08 10:45:00+00:00,2020-06-08 11:00:00+00:00,2,1.197925669835784,0.6050129645635217,0.2666666666667273,2020-06-08 12:15:00+00:00,2020-06-08 12:30:00+00:00,1694.72,1691.4684285714286,3.251571428571424,1.0,True,50838,50839,2,1694.68,0.7071428571429326,0.6796713676903597,1.1010061069372843,4.480910329071644,-1.0,stop,2020,2020-06,2020-06-08,0.0922630815869251,-1.0922630815869252,0.05-0.10R,0,0,0,0.0,1,1,1,1.0,0,0,0.0,0,0,0.0,False,True,False,False,False,0,0,1,1
2633,15min,m15_2c_1atr,supply,1697.35,1694.93,2020-06-08 12:00:00+00:00,2020-06-08 11:00:00+00:00,2020-06-08 11:15:00+00:00,2020-06-08 11:45:00+00:00,3,1.0347097546379365,1.0137642130459994,0.2107438016529022,2020-06-08 12:25:00+00:00,2020-06-08 12:35:00+00:00,1692.99,1697.5815714285714,4.591571428571342,0.4166666666666667,True,50839,50840,1,1692.99,0.6653846153845875,1.4983976851996412,1.104197131389821,-3.5630503095734873,1.0,tp1,2020,2020-06,2020-06-08,0.0653371083662623,0.9346628916337376,0.05-0.10R,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,False,False,False,False,False,0,0,0,0
2634,15min,m15_2c_1atr,supply,1695.64,1693.06,2020-06-08 15:00:00+00:00,2020-06-08 14:15:00+00:00,2020-06-08 14:30:00+00:00,2020-06-08 14:45:00+00:00,2,1.4308998302206954,1.2264855687606733,0.0697674418604856,2020-06-08 15:05:00+00:00,2020-06-08 15:15:00+00:00,1691.99,1695.9717142857144,3.981714285714361,0.0833333333333333,True,50871,50872,1,1691.98,0.5352564102564523,1.4767508610792188,1.363734213547637,-5.613160160734659,1.0,tp1,2020,2020-06,2020-06-08,0.0753444316877138,0.924655568312286,0.05-0.10R,1,1,1,0.27519379844961,1,1,1,0.27519379844961,0,0,0.0,0,0,0.0,True,True,True,False,False,1,1,1,1
2635,15min,m15_2c_1atr,supply,1693.32,1690.72,2020-06-08 16:15:00+00:00,2020-06-08 15:30:00+00:00,2020-06-08 15:45:00+00:00,2020-06-08 16:00:00+00:00,2,1.8744769874476856,1.0153417015341373,0.0230769230769028,2020-06-08 16:15:00+00:00,2020-06-08 16:25:00+00:00,1690.53,1693.6887142857142,3.158714285714268,0.0,True,50885,50886,1,1690.37,0.310344827586315,1.3993035140880414,1.035231332820768,-9.491203473384347,1.0,tp1,2020,2020-06,2020-06-08,0.0949753516349333,0.9050246483650666,0.05-0.10R,2,1,1,0.23846153846150484,2,1,1,0.23846153846150484,0,0,0.0,0,0,0.0,True,True,True,False,False,2,2,2,2
2636,15min,m15_2c_1atr,demand,1691.2,1686.11,2020-06-08 17:30:00+00:00,2020-06-08 16:30:00+00:00,2020-06-08 16:45:00+00:00,2020-06-08 17:15:00+00:00,3,2.119042749028388,1.4575577827777029,0.4891944990176248,2020-06-08 18:05:00+00:00,2020-06-08 18:25:00+00:00,1692.77,1685.7635714285714,7.006428571428614,0.5833333333333334,True,50909,50910,3,1692.8,0.7213930348258966,4.006320725863969,0.3411153022734021,3.41400754409215,1.0,tp1,2020,2020-06,2020-06-08,0.0428178203690485,0.9571821796309514,0.03-0.05R,3,3,2,1.0,4,3,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,3,3,4,3
2639,15min,m15_2c_1atr,demand,1698.67,1697.37,2020-06-09 04:00:00+00:00,2020-06-09 03:15:00+00:00,2020-06-09 03:30:00+00:00,2020-06-09 03:45:00+00:00,2,1.239611650485444,0.7067961165049658,0.038461538461673,2020-06-09 04:00:00+00:00,2020-06-09 04:05:00+00:00,1700.27,1697.1297142857145,3.14028571428571,0.0,True,51013,51014,0,1700.29,0.0045248868778243,1.432990628696208,1.3438267673551192,5.2542989718860955,1.0,tp1,2020,2020-06,2020-06-09,0.0955327085797471,0.9044672914202528,0.05-0.10R,1,1,1,1.0,2,2,2,1.0,0,0,0.0,10,4,1.0,True,True,True,False,True,1,1,22,6
2641,15min,m15_2c_1atr,supply,1699.52,1695.16,2020-06-09 09:15:00+00:00,2020-06-09 08:30:00+00:00,2020-06-09 08:45:00+00:00,2020-06-09 09:00:00+00:00,2,1.0325998370009246,2.4873675631621537,0.6949541284403766,2020-06-09 09:15:00+00:00,2020-06-09 09:30:00+00:00,1693.92,1699.819,5.898999999999887,0.0,True,51078,51079,2,1694.04,0.4884488448844988,0.2830988303102398,1.1323953212408822,-4.105780640786657,-1.0,stop,2020,2020-06,2020-06-09,0.0508560773012384,-1.0508560773012383,0.05-0.10R,6,4,2,1.0,7,4,2,1.0,2,1,0.5711009174312078,2,1,0.5711009174312078,True,True,True,True,True,10,7,11,7
2642,15min,m15_2c_1atr,demand,1697.37,1692.54,2020-06-09 10:15:00+00:00,2020-06-09 09:15:00+00:00,2020-06-09 09:30:00+00:00,2020-06-09 10:00:00+00:00,3,1.3572319201994705,2.107855361595998,0.6335403726708057,2020-06-09 10:15:00+00:00,2020-06-09 10:20:00+00:00,1698.56,1692.1722857142856,6.38771428571431,0.0,True,51088,51089,0,1698.54,0.629166666666639,3.487945609876084,0.322494073444549,3.3439191304736844,1.0,tp1,2020,2020-06,2020-06-09,0.0469651563268773,0.9530348436731226,0.03-0.05R,7,4,2,0.13457556935819892,8,4,2,0.693581780538341,0,0,0.0,5,4,0.7267080745341705,True,True,True,False,True,7,3,18,7
2645,15min,m15_2c_1atr,demand,1716.19,1713.31,2020-06-09 17:00:00+00:00,2020-06-09 16:15:00+00:00,2020-06-09 16:30:00+00:00,2020-06-09 16:45:00+00:00,2,1.4330042313117668,0.8124118476728187,0.6944444444444181,2020-06-09 17:00:00+00:00,2020-06-09 17:05:00+00:00,1717.48,1712.8772857142856,4.602714285714455,0.0,True,51169,51170,0,1717.47,0.38935574229689,0.7300040348861986,1.0797976349358736,-0.0738694559110878,-1.0,stop,2020,2020-06,2020-06-09,0.0651789316862696,-1.0651789316862696,0.05-0.10R,0,0,0,0.0,2,1,1,1.0,0,0,0.0,7,4,1.0,False,True,False,False,True,0,0,16,6
2646,15min,m15_2c_1atr,supply,1716.7,1715.94,2020-06-09 22:00:00+00:00,2020-06-09 21:15:00+00:00,2020-06-09 21:30:00+00:00,2020-06-09 21:45:00+00:00,2,1.9083094555873816,0.4355300859598871,0.3026315789473959,2020-06-09 23:40:00+00:00,2020-06-09 23:50:00+00:00,1715.21,1716.8954285714285,1.6854285714284742,1.6666666666666667,True,51250,51251,1,1715.18,0.8169014084506907,1.38837091032395,1.0383115782336587,-12.44787252076696,1.0,tp1,2020,2020-06,2020-06-09,0.1779962705543415,0.8220037294456585,0.10-0.20R,2,2,2,1.0,10,4,2,1.0,1,1,1.0,2,1,1.0,True,True,True,True,True,4,4,14,7
2647,15min,m15_2c_1atr,demand,1713.67,1712.11,2020-06-09 22:45:00+00:00,2020-06-09 22:00:00+00:00,2020-06-09 22:15:00+00:00,2020-06-09 22:30:00+00:00,2,1.5605453087410872,0.8757016840417952,0.4807692307691775,2020-06-09 22:55:00+00:00,2020-06-09 23:00:00+00:00,1715.07,1711.8935714285712,3.176428571428687,0.1666666666666666,True,51240,51241,0,1715.1,0.0606060606060021,3.796716887789437,2.263548459635573,7.291207555655259,1.0,tp1,2020,2020-06,2020-06-09,0.094445693726104,0.905554306273896,0.05-0.10R,2,2,2,0.23076923076928682,4,2,2,0.6666666666665695,0,0,0.0,4,1,1.0,True,True,True,False,True,2,2,12,7
2649,15min,m15_2c_1atr,demand,1716.85,1712.1,2020-06-10 03:45:00+00:00,2020-06-10 02:45:00+00:00,2020-06-10 03:00:00+00:00,2020-06-10 03:30:00+00:00,3,1.1587301587301662,2.513227513227467,0.5536842105263388,2020-06-10 03:45:00+00:00,2020-06-10 04:05:00+00:00,1717.78,1711.885,5.894999999999982,0.0,True,51289,51290,3,1717.76,0.8448275862069078,1.5860899067006218,1.6793893129770814,2.2595419847328206,1.0,tp1,2020,2020-06,2020-06-10,0.0508905852417304,0.9491094147582696,0.05-0.10R,6,3,2,1.0,9,3,2,1.0,0,0,0.0,8,4,0.9726315789473454,True,True,True,False,True,6,3,25,7
2650,15min,m15_2c_1atr,supply,1717.28,1715.97,2020-06-10 07:00:00+00:00,2020-06-10 06:15:00+00:00,2020-06-10 06:30:00+00:00,2020-06-10 06:45:00+00:00,2,1.0576766856215232,0.7449228269699154,0.5038167938932132,2020-06-10 07:05:00+00:00,2020-06-10 07:20:00+00:00,1715.99,1717.425857142857,1.435857142857003,0.0833333333333333,True,51328,51329,2,1715.89,0.3090909090906535,0.7034125957616779,1.183961794846431,-9.304546811263398,-1.0,stop,2020,2020-06,2020-06-10,0.2089344343846586,-1.2089344343846586,>0.20R,3,3,2,1.0,11,4,2,1.0,1,1,1.0,6,4,1.0,True,True,True,True,True,5,5,23,7
2651,15min,m15_2c_1atr,demand,1716.19,1715.41,2020-06-10 08:15:00+00:00,2020-06-10 07:30:00+00:00,2020-06-10 07:45:00+00:00,2020-06-10 08:00:00+00:00,2,1.301450832885582,0.5867813003761316,0.5128205128203559,2020-06-10 09:40:00+00:00,2020-06-10 10:10:00+00:00,1717.82,1715.074142857143,2.7458571428569485,1.4166666666666667,True,51362,51363,5,1717.75,0.4972375690608387,3.3905624057024,1.638832526923793,6.304042453566921,1.0,tp1,2020,2020-06,2020-06-10,0.1092555017949195,0.8907444982050805,0.10-0.20R,7,3,2,1.0,8,3,2,1.0,0,0,0.0,5,4,1.0,True,True,True,False,True,7,3,18,7
2652,15min,m15_2c_1atr,supply,1719.06,1716.94,2020-06-10 09:45:00+00:00,2020-06-10 09:00:00+00:00,2020-06-10 09:15:00+00:00,2020-06-10 09:30:00+00:00,2,1.3638790035587656,1.3202846975088411,0.4669811320755,2020-06-10 09:45:00+00:00,2020-06-10 10:05:00+00:00,1716.85,1719.4037142857142,2.55371428571425,0.0,True,51361,51362,3,1716.85,0.2011173184358294,0.2271201611098426,1.3862161557396333,-7.604609532333991,-1.0,stop,2020,2020-06,2020-06-10,0.1174759454016575,-1.1174759454016574,0.10-0.20R,2,2,2,1.0,10,4,2,1.0,1,1,1.0,6,4,1.0,True,True,True,True,True,4,4,22,7
2653,15min,m15_2c_1atr,demand,1719.94,1716.09,2020-06-10 10:30:00+00:00,2020-06-10 09:30:00+00:00,2020-06-10 09:45:00+00:00,2020-06-10 10:15:00+00:00,3,1.170950632394926,2.199102407180842,0.5402597402597022,2020-06-10 10:30:00+00:00,2020-06-10 11:15:00+00:00,1719.99,1715.8397142857143,4.150285714285701,0.0,True,51375,51376,8,1719.98,0.7028985507246018,1.7203634861627723,1.6071182706870666,3.399765936940645,1.0,tp1,2020,2020-06,2020-06-10,0.0722841800908717,0.9277158199091282,0.05-0.10R,8,3,2,0.2779220779221106,12,3,2,0.7584415584415505,0,0,0.0,7,4,1.0,True,True,True,False,True,8,3,26,7
2654,15min,m15_2c_1atr,supply,1720.48,1719.49,2020-06-10 12:45:00+00:00,2020-06-10 11:30:00+00:00,2020-06-10 11:45:00+00:00,2020-06-10 12:30:00+00:00,4,1.031120331950241,0.4792531120331906,0.4646464646464971,2020-06-10 12:50:00+00:00,2020-06-10 13:00:00+00:00,1718.79,1720.720142857143,1.9301428571429824,0.0833333333333333,True,51396,51397,1,1718.79,0.5743243243244095,1.5128413884982002,1.170897786988299,-7.154910813410802,1.0,tp1,2020,2020-06,2020-06-10,0.1554289097772084,0.8445710902227915,0.10-0.20R,1,1,1,1.0,5,4,2,1.0,1,1,0.35353535353525845,11,4,1.0,True,True,True,True,True,3,3,27,7
2655,15min,m15_2c_1atr,demand,1722.59,1720.58,2020-06-10 15:15:00+00:00,2020-06-10 14:30:00+00:00,2020-06-10 14:45:00+00:00,2020-06-10 15:00:00+00:00,2,1.6377899045020805,0.9597544338335584,0.3482587064676859,2020-06-10 15:15:00+00:00,2020-06-10 15:25:00+00:00,1723.43,1720.2772857142857,3.15271428571441,0.0,True,51425,51426,1,1723.42,0.5207373271890275,1.173591916262599,1.4019665594272188,4.240790248765035,1.0,tp1,2020,2020-06,2020-06-10,0.0951561013185879,0.904843898681412,0.05-0.10R,0,0,0,0.0,0,0,0,0.0,1,1,0.14427860696515668,2,1,0.14427860696515668,False,False,False,True,True,2,2,4,4
2661,15min,m15_2c_1atr,supply,1737.31,1735.37,2020-06-11 04:15:00+00:00,2020-06-11 03:15:00+00:00,2020-06-11 03:30:00+00:00,2020-06-11 04:00:00+00:00,3,1.754385964912289,0.8508771929824841,0.4381443298969652,2020-06-11 10:20:00+00:00,2020-06-11 10:55:00+00:00,1734.44,1737.64,3.199999999999818,6.083333333333333,True,51647,51648,6,1734.58,0.7871287128713662,4.025000000000263,1.146875000000017,-0.1062499999999804,1.0,tp1,2020,2020-06,2020-06-11,0.0937500000000053,0.9062499999999948,0.05-0.10R,1,1,1,1.0,1,1,1,1.0,0,0,0.0,4,2,1.0,True,True,True,False,True,1,1,9,5
2662,15min,m15_2c_1atr,supply,1732.88,1731.94,2020-06-11 07:15:00+00:00,2020-06-11 06:30:00+00:00,2020-06-11 06:45:00+00:00,2020-06-11 07:00:00+00:00,2,1.0312500000000842,0.5875000000000496,0.0744680851063109,2020-06-11 07:15:00+00:00,2020-06-11 07:20:00+00:00,1731.75,1733.035285714286,1.285285714285919,0.0,True,51604,51605,0,1731.68,0.4615384615384017,3.8201622763137815,1.0814716016448982,3.656774480381802,1.0,tp1,2020,2020-06,2020-06-11,0.2334111370456446,0.7665888629543554,>0.20R,0,0,0,0.0,0,0,0,0.0,0,0,0.0,6,4,1.0,False,False,False,False,True,0,0,12,4
