run,net_r,max_drawdown_r
2410,256.10667497371537,-7.514891597792371
2411,256.1066749737154,-8.904300087369734
2412,256.1066749737153,-14.903152103692918
2413,256.1066749737151,-7.51492801378518
2414,256.10667497371514,-15.284123342554352
2415,256.1066749737152,-8.512021448920308
2416,256.1066749737152,-10.560584546820316
2417,256.10667497371526,-9.696862718572618
2418,256.10667497371503,-16.008200711177977
2419,256.1066749737154,-6.70200597750727
2420,256.1066749737155,-9.02001724052218
2421,256.10667497371514,-8.576005568513732
2422,256.106674973715,-13.361996790930334
2423,256.1066749737154,-9.435123858593371
2424,256.10667497371566,-8.318343282553371
2425,256.1066749737154,-7.805376614078
2426,256.10667497371537,-10.227751728105291
2427,256.1066749737152,-11.830074407725036
2428,256.10667497371526,-8.40934460252322
2429,256.1066749737153,-7.580279889971649
2430,256.10667497371537,-7.947204673076236
2431,256.1066749737151,-16.932123795564735
2432,256.1066749737153,-8.465626024440155
2433,256.10667497371503,-6.91527026048729
2434,256.1066749737152,-8.989388808800669
2435,256.1066749737151,-10.173140110388204
2436,256.10667497371526,-11.857275594564229
2437,256.10667497371514,-8.859790413383706
2438,256.1066749737151,-11.013231019400564
2439,256.10667497371514,-11.895024579770492
2440,256.1066749737152,-9.410573356525362
2441,256.10667497371526,-10.13062534696612
2442,256.1066749737153,-12.238585199354631
2443,256.10667497371554,-10.753202606634517
2444,256.1066749737151,-7.697474913058194
2445,256.1066749737153,-8.718434552572816
2446,256.1066749737152,-6.1891227111649485
2447,256.1066749737154,-8.074828737742564
2448,256.10667497371526,-13.369256241913831
2449,256.106674973715,-8.705930761571167
2450,256.1066749737152,-10.217672036333369
2451,256.10667497371503,-7.676637035438546
2452,256.10667497371526,-9.341709697006891
2453,256.1066749737154,-11.378833565195777
2454,256.1066749737151,-10.736428227485234
2455,256.10667497371514,-9.374250863143061
2456,256.1066749737154,-6.4210421879080855
2457,256.1066749737148,-9.185603375987284
2458,256.10667497371537,-8.05794688020778
2459,256.10667497371526,-11.892508685019067
2460,256.1066749737153,-7.5697887324975
2461,256.1066749737154,-8.534715715643344
2462,256.10667497371514,-9.866043117491529
2463,256.106674973715,-5.632801928626051
2464,256.10667497371486,-9.715293236811249
2465,256.10667497371503,-10.365674986344061
2466,256.10667497371526,-7.925730940030576
2467,256.10667497371526,-6.561474944466937
2468,256.1066749737152,-13.929295112742437
2469,256.1066749737153,-9.603299641776914
2470,256.10667497371514,-10.328907589849976
2471,256.1066749737155,-11.497601617149307
2472,256.106674973715,-10.872902856390994
2473,256.1066749737153,-8.307581288505077
2474,256.106674973715,-5.636302641783573
2475,256.1066749737155,-6.922156825677291
2476,256.1066749737154,-13.557905455716082
2477,256.10667497371514,-8.73686262913759
2478,256.1066749737155,-7.648365675622429
2479,256.1066749737153,-12.690447445559329
2480,256.1066749737152,-8.492335801587899
2481,256.10667497371514,-8.222088604976307
2482,256.1066749737151,-6.217542344991529
2483,256.1066749737151,-11.062051485631129
2484,256.1066749737154,-6.985550120288167
2485,256.10667497371537,-9.571439586350152
2486,256.10667497371526,-10.645152591221155
2487,256.1066749737154,-7.95638299614302
2488,256.1066749737152,-8.720617943676842
2489,256.10667497371514,-10.292237614552022
2490,256.1066749737153,-7.561833955934958
2491,256.10667497371514,-9.681603288703343
2492,256.10667497371514,-11.837255898057364
2493,256.10667497371526,-9.899297422481112
2494,256.10667497371503,-10.834775535886479
2495,256.10667497371537,-9.175056831571823
2496,256.1066749737148,-7.337897909289438
2497,256.106674973715,-10.015387246380442
2498,256.1066749737152,-12.339753529259553
2499,256.10667497371514,-8.796668593155758
2500,256.1066749737154,-12.510944761446307
2501,256.10667497371526,-7.753132028928576
2502,256.10667497371566,-9.425024313396221
2503,256.10667497371537,-8.34807984256027
2504,256.1066749737155,-8.157419925342595
2505,256.1066749737152,-12.243514316239114
2506,256.1066749737153,-13.41260662033676
2507,256.1066749737155,-6.932193021664119
2508,256.1066749737153,-7.232411539282021
2509,256.1066749737153,-7.761613898527983
2510,256.10667497371566,-10.103864175050361
2511,256.1066749737152,-8.418312155549756
2512,256.1066749737152,-8.726152028664252
2513,256.10667497371514,-8.507021551820202
2514,256.10667497371526,-8.884521985287591
2515,256.1066749737152,-8.850839447521764
2516,256.1066749737152,-11.845832165925387
2517,256.1066749737154,-9.058450653894347
2518,256.1066749737151,-10.975559960989088
2519,256.10667497371503,-7.34385120586424
2520,256.1066749737155,-13.260597652410581
2521,256.1066749737151,-12.054639070833929
2522,256.10667497371514,-11.641038396357828
2523,256.10667497371537,-12.207468031216962
2524,256.10667497371514,-9.727379355326121
2525,256.1066749737153,-9.36202335480339
2526,256.10667497371537,-10.345437704524187
2527,256.1066749737153,-16.97600128866523
2528,256.10667497371537,-8.576195754434224
2529,256.10667497371537,-10.331891001068819
2530,256.10667497371514,-8.338025004282088
2531,256.1066749737151,-12.963067601989504
2532,256.10667497371514,-6.752805461747073
2533,256.1066749737154,-7.339766071430077
2534,256.1066749737152,-9.681135945305329
2535,256.10667497371554,-7.90489077601363
2536,256.1066749737154,-9.398599152063923
2537,256.10667497371526,-9.82530321769957
2538,256.1066749737153,-9.378201421759428
2539,256.10667497371514,-10.031436085314049
2540,256.1066749737152,-6.996067455211601
2541,256.1066749737152,-13.512663945621924
2542,256.1066749737154,-6.119377988479211
2543,256.10667497371526,-9.5133614324874
2544,256.1066749737152,-10.709714524901301
2545,256.10667497371537,-9.595204168839409
2546,256.1066749737152,-8.36941625217932
2547,256.1066749737154,-7.340957452917195
2548,256.10667497371514,-10.723138971694507
2549,256.1066749737152,-7.858131955696166
2550,256.1066749737153,-9.196802834231335
2551,256.10667497371526,-8.513632318100036
2552,256.106674973715,-7.766542864235362
2553,256.1066749737152,-7.242894740444868
2554,256.10667497371537,-7.317423813853694
2555,256.1066749737153,-8.517136527919163
2556,256.10667497371526,-7.7995532445349625
2557,256.1066749737153,-9.7755400302934
2558,256.1066749737155,-10.637665255502586
2559,256.1066749737154,-14.666019494264598
2560,256.1066749737152,-8.902717832942976
2561,256.1066749737153,-9.781227729692944
2562,256.10667497371503,-8.426236217679303
2563,256.1066749737152,-10.81958191772273
2564,256.10667497371537,-12.033397873810117
2565,256.1066749737152,-8.02496291211353
2566,256.106674973715,-7.6496433352443916
2567,256.1066749737152,-11.748667897380685
2568,256.10667497371537,-7.740736176396268
2569,256.10667497371514,-8.329608733958441
2570,256.10667497371537,-9.93083869087991
2571,256.10667497371503,-7.691287729767282
2572,256.1066749737155,-12.76434205827141
2573,256.10667497371514,-7.985543098340486
2574,256.1066749737155,-8.133018898673186
2575,256.10667497371514,-8.320539274909152
2576,256.1066749737151,-10.700135658124516
2577,256.1066749737154,-13.643850584074016
2578,256.1066749737155,-9.657186277512501
2579,256.1066749737154,-11.472174896350197
2580,256.1066749737155,-13.287981139771773
2581,256.1066749737152,-6.271078181460261
2582,256.1066749737148,-9.89677866809049
2583,256.10667497371514,-11.516500644442587
2584,256.10667497371486,-8.468768590990052
2585,256.1066749737152,-7.764698353414744
2586,256.10667497371526,-7.860874965672352
2587,256.1066749737151,-11.206250442753955
2588,256.10667497371514,-10.5390199138403
2589,256.1066749737153,-11.550665441119417
2590,256.1066749737151,-9.397269669768821
2591,256.10667497371526,-11.754277276007855
2592,256.10667497371514,-8.291784016313168
2593,256.1066749737152,-12.6736627069792
2594,256.10667497371526,-9.253340377274753
2595,256.1066749737153,-11.386357644699586
2596,256.10667497371514,-9.188892526015707
2597,256.1066749737151,-9.722676103876381
2598,256.10667497371503,-7.853930831967858
2599,256.10667497371537,-9.619188694737815
2600,256.10667497371503,-8.812414318854962
2601,256.1066749737154,-9.825802902017728
2602,256.1066749737154,-8.582211607854788
2603,256.10667497371503,-9.639747265295341
2604,256.1066749737151,-11.341976912544538
2605,256.10667497371514,-8.413830694132628
2606,256.1066749737153,-8.23186572387722
2607,256.1066749737152,-9.517768285165147
2608,256.10667497371537,-7.764907084511094
2609,256.1066749737152,-8.356098211355572
2610,256.10667497371526,-8.665632257559636
2611,256.10667497371554,-7.292047973972728
2612,256.10667497371503,-8.90632618973541
2613,256.10667497371526,-18.414927630180806
2614,256.1066749737153,-9.410598959960865
2615,256.106674973715,-10.879043340311714
2616,256.10667497371503,-11.038653356701857
2617,256.1066749737152,-10.941184641389214
2618,256.1066749737151,-11.140454596973939
2619,256.10667497371537,-9.24950390766898
2620,256.10667497371554,-14.135155712579731
2621,256.1066749737151,-14.182858117153813
2622,256.1066749737151,-13.64235165579862
2623,256.10667497371537,-11.57495027997837
2624,256.10667497371554,-11.891787339122533
2625,256.1066749737153,-8.658168785103442
2626,256.1066749737151,-10.471442805301052
2627,256.10667497371537,-13.632816945130344
2628,256.1066749737152,-8.705526948889116
2629,256.1066749737151,-11.201559897484273
2630,256.10667497371514,-8.880897542740513
2631,256.1066749737154,-7.258313918947209
2632,256.10667497371514,-9.979061759535867
2633,256.10667497371514,-9.594752444045326
2634,256.10667497371514,-9.509425200341937
2635,256.1066749737152,-8.551949545387117
2636,256.1066749737152,-13.861220852534217
2637,256.10667497371537,-10.492017567386632
2638,256.10667497371526,-7.315593826429492
2639,256.10667497371503,-10.3162695234291
2640,256.1066749737151,-8.83713297238208
2641,256.10667497371514,-10.857539850591536
2642,256.10667497371514,-10.679271910285195
2643,256.1066749737155,-8.335983373091096
2644,256.10667497371503,-13.449264875473261
2645,256.10667497371514,-12.568544988109295
2646,256.1066749737152,-9.556317743550892
2647,256.1066749737156,-7.691352726333122
2648,256.10667497371537,-12.484637294010454
2649,256.10667497371537,-9.867259767132794
2650,256.10667497371514,-7.572516164031967
2651,256.10667497371526,-10.825316219471489
2652,256.10667497371514,-8.891972154924531
2653,256.10667497371554,-6.54598829032718
2654,256.1066749737152,-12.899974861797162
2655,256.1066749737153,-8.406163739335774
2656,256.1066749737153,-8.847829615934998
2657,256.1066749737149,-7.454554521068189
2658,256.1066749737155,-11.559779967418958
2659,256.10667497371514,-7.467091402770407
2660,256.10667497371514,-12.463298212092134
2661,256.10667497371503,-7.68776879870407
2662,256.1066749737152,-8.559921284113386
2663,256.10667497371514,-10.686532472679325
2664,256.1066749737153,-8.519769473411884
2665,256.10667497371537,-6.384268637226292
2666,256.10667497371514,-11.711870709887393
2667,256.10667497371526,-7.701653986987793
2668,256.10667497371526,-8.163387978848267
2669,256.10667497371503,-8.614461994611275
2670,256.1066749737152,-11.584157029079478
2671,256.1066749737153,-7.7266592722436656
2672,256.1066749737154,-7.965428500554822
2673,256.10667497371514,-8.719910902614629
2674,256.1066749737152,-11.026338669331636
2675,256.1066749737154,-7.494848266922653
2676,256.1066749737153,-10.667948767733634
2677,256.10667497371514,-7.392011481738308
2678,256.1066749737153,-9.094003809987242
2679,256.1066749737153,-7.602769340775652
2680,256.10667497371514,-12.380345813265365
2681,256.1066749737151,-8.969132432333154
2682,256.1066749737151,-7.838617982130309
2683,256.10667497371503,-6.539290348110143
2684,256.10667497371526,-19.27997464611795
2685,256.10667497371526,-7.726877485766124
2686,256.1066749737153,-7.71925949920314
2687,256.1066749737153,-14.07915148408128
2688,256.10667497371526,-7.477126924437158
2689,256.10667497371503,-7.730363628203833
2690,256.10667497371554,-8.430881544502434
2691,256.10667497371537,-7.304803126193775
2692,256.1066749737156,-9.953121213417162
2693,256.1066749737154,-9.390165431783757
2694,256.10667497371503,-10.782158068418966
2695,256.1066749737151,-8.753567201295795
2696,256.1066749737152,-10.981545094377935
2697,256.1066749737154,-16.247894788676774
2698,256.1066749737153,-8.401136391714509
2699,256.10667497371526,-8.711969962368443
2700,256.1066749737149,-11.24004190655316
2701,256.1066749737152,-7.39999391550316
2702,256.10667497371514,-9.81640528783523
2703,256.10667497371537,-11.281938376617788
2704,256.10667497371526,-7.513173678838484
2705,256.106674973715,-12.578804606971461
2706,256.10667497371537,-9.896967287948186
2707,256.1066749737149,-10.959327651039047
2708,256.10667497371475,-15.78659897139201
2709,256.1066749737153,-8.559343786179014
2710,256.1066749737154,-6.300449170094737
2711,256.1066749737154,-8.622550139665748
2712,256.1066749737154,-6.756640774613032
2713,256.10667497371526,-7.777021855532865
2714,256.10667497371503,-9.477433459457671
2715,256.10667497371526,-8.479806823636942
2716,256.1066749737154,-9.288153117400583
2717,256.10667497371537,-8.663769197469321
2718,256.1066749737148,-8.465140960259703
2719,256.1066749737151,-9.816182465612258
2720,256.10667497371526,-8.394126895668485
2721,256.1066749737152,-9.348079894729096
2722,256.10667497371537,-6.621357723866183
2723,256.1066749737155,-10.676501968391847
2724,256.10667497371526,-10.434235586742432
2725,256.1066749737152,-12.72905949267431
2726,256.10667497371514,-8.975138723623473
2727,256.1066749737153,-7.643192641240319
2728,256.1066749737152,-9.11417374417083
2729,256.1066749737154,-16.47630807491001
2730,256.1066749737153,-6.839946850202459
2731,256.1066749737149,-7.305481534343063
2732,256.106674973715,-10.581108799514766
2733,256.1066749737153,-10.841555848709561
2734,256.1066749737151,-9.421288841029584
2735,256.1066749737153,-11.408437697373287
2736,256.106674973715,-11.4587294561602
2737,256.10667497371537,-9.764463598097521
2738,256.10667497371526,-6.4997079316037585
2739,256.1066749737152,-8.441278564312967
2740,256.10667497371503,-9.894867587946209
2741,256.1066749737152,-8.722210321824463
2742,256.1066749737152,-9.55486073581703
2743,256.1066749737153,-8.802075704382972
2744,256.10667497371503,-12.174619736596028
2745,256.1066749737155,-7.729016484108115
2746,256.1066749737154,-7.449079495979902
2747,256.10667497371537,-6.600737668975029
2748,256.1066749737152,-7.690452418744229
2749,256.10667497371514,-7.602907517174458
2750,256.1066749737153,-12.517479918016257
2751,256.1066749737155,-9.591320156438911
2752,256.10667497371526,-9.52942978575868
2753,256.10667497371537,-9.802020222860818
2754,256.10667497371503,-8.038490685054512
2755,256.1066749737152,-7.843004708324697
2756,256.10667497371526,-9.624279124690887
2757,256.1066749737149,-10.617585790155106
2758,256.10667497371503,-9.805421295863603
2759,256.10667497371514,-9.563210292280587
2760,256.10667497371503,-12.83723786483182
2761,256.1066749737152,-7.798222958605933
2762,256.1066749737152,-16.53287358318805
2763,256.10667497371537,-7.684221889303927
2764,256.106674973715,-8.4301410172786
2765,256.1066749737151,-7.020983644249867
2766,256.10667497371526,-15.12495047949956
2767,256.1066749737152,-10.455559134761444
2768,256.1066749737151,-8.382587055461357
2769,256.1066749737153,-15.205580673233442
2770,256.10667497371554,-6.743443445946809
2771,256.106674973715,-10.647278176328626
2772,256.10667497371514,-9.146664358462502
2773,256.1066749737154,-14.500769148732118
2774,256.10667497371526,-10.644712477070357
2775,256.10667497371514,-5.69617108973128
2776,256.10667497371537,-8.392112271700611
2777,256.1066749737152,-8.44332997714995
2778,256.10667497371537,-9.302304020725757
2779,256.1066749737155,-9.88438863518106
2780,256.10667497371514,-10.426278301254328
2781,256.1066749737152,-10.856898521606098
2782,256.10667497371526,-9.78274318706795
2783,256.1066749737152,-10.989100392309297
2784,256.10667497371514,-8.677202342302394
2785,256.1066749737151,-8.718888365835653
2786,256.1066749737153,-8.479504118389457
2787,256.10667497371514,-11.004579427438557
2788,256.1066749737153,-7.450346163994638
2789,256.10667497371526,-8.758120775714616
2790,256.1066749737151,-7.354166253744879
2791,256.10667497371503,-12.91414838883506
2792,256.10667497371537,-9.574850972278231
2793,256.10667497371526,-8.916773005612129
2794,256.1066749737154,-9.752234016944442
2795,256.10667497371526,-9.831491135822404
2796,256.1066749737152,-7.881923730679489
2797,256.10667497371526,-8.647394095894413
2798,256.10667497371514,-9.671777073341985
2799,256.1066749737152,-9.406055615287855
2800,256.106674973715,-9.890493676919675
2801,256.10667497371537,-9.085088263705124
2802,256.1066749737153,-8.708183801560818
2803,256.10667497371514,-7.411411690490166
2804,256.1066749737153,-7.210514040225661
2805,256.1066749737151,-12.638366211698042
2806,256.106674973715,-7.7159251207140755
2807,256.1066749737153,-7.811713488749177
2808,256.10667497371537,-8.604345048131563
2809,256.1066749737151,-5.778017657020058
2810,256.10667497371526,-13.694581020300362
2811,256.1066749737152,-11.91589228461159
2812,256.106674973715,-5.668393725805032
2813,256.106674973715,-7.612295171175148
2814,256.1066749737152,-7.333120245619398
2815,256.1066749737152,-6.9227842382809115
2816,256.1066749737153,-8.529222139525444
2817,256.10667497371526,-12.336086329510195
2818,256.1066749737153,-7.659437954165881
2819,256.10667497371526,-6.216893228319919
2820,256.10667497371514,-7.856877389662543
2821,256.1066749737151,-9.029539146768627
2822,256.10667497371537,-7.507336974648673
2823,256.1066749737154,-14.04263931478468
2824,256.1066749737152,-13.068287136434435
2825,256.10667497371514,-13.113170499151721
2826,256.10667497371514,-10.350185530011359
2827,256.10667497371537,-9.858246828123534
2828,256.10667497371486,-8.385893977980823
2829,256.10667497371514,-9.695953539878854
2830,256.1066749737151,-12.652859611875847
2831,256.10667497371503,-12.513478355937337
2832,256.10667497371514,-15.55912858657976
2833,256.106674973715,-8.900529353865153
2834,256.1066749737152,-9.00079553957599
2835,256.10667497371514,-14.032019349885559
2836,256.1066749737153,-8.686957388457927
2837,256.1066749737152,-9.010732405099503
2838,256.10667497371537,-8.498031797123389
2839,256.10667497371554,-8.548373729723806
2840,256.1066749737153,-8.332562809500942
2841,256.10667497371514,-9.680710738456995
2842,256.10667497371514,-9.361854303577843
2843,256.1066749737152,-10.591485549053061
2844,256.10667497371514,-9.21675496989863
2845,256.1066749737151,-11.239306992825675
2846,256.10667497371503,-8.245033045027228
2847,256.1066749737153,-9.5117312999621
2848,256.10667497371537,-7.8306990282923294
2849,256.1066749737153,-8.75088358646451
2850,256.10667497371514,-9.214089931759194
2851,256.1066749737151,-10.666438701815338
2852,256.1066749737155,-7.369953525087993
2853,256.1066749737154,-9.870848679419485
2854,256.10667497371526,-7.26052824611082
2855,256.1066749737155,-8.64014999475662
2856,256.1066749737153,-7.904974740869619
2857,256.10667497371514,-9.07559162431565
2858,256.1066749737153,-10.047600922150892
2859,256.1066749737154,-7.4525388326821655
2860,256.1066749737153,-12.069829427578682
2861,256.10667497371537,-8.467498954414168
2862,256.10667497371537,-9.551196896068447
2863,256.1066749737155,-7.823348408052169
2864,256.10667497371554,-8.766215596301901
2865,256.10667497371537,-10.7016746223007
2866,256.10667497371514,-8.964657433078102
2867,256.10667497371526,-16.111149981685188
2868,256.10667497371514,-9.980920877063141
2869,256.1066749737152,-10.686671206563148
2870,256.10667497371514,-13.23219077877036
2871,256.10667497371537,-11.251141294107015
2872,256.1066749737151,-5.676020362143909
2873,256.1066749737154,-11.297335253661572
2874,256.1066749737154,-13.642347270788875
2875,256.10667497371566,-6.461185073369705
2876,256.1066749737153,-14.03973940756434
2877,256.1066749737153,-8.857963518485349
2878,256.10667497371537,-10.361302119043884
2879,256.1066749737156,-5.6261392504857355
2880,256.10667497371537,-10.85837604082159
2881,256.106674973715,-10.652341005189925
2882,256.10667497371503,-12.908175105192214
2883,256.106674973715,-7.21084333780837
2884,256.1066749737154,-16.19753909135565
2885,256.10667497371526,-7.762904773224847
2886,256.10667497371537,-7.168435623715709
2887,256.10667497371537,-9.05459926579509
2888,256.10667497371526,-10.420721095551144
2889,256.10667497371514,-6.483816009499094
2890,256.1066749737154,-7.434006962212436
2891,256.106674973715,-9.379266344909922
2892,256.1066749737153,-8.628199284205508
2893,256.10667497371526,-14.553911358306081
2894,256.10667497371514,-12.286777848646352
2895,256.1066749737152,-7.689353215985108
2896,256.1066749737151,-11.846544553849668
2897,256.10667497371514,-10.801191920567788
2898,256.10667497371514,-7.662569064062353
2899,256.1066749737151,-9.104048094810835
2900,256.10667497371514,-8.41997799803702
2901,256.10667497371486,-10.856726445242472
2902,256.1066749737153,-11.633996740075759
2903,256.10667497371537,-7.668161043423169
2904,256.10667497371514,-7.812801075637424
2905,256.10667497371554,-5.712617313216839
2906,256.1066749737151,-6.802199946782125
2907,256.10667497371526,-10.700941554319769
2908,256.1066749737151,-6.375424371883241
2909,256.10667497371537,-8.384474917670758
2910,256.10667497371526,-8.622143040080175
2911,256.10667497371537,-10.670186154590695
2912,256.1066749737151,-7.568107278699344
2913,256.1066749737152,-9.974604753454429
2914,256.10667497371526,-14.13939067164506
2915,256.10667497371514,-10.661870426339988
2916,256.10667497371514,-7.818616920002086
2917,256.1066749737155,-8.8563242972821
2918,256.1066749737152,-7.3503086904947
2919,256.10667497371526,-9.78055526168987
2920,256.106674973715,-11.60830408341019
2921,256.1066749737152,-11.973020371958896
2922,256.1066749737151,-16.336312859360405
2923,256.1066749737152,-9.524090130821055
2924,256.1066749737151,-8.50757556763378
2925,256.10667497371537,-9.73788825155765
2926,256.1066749737155,-11.864917975731089
2927,256.1066749737151,-9.85924351400731
2928,256.1066749737151,-8.455697141976408
2929,256.106674973715,-11.086553545197333
2930,256.10667497371554,-7.612055129079124
2931,256.1066749737154,-6.890566393803994
2932,256.106674973715,-8.14428328140366
2933,256.10667497371514,-11.99665958464513
2934,256.1066749737151,-7.270029936220141
2935,256.10667497371537,-7.879471970282431
2936,256.10667497371503,-7.810266781258065
2937,256.10667497371486,-8.091203039787388
2938,256.10667497371526,-7.910755821191259
2939,256.10667497371554,-7.505449663802551
2940,256.10667497371526,-5.915697716653483
2941,256.1066749737151,-10.802502038365418
2942,256.10667497371514,-14.037846707513907
2943,256.10667497371526,-9.723570732518823
2944,256.10667497371514,-9.393157086423223
2945,256.1066749737153,-8.117385689357363
2946,256.1066749737151,-15.283293952146067
2947,256.1066749737153,-14.40656396698077
2948,256.10667497371537,-9.780963057758726
2949,256.10667497371514,-8.835091355507586
2950,256.1066749737151,-7.4706874432041275
2951,256.1066749737153,-8.107998679038687
2952,256.10667497371537,-11.25703629633152
2953,256.10667497371526,-7.908384268613389
2954,256.1066749737151,-7.587272807207057
2955,256.10667497371526,-7.653257497274993
2956,256.1066749737154,-10.943137523871883
2957,256.1066749737152,-10.437433000035249
2958,256.1066749737153,-8.708236198529761
2959,256.1066749737155,-9.486052210474782
2960,256.1066749737152,-9.016892435307543
2961,256.10667497371526,-13.878767235481462
2962,256.1066749737151,-9.837429346407077
2963,256.1066749737155,-8.818193815995443
2964,256.1066749737151,-9.053818067230821
2965,256.1066749737155,-11.059552184278942
2966,256.10667497371503,-8.27240689239153
2967,256.1066749737154,-16.86085269757558
2968,256.106674973715,-7.420525947882879
2969,256.106674973715,-8.642795646573575
2970,256.10667497371537,-9.565253197028682
2971,256.10667497371514,-6.54216297361674
2972,256.1066749737156,-12.871281014081887
2973,256.106674973715,-8.608854339294297
2974,256.10667497371514,-7.529496047003569
2975,256.1066749737152,-8.388621815433282
2976,256.1066749737151,-11.674395424868436
2977,256.10667497371526,-9.734144518523635
2978,256.10667497371514,-15.371415034517668
2979,256.1066749737152,-8.022507922133542
2980,256.1066749737155,-10.379207056161135
2981,256.10667497371514,-7.462424703387029
2982,256.10667497371554,-5.5014270163199654
2983,256.1066749737155,-8.241667151676694
2984,256.1066749737155,-9.460294608750473
2985,256.1066749737152,-10.126855891074882
2986,256.10667497371537,-9.663450023003804
2987,256.1066749737153,-9.509962154692175
2988,256.10667497371537,-11.559470597069037
2989,256.1066749737155,-10.780459038313552
2990,256.10667497371475,-10.402848767898305
2991,256.1066749737153,-9.598797371287901
2992,256.1066749737153,-7.522777184997125
2993,256.1066749737152,-7.763362263353272
2994,256.1066749737154,-9.410879097208333
2995,256.10667497371514,-8.2448967455613
2996,256.1066749737154,-8.919501796609602
2997,256.1066749737152,-9.334151462070615
2998,256.10667497371537,-7.590913062670069
2999,256.1066749737154,-6.970613862406765
3000,256.10667497371514,-8.000948850277041
3001,256.1066749737152,-10.666203755216259
3002,256.1066749737151,-9.788309955506179
3003,256.1066749737156,-9.460384492359665
3004,256.1066749737154,-7.583970315321743
3005,256.10667497371514,-9.457178769800635
3006,256.1066749737153,-7.677606708352386
3007,256.10667497371514,-9.64816331899133
3008,256.1066749737154,-6.061470067956549
3009,256.1066749737149,-10.677059012556072
3010,256.10667497371526,-15.143418753066214
3011,256.1066749737152,-10.082181126533612
3012,256.10667497371514,-7.322626248800503
3013,256.1066749737156,-8.300630152115644
3014,256.1066749737155,-11.391119276408574
3015,256.10667497371526,-7.761026138711358
3016,256.1066749737152,-9.93410947329565
3017,256.10667497371537,-9.588371949246635
3018,256.1066749737155,-5.65172447018378
3019,256.1066749737154,-11.325338995130487
3020,256.1066749737153,-14.58238473563253
3021,256.10667497371537,-9.597645364350768
3022,256.1066749737154,-7.355627363227571
3023,256.1066749737151,-8.030223170680188
3024,256.1066749737154,-10.208701332096865
3025,256.1066749737155,-10.576597376938082
3026,256.1066749737152,-8.48220087923201
3027,256.1066749737152,-6.833001567473502
3028,256.10667497371537,-14.851011839404066
3029,256.10667497371503,-7.884175438603403
3030,256.10667497371537,-6.673498781993089
3031,256.106674973715,-8.463328597459167
3032,256.1066749737154,-8.556833822760225
3033,256.1066749737153,-11.152675670246879
3034,256.1066749737154,-13.023697796166516
3035,256.10667497371526,-9.54126763448187
3036,256.10667497371526,-6.943492063563756
3037,256.10667497371526,-7.076215288681624
3038,256.1066749737154,-15.122871693631893
3039,256.1066749737152,-8.363503564908655
3040,256.10667497371514,-9.3860537018885
3041,256.1066749737153,-10.99765437549459
3042,256.1066749737152,-15.70954815590622
3043,256.1066749737153,-8.227384701945352
3044,256.1066749737155,-7.4880248778678435
3045,256.10667497371514,-8.387455433963254
3046,256.1066749737154,-8.712406164084856
3047,256.1066749737153,-9.60515431027929
3048,256.1066749737153,-7.559061718460555
3049,256.1066749737153,-9.487327584987582
3050,256.1066749737152,-8.813877948162627
3051,256.1066749737151,-8.814274216526826
3052,256.1066749737155,-9.061341088672464
3053,256.1066749737155,-8.632012304624197
3054,256.10667497371514,-12.545884336645244
3055,256.1066749737151,-10.033998621767573
3056,256.10667497371537,-8.540014499631653
3057,256.1066749737154,-8.993812388250383
3058,256.10667497371503,-12.352128989874625
3059,256.1066749737153,-9.966919215704308
3060,256.1066749737148,-8.100168115092618
3061,256.10667497371514,-9.913029422771842
3062,256.1066749737153,-7.265046123851448
3063,256.10667497371554,-14.948982220465524
3064,256.1066749737152,-7.598616099966165
3065,256.1066749737154,-9.941718084028196
3066,256.10667497371526,-10.41824845156546
3067,256.1066749737154,-8.70403478301364
3068,256.10667497371537,-8.19750399202411
3069,256.10667497371526,-10.685471522477052
3070,256.1066749737154,-7.899278573498449
3071,256.1066749737152,-9.884638667061921
3072,256.10667497371514,-10.013016844543529
3073,256.10667497371554,-8.65535960138888
3074,256.10667497371526,-11.15055776515959
3075,256.1066749737154,-7.243767436867525
3076,256.106674973715,-10.498810913698861
3077,256.1066749737152,-6.5551530592885925
3078,256.1066749737154,-13.44817031661366
3079,256.10667497371526,-18.43738876360476
3080,256.106674973715,-7.734688575006279
3081,256.1066749737153,-13.144221968185917
3082,256.10667497371526,-9.66648380620309
3083,256.1066749737153,-7.212961761036212
3084,256.1066749737153,-5.5860010822443655
3085,256.1066749737154,-11.201910492125108
3086,256.10667497371526,-8.593265128804008
3087,256.1066749737152,-11.60849699871072
3088,256.1066749737152,-13.43055825288775
3089,256.10667497371526,-9.662144144895606
3090,256.1066749737152,-8.847174604366245
3091,256.1066749737152,-9.3400501448412
3092,256.1066749737152,-7.591618835249335
3093,256.10667497371526,-8.44185958601716
3094,256.10667497371514,-9.792926938106262
3095,256.106674973715,-7.208395036234434
3096,256.10667497371514,-8.511974675426387
3097,256.1066749737149,-11.103226805753593
3098,256.10667497371526,-8.169525019763661
3099,256.10667497371526,-8.322758238312408
3100,256.10667497371514,-10.508725123302039
3101,256.10667497371514,-7.681589762779424
3102,256.106674973715,-8.439962756707644
3103,256.10667497371486,-7.719412281432803
3104,256.1066749737152,-7.517516134339104
3105,256.10667497371537,-9.598308833266003
3106,256.1066749737153,-11.640045991993105
3107,256.10667497371537,-6.8793072264111
3108,256.10667497371514,-8.73865393191815
3109,256.1066749737151,-8.542675359030454
