swing_k,ote_fib,sweep_lb,min_conf,require_fvg,sl_buf_atr,tp_mode,session,h4_trend,wait_bars,n,per_yr,pf,net_r,mar,wr,dd,pos_years,avg_rr,gate_pass
5,0.618,6,5,1,0.5,3R,all,1,96,1078,161.0,1.206,161.3,0.39,0.325,-61.2,5/8,3.0,False
5,0.618,6,5,1,0.5,3R,kz,0,48,842,126.0,1.377,223.7,0.56,0.348,-60.2,6/8,3.0,False
5,0.618,6,5,1,0.5,3R,kz,0,96,1171,175.0,1.338,278.8,0.88,0.348,-47.4,6/8,3.0,False
5,0.618,6,5,1,0.5,3R,kz,1,48,462,70.0,1.428,138.4,0.4,0.357,-52.5,6/8,3.0,False
5,0.618,6,5,1,0.5,3R,kz,1,96,644,96.0,1.32,146.1,0.4,0.346,-54.8,6/8,3.0,False
5,0.618,10,3,0,0.05,bsl,all,0,48,1808,270.0,1.033,37.2,0.06,0.458,-88.0,5/8,1.54,False
5,0.618,10,3,0,0.05,bsl,all,0,96,2494,372.0,1.054,82.5,0.12,0.461,-102.7,5/8,1.54,False
5,0.618,10,3,0,0.05,bsl,all,1,48,953,142.0,1.114,65.2,0.18,0.473,-54.6,6/8,1.54,False
5,0.618,10,3,0,0.05,bsl,all,1,96,1326,198.0,1.101,80.1,0.21,0.468,-58.0,6/8,1.54,False
5,0.618,10,3,0,0.05,bsl,kz,0,48,1054,157.0,1.147,91.5,0.27,0.485,-51.2,6/8,1.54,False
5,0.618,10,3,0,0.05,bsl,kz,0,96,1436,214.0,1.149,125.7,0.34,0.484,-55.9,6/8,1.54,False
5,0.618,10,3,0,0.05,bsl,kz,1,48,561,84.0,1.315,97.6,0.45,0.517,-32.7,6/8,1.54,False
5,0.618,10,3,0,0.05,bsl,kz,1,96,768,115.0,1.257,110.7,0.39,0.504,-42.6,6/8,1.55,False
5,0.618,10,3,0,0.05,2R,all,0,48,1808,270.0,1.071,87.6,0.14,0.397,-95.4,6/8,2.0,False
5,0.618,10,3,0,0.05,2R,all,0,96,2494,372.0,1.086,144.8,0.24,0.4,-89.6,6/8,2.0,False
5,0.618,10,3,0,0.05,2R,all,1,48,953,142.0,1.139,88.7,0.19,0.409,-70.8,6/8,2.0,False
5,0.618,10,3,0,0.05,2R,all,1,96,1326,198.0,1.146,128.5,0.29,0.411,-66.5,5/8,2.0,False
5,0.618,10,3,0,0.05,2R,kz,0,48,1054,157.0,1.185,128.6,0.3,0.421,-64.1,6/8,2.0,False
5,0.618,10,3,0,0.05,2R,kz,0,96,1436,214.0,1.178,167.9,0.35,0.421,-72.4,6/8,2.0,False
5,0.618,10,3,0,0.05,2R,kz,1,48,561,84.0,1.321,113.5,0.36,0.447,-47.5,5/8,2.0,False
5,0.618,10,3,0,0.05,2R,kz,1,96,768,115.0,1.288,139.7,0.39,0.441,-53.4,5/8,2.0,False
5,0.618,10,3,0,0.05,3R,all,0,48,1808,270.0,1.162,226.7,0.63,0.321,-54.0,6/8,3.0,False
5,0.618,10,3,0,0.05,3R,all,0,96,2494,372.0,1.188,356.8,0.76,0.327,-69.6,7/8,3.0,False
5,0.618,10,3,0,0.05,3R,all,1,48,953,142.0,1.199,144.3,0.31,0.326,-69.1,6/8,3.0,False
5,0.618,10,3,0,0.05,3R,all,1,96,1326,198.0,1.206,206.4,0.56,0.329,-54.8,6/8,3.0,False
5,0.618,10,3,0,0.05,3R,kz,0,48,1054,157.0,1.322,252.9,0.74,0.349,-51.1,6/8,3.0,False
5,0.618,10,3,0,0.05,3R,kz,0,96,1436,214.0,1.305,323.5,0.84,0.349,-57.7,6/8,3.0,False
5,0.618,10,3,0,0.05,3R,kz,1,48,561,84.0,1.408,165.7,0.45,0.365,-54.5,6/8,3.0,False
5,0.618,10,3,0,0.05,3R,kz,1,96,768,115.0,1.345,193.2,0.52,0.357,-55.1,5/8,3.0,False
5,0.618,10,3,0,0.1,bsl,all,0,48,1815,271.0,1.014,15.9,0.02,0.463,-99.7,5/8,1.46,False
5,0.618,10,3,0,0.1,bsl,all,0,96,2501,373.0,1.035,53.2,0.07,0.466,-117.2,5/8,1.47,False
5,0.618,10,3,0,0.1,bsl,all,1,48,956,143.0,1.096,54.0,0.15,0.479,-53.4,5/8,1.47,False
5,0.618,10,3,0,0.1,bsl,all,1,96,1329,198.0,1.085,66.2,0.17,0.474,-58.6,6/8,1.48,False
5,0.618,10,3,0,0.1,bsl,kz,0,48,1056,158.0,1.139,84.9,0.25,0.492,-51.2,6/8,1.47,False
5,0.618,10,3,0,0.1,bsl,kz,0,96,1438,215.0,1.14,115.3,0.3,0.491,-57.8,6/8,1.48,False
5,0.618,10,3,0,0.1,bsl,kz,1,48,561,84.0,1.321,96.7,0.48,0.528,-30.3,6/8,1.47,False
5,0.618,10,3,0,0.1,bsl,kz,1,96,768,115.0,1.256,107.7,0.39,0.513,-40.9,6/8,1.48,False
5,0.618,10,3,0,0.1,2R,all,0,48,1815,271.0,1.076,94.9,0.15,0.396,-92.4,6/8,2.0,False
5,0.618,10,3,0,0.1,2R,all,0,96,2501,373.0,1.085,144.0,0.24,0.398,-91.1,6/8,2.0,False
5,0.618,10,3,0,0.1,2R,all,1,48,956,143.0,1.134,86.0,0.19,0.406,-69.1,6/8,2.0,False
5,0.618,10,3,0,0.1,2R,all,1,96,1329,198.0,1.135,119.0,0.26,0.406,-67.3,5/8,2.0,False
5,0.618,10,3,0,0.1,2R,kz,0,48,1056,158.0,1.219,151.0,0.37,0.426,-61.7,6/8,2.0,False
5,0.618,10,3,0,0.1,2R,kz,0,96,1438,215.0,1.196,183.2,0.36,0.422,-75.3,6/8,2.0,False
5,0.618,10,3,0,0.1,2R,kz,1,48,561,84.0,1.364,126.6,0.41,0.453,-46.5,6/8,2.0,False
5,0.618,10,3,0,0.1,2R,kz,1,96,768,115.0,1.301,144.9,0.39,0.441,-54.9,5/8,2.0,False
5,0.618,10,3,0,0.1,3R,all,0,48,1815,271.0,1.16,223.5,0.52,0.318,-63.5,6/8,3.0,False
5,0.618,10,3,0,0.1,3R,all,0,96,2501,373.0,1.18,342.2,0.67,0.324,-76.7,6/8,3.0,False
5,0.618,10,3,0,0.1,3R,all,1,48,956,143.0,1.173,126.5,0.25,0.32,-75.1,5/8,3.0,False
5,0.618,10,3,0,0.1,3R,all,1,96,1329,198.0,1.179,179.7,0.43,0.323,-62.9,5/8,3.0,False
5,0.618,10,3,0,0.1,3R,kz,0,48,1056,158.0,1.333,259.9,0.78,0.348,-49.9,6/8,3.0,False
5,0.618,10,3,0,0.1,3R,kz,0,96,1438,215.0,1.308,325.1,0.85,0.347,-56.8,6/8,3.0,False
5,0.618,10,3,0,0.1,3R,kz,1,48,561,84.0,1.387,157.6,0.42,0.36,-55.9,6/8,3.0,False
5,0.618,10,3,0,0.1,3R,kz,1,96,768,115.0,1.327,182.8,0.48,0.352,-57.3,5/8,3.0,False
5,0.618,10,3,0,0.25,bsl,all,0,48,1828,273.0,0.969,-32.4,-0.04,0.48,-121.5,4/8,1.29,False
5,0.618,10,3,0,0.25,bsl,all,0,96,2521,376.0,0.994,-9.0,-0.01,0.483,-147.8,4/8,1.3,False
5,0.618,10,3,0,0.25,bsl,all,1,48,968,144.0,1.053,28.8,0.08,0.497,-54.6,5/8,1.3,False
5,0.618,10,3,0,0.25,bsl,all,1,96,1348,201.0,1.05,37.4,0.09,0.493,-60.4,5/8,1.31,False
5,0.618,10,3,0,0.25,bsl,kz,0,48,1065,159.0,1.089,51.9,0.14,0.508,-56.4,5/8,1.3,False
5,0.618,10,3,0,0.25,bsl,kz,0,96,1452,217.0,1.096,75.9,0.18,0.508,-64.3,6/8,1.31,False
5,0.618,10,3,0,0.25,bsl,kz,1,48,569,85.0,1.264,76.7,0.32,0.543,-36.3,6/8,1.31,False
5,0.618,10,3,0,0.25,bsl,kz,1,96,781,117.0,1.222,90.0,0.28,0.533,-47.4,6/8,1.32,False
5,0.618,10,3,0,0.25,2R,all,0,48,1828,273.0,1.068,84.1,0.14,0.388,-88.5,6/8,2.0,False
5,0.618,10,3,0,0.25,2R,all,0,96,2521,376.0,1.075,127.1,0.21,0.39,-92.1,6/8,2.0,False
5,0.618,10,3,0,0.25,2R,all,1,48,968,144.0,1.104,67.8,0.14,0.395,-71.3,5/8,2.0,False
5,0.618,10,3,0,0.25,2R,all,1,96,1348,201.0,1.118,105.6,0.24,0.398,-65.6,5/8,2.0,False
5,0.618,10,3,0,0.25,2R,kz,0,48,1065,159.0,1.203,140.8,0.34,0.417,-61.2,6/8,2.0,False
5,0.618,10,3,0,0.25,2R,kz,0,96,1452,217.0,1.18,170.5,0.32,0.414,-80.7,6/8,2.0,False
5,0.618,10,3,0,0.25,2R,kz,1,48,569,85.0,1.29,104.1,0.28,0.434,-54.6,6/8,2.0,False
5,0.618,10,3,0,0.25,2R,kz,1,96,781,117.0,1.256,126.8,0.3,0.429,-63.1,5/8,2.0,False
5,0.618,10,3,0,0.25,3R,all,0,48,1828,273.0,1.161,224.1,0.48,0.315,-69.8,5/8,3.0,False
5,0.618,10,3,0,0.25,3R,all,0,96,2521,376.0,1.164,312.2,0.53,0.319,-88.2,5/8,3.0,False
5,0.618,10,3,0,0.25,3R,all,1,48,968,144.0,1.162,119.3,0.21,0.314,-85.5,5/8,3.0,False
5,0.618,10,3,0,0.25,3R,all,1,96,1348,201.0,1.159,161.8,0.35,0.317,-69.1,6/8,3.0,False
5,0.618,10,3,0,0.25,3R,kz,0,48,1065,159.0,1.304,238.5,0.57,0.339,-62.3,6/8,3.0,False
5,0.618,10,3,0,0.25,3R,kz,0,96,1452,217.0,1.278,295.7,0.68,0.339,-64.8,6/8,3.0,False
5,0.618,10,3,0,0.25,3R,kz,1,48,569,85.0,1.36,148.6,0.32,0.351,-68.8,6/8,3.0,False
5,0.618,10,3,0,0.25,3R,kz,1,96,781,117.0,1.31,175.6,0.39,0.347,-67.4,6/8,3.0,False
5,0.618,10,3,0,0.5,bsl,all,0,48,1843,275.0,0.936,-63.4,-0.07,0.512,-139.1,5/8,1.08,False
5,0.618,10,3,0,0.5,bsl,all,0,96,2545,380.0,0.955,-60.9,-0.05,0.512,-169.7,4/8,1.1,False
5,0.618,10,3,0,0.5,bsl,all,1,48,979,146.0,0.989,-5.9,-0.02,0.521,-56.9,5/8,1.09,False
5,0.618,10,3,0,0.5,bsl,all,1,96,1366,204.0,0.997,-1.8,-0.0,0.518,-68.9,5/8,1.11,False
5,0.618,10,3,0,0.5,bsl,kz,0,48,1074,160.0,1.034,18.8,0.04,0.534,-66.2,5/8,1.09,False
5,0.618,10,3,0,0.5,bsl,kz,0,96,1468,219.0,1.038,28.6,0.05,0.532,-82.4,5/8,1.11,False
5,0.618,10,3,0,0.5,bsl,kz,1,48,575,86.0,1.193,52.8,0.22,0.567,-36.6,6/8,1.1,False
5,0.618,10,3,0,0.5,bsl,kz,1,96,792,118.0,1.161,61.9,0.22,0.557,-41.2,5/8,1.12,False
5,0.618,10,3,0,0.5,2R,all,0,48,1843,275.0,1.069,85.5,0.18,0.384,-70.1,5/8,2.0,False
5,0.618,10,3,0,0.5,2R,all,0,96,2545,380.0,1.073,123.4,0.25,0.385,-74.9,5/8,2.0,False
5,0.618,10,3,0,0.5,2R,all,1,48,979,146.0,1.067,44.4,0.1,0.382,-63.6,5/8,2.0,False
5,0.618,10,3,0,0.5,2R,all,1,96,1366,204.0,1.071,65.0,0.18,0.384,-52.4,5/8,2.0,False
5,0.618,10,3,0,0.5,2R,kz,0,48,1074,160.0,1.171,119.4,0.28,0.405,-63.5,6/8,2.0,False
5,0.618,10,3,0,0.5,2R,kz,0,96,1468,219.0,1.151,144.3,0.34,0.403,-62.7,6/8,2.0,False
5,0.618,10,3,0,0.5,2R,kz,1,48,575,86.0,1.218,80.5,0.22,0.416,-54.5,6/8,2.0,False
5,0.618,10,3,0,0.5,2R,kz,1,96,792,118.0,1.18,92.3,0.28,0.41,-49.8,6/8,2.0,False
5,0.618,10,3,0,0.5,3R,all,0,48,1843,275.0,1.166,226.4,0.37,0.318,-91.0,6/8,3.0,False
5,0.618,10,3,0,0.5,3R,all,0,96,2545,380.0,1.162,305.1,0.55,0.32,-82.0,6/8,3.0,False
5,0.618,10,3,0,0.5,3R,all,1,48,979,146.0,1.16,116.5,0.18,0.315,-94.4,6/8,3.0,False
5,0.618,10,3,0,0.5,3R,all,1,96,1366,204.0,1.148,149.9,0.24,0.316,-91.6,6/8,3.0,False
5,0.618,10,3,0,0.5,3R,kz,0,48,1074,160.0,1.26,203.6,0.36,0.331,-84.8,6/8,3.0,False
5,0.618,10,3,0,0.5,3R,kz,0,96,1468,219.0,1.24,255.7,0.52,0.332,-73.3,6/8,3.0,False
5,0.618,10,3,0,0.5,3R,kz,1,48,575,86.0,1.317,131.5,0.25,0.343,-77.0,6/8,3.0,False
5,0.618,10,3,0,0.5,3R,kz,1,96,792,118.0,1.261,149.3,0.3,0.338,-73.8,6/8,3.0,False
5,0.618,10,3,1,0.05,bsl,all,0,48,1607,240.0,1.053,52.0,0.1,0.458,-75.6,5/8,1.54,False
5,0.618,10,3,1,0.05,bsl,all,0,96,2233,333.0,1.068,92.5,0.18,0.46,-76.1,5/8,1.54,False
5,0.618,10,3,1,0.05,bsl,all,1,48,864,129.0,1.135,69.1,0.19,0.475,-54.5,6/8,1.54,False
5,0.618,10,3,1,0.05,bsl,all,1,96,1207,180.0,1.113,81.2,0.21,0.468,-56.9,5/8,1.55,False
5,0.618,10,3,1,0.05,bsl,kz,0,48,955,143.0,1.15,84.6,0.31,0.481,-40.5,6/8,1.54,False
5,0.618,10,3,1,0.05,bsl,kz,0,96,1311,196.0,1.146,112.1,0.42,0.479,-40.0,6/8,1.55,False
5,0.618,10,3,1,0.05,bsl,kz,1,48,516,78.0,1.336,94.6,0.49,0.517,-29.0,6/8,1.54,False
5,0.618,10,3,1,0.05,bsl,kz,1,96,710,106.0,1.267,105.6,0.44,0.503,-35.5,5/8,1.55,False
5,0.618,10,3,1,0.05,2R,all,0,48,1607,240.0,1.101,109.3,0.2,0.4,-82.8,6/8,2.0,False
5,0.618,10,3,1,0.05,2R,all,0,96,2233,333.0,1.112,167.5,0.34,0.403,-73.8,6/8,2.0,False
5,0.618,10,3,1,0.05,2R,all,1,48,864,129.0,1.165,94.0,0.22,0.412,-64.0,5/8,2.0,False
5,0.618,10,3,1,0.05,2R,all,1,96,1207,180.0,1.163,129.1,0.34,0.412,-57.2,5/8,2.0,False
5,0.618,10,3,1,0.05,2R,kz,0,48,955,143.0,1.184,115.7,0.31,0.418,-55.7,6/8,2.0,False
5,0.618,10,3,1,0.05,2R,kz,0,96,1311,196.0,1.178,152.8,0.37,0.418,-61.3,6/8,2.0,False
5,0.618,10,3,1,0.05,2R,kz,1,48,516,78.0,1.327,105.6,0.4,0.446,-40.2,5/8,2.0,False
5,0.618,10,3,1,0.05,2R,kz,1,96,710,106.0,1.283,126.4,0.43,0.438,-43.7,5/8,2.0,False
5,0.618,10,3,1,0.05,3R,all,0,48,1607,240.0,1.206,250.6,0.79,0.326,-47.1,5/8,3.0,False
5,0.618,10,3,1,0.05,3R,all,0,96,2233,333.0,1.228,381.8,1.01,0.332,-56.2,7/8,3.0,False
5,0.618,10,3,1,0.05,3R,all,1,48,864,129.0,1.245,158.6,0.39,0.333,-61.3,5/8,3.0,False
5,0.618,10,3,1,0.05,3R,all,1,96,1207,180.0,1.238,214.0,0.69,0.333,-46.4,5/8,3.0,False
5,0.618,10,3,1,0.05,3R,kz,0,48,955,143.0,1.339,237.9,0.83,0.349,-42.9,6/8,3.0,False
5,0.618,10,3,1,0.05,3R,kz,0,96,1311,196.0,1.321,307.4,0.99,0.349,-46.2,6/8,3.0,False
5,0.618,10,3,1,0.05,3R,kz,1,48,516,78.0,1.448,164.9,0.59,0.37,-42.2,5/8,3.0,False
5,0.618,10,3,1,0.05,3R,kz,1,96,710,106.0,1.367,187.9,0.71,0.359,-39.6,5/8,3.0,False
5,0.618,10,3,1,0.1,bsl,all,0,48,1613,241.0,1.034,33.1,0.06,0.464,-76.8,5/8,1.47,False
5,0.618,10,3,1,0.1,bsl,all,0,96,2239,334.0,1.05,67.4,0.11,0.466,-87.5,5/8,1.48,False
5,0.618,10,3,1,0.1,bsl,all,1,48,866,129.0,1.117,58.8,0.17,0.48,-52.8,6/8,1.48,False
5,0.618,10,3,1,0.1,bsl,all,1,96,1209,180.0,1.098,69.0,0.18,0.474,-56.7,6/8,1.48,False
5,0.618,10,3,1,0.1,bsl,kz,0,48,957,143.0,1.143,79.2,0.3,0.489,-40.1,5/8,1.48,False
5,0.618,10,3,1,0.1,bsl,kz,0,96,1313,196.0,1.138,103.8,0.37,0.487,-41.4,6/8,1.48,False
5,0.618,10,3,1,0.1,bsl,kz,1,48,516,78.0,1.346,94.6,0.54,0.529,-26.3,6/8,1.48,False
5,0.618,10,3,1,0.1,bsl,kz,1,96,710,106.0,1.269,104.1,0.46,0.513,-33.6,6/8,1.49,False
5,0.618,10,3,1,0.1,2R,all,0,48,1613,241.0,1.106,115.5,0.21,0.399,-80.3,6/8,2.0,False
5,0.618,10,3,1,0.1,2R,all,0,96,2239,334.0,1.11,164.7,0.32,0.401,-76.6,6/8,2.0,False
5,0.618,10,3,1,0.1,2R,all,1,48,866,129.0,1.159,91.1,0.22,0.409,-62.6,5/8,2.0,False
5,0.618,10,3,1,0.1,2R,all,1,96,1209,180.0,1.149,118.7,0.3,0.407,-58.4,5/8,2.0,False
5,0.618,10,3,1,0.1,2R,kz,0,48,957,143.0,1.221,137.3,0.38,0.423,-54.3,6/8,2.0,False
5,0.618,10,3,1,0.1,2R,kz,0,96,1313,196.0,1.196,167.0,0.38,0.42,-65.5,6/8,2.0,False
5,0.618,10,3,1,0.1,2R,kz,1,48,516,78.0,1.371,117.9,0.45,0.452,-39.3,5/8,2.0,False
5,0.618,10,3,1,0.1,2R,kz,1,96,710,106.0,1.293,130.5,0.43,0.438,-45.8,5/8,2.0,False
5,0.618,10,3,1,0.1,3R,all,0,48,1613,241.0,1.199,243.4,0.68,0.324,-53.0,5/8,3.0,False
5,0.618,10,3,1,0.1,3R,all,0,96,2239,334.0,1.216,362.2,0.85,0.329,-63.4,6/8,3.0,False
5,0.618,10,3,1,0.1,3R,all,1,48,866,129.0,1.222,144.6,0.34,0.328,-63.6,5/8,3.0,False
5,0.618,10,3,1,0.1,3R,all,1,96,1209,180.0,1.211,190.4,0.57,0.328,-49.5,5/8,3.0,False
5,0.618,10,3,1,0.1,3R,kz,0,48,957,143.0,1.345,241.3,0.86,0.348,-42.0,6/8,3.0,False
5,0.618,10,3,1,0.1,3R,kz,0,96,1313,196.0,1.319,305.0,0.99,0.347,-45.9,6/8,3.0,False
5,0.618,10,3,1,0.1,3R,kz,1,48,516,78.0,1.422,155.9,0.54,0.364,-43.9,5/8,3.0,False
5,0.618,10,3,1,0.1,3R,kz,1,96,710,106.0,1.344,176.4,0.62,0.354,-42.3,5/8,3.0,False
5,0.618,10,3,1,0.25,bsl,all,0,48,1624,242.0,0.983,-16.1,-0.03,0.479,-95.7,5/8,1.3,False
5,0.618,10,3,1,0.25,bsl,all,0,96,2255,336.0,1.004,5.6,0.01,0.481,-119.4,5/8,1.31,False
5,0.618,10,3,1,0.25,bsl,all,1,48,876,131.0,1.062,30.2,0.09,0.495,-52.3,5/8,1.31,False
5,0.618,10,3,1,0.25,bsl,all,1,96,1224,183.0,1.056,38.1,0.1,0.49,-56.5,5/8,1.32,False
5,0.618,10,3,1,0.25,bsl,kz,0,48,964,144.0,1.086,46.0,0.15,0.503,-44.6,5/8,1.31,False
5,0.618,10,3,1,0.25,bsl,kz,0,96,1323,197.0,1.091,66.0,0.21,0.502,-47.0,5/8,1.32,False
5,0.618,10,3,1,0.25,bsl,kz,1,48,522,79.0,1.275,73.0,0.35,0.542,-31.4,6/8,1.31,False
5,0.618,10,3,1,0.25,bsl,kz,1,96,719,107.0,1.228,85.1,0.32,0.53,-39.4,6/8,1.33,False
5,0.618,10,3,1,0.25,2R,all,0,48,1624,242.0,1.093,101.6,0.21,0.392,-71.8,5/8,2.0,False
5,0.618,10,3,1,0.25,2R,all,0,96,2255,336.0,1.093,139.7,0.28,0.392,-73.3,5/8,2.0,False
5,0.618,10,3,1,0.25,2R,all,1,48,876,131.0,1.124,72.1,0.18,0.397,-59.5,5/8,2.0,False
5,0.618,10,3,1,0.25,2R,all,1,96,1224,183.0,1.128,103.4,0.29,0.399,-52.7,5/8,2.0,False
5,0.618,10,3,1,0.25,2R,kz,0,48,964,144.0,1.198,124.2,0.38,0.414,-48.4,6/8,2.0,False
5,0.618,10,3,1,0.25,2R,kz,0,96,1323,197.0,1.172,147.7,0.34,0.41,-64.3,6/8,2.0,False
5,0.618,10,3,1,0.25,2R,kz,1,48,522,79.0,1.292,95.9,0.36,0.433,-40.5,5/8,2.0,False
5,0.618,10,3,1,0.25,2R,kz,1,96,719,107.0,1.247,112.6,0.35,0.426,-47.7,5/8,2.0,False
5,0.618,10,3,1,0.25,3R,all,0,48,1624,242.0,1.195,237.3,0.52,0.32,-68.0,4/8,3.0,False
5,0.618,10,3,1,0.25,3R,all,0,96,2255,336.0,1.194,326.5,0.63,0.323,-77.3,5/8,3.0,False
5,0.618,10,3,1,0.25,3R,all,1,48,876,131.0,1.183,120.7,0.24,0.317,-75.1,4/8,3.0,False
5,0.618,10,3,1,0.25,3R,all,1,96,1224,183.0,1.172,157.6,0.38,0.319,-61.5,5/8,3.0,False
5,0.618,10,3,1,0.25,3R,kz,0,48,964,144.0,1.312,220.2,0.65,0.339,-51.0,6/8,3.0,False
5,0.618,10,3,1,0.25,3R,kz,0,96,1323,197.0,1.284,274.2,0.8,0.339,-51.2,6/8,3.0,False
5,0.618,10,3,1,0.25,3R,kz,1,48,522,79.0,1.359,135.3,0.36,0.351,-57.2,5/8,3.0,False
5,0.618,10,3,1,0.25,3R,kz,1,96,719,107.0,1.3,156.5,0.44,0.345,-53.3,5/8,3.0,False
5,0.618,10,3,1,0.5,bsl,all,0,48,1634,244.0,0.952,-41.7,-0.05,0.511,-114.2,5/8,1.09,False
5,0.618,10,3,1,0.5,bsl,all,0,96,2270,339.0,0.966,-41.0,-0.04,0.509,-145.1,4/8,1.11,False
5,0.618,10,3,1,0.5,bsl,all,1,48,882,132.0,1.005,2.1,0.01,0.52,-52.0,5/8,1.1,False
5,0.618,10,3,1,0.5,bsl,all,1,96,1235,184.0,1.003,1.7,0.0,0.514,-65.0,5/8,1.12,False
5,0.618,10,3,1,0.5,bsl,kz,0,48,970,145.0,1.032,16.1,0.04,0.529,-57.0,5/8,1.11,False
5,0.618,10,3,1,0.5,bsl,kz,0,96,1333,199.0,1.029,20.2,0.04,0.524,-76.1,5/8,1.13,False
5,0.618,10,3,1,0.5,bsl,kz,1,48,525,79.0,1.207,51.6,0.25,0.566,-31.1,6/8,1.11,False
5,0.618,10,3,1,0.5,bsl,kz,1,96,726,108.0,1.156,55.6,0.21,0.551,-39.4,6/8,1.13,False
5,0.618,10,3,1,0.5,2R,all,0,48,1634,244.0,1.092,99.5,0.27,0.387,-54.8,4/8,2.0,False
5,0.618,10,3,1,0.5,2R,all,0,96,2270,339.0,1.09,134.8,0.33,0.388,-61.4,5/8,2.0,False
5,0.618,10,3,1,0.5,2R,all,1,48,882,132.0,1.087,51.3,0.15,0.385,-52.6,5/8,2.0,False
5,0.618,10,3,1,0.5,2R,all,1,96,1235,184.0,1.073,60.2,0.18,0.383,-49.1,5/8,2.0,False
5,0.618,10,3,1,0.5,2R,kz,0,48,970,145.0,1.172,108.0,0.32,0.404,-51.2,6/8,2.0,False
5,0.618,10,3,1,0.5,2R,kz,0,96,1333,199.0,1.149,129.2,0.33,0.402,-57.6,6/8,2.0,False
5,0.618,10,3,1,0.5,2R,kz,1,48,525,79.0,1.23,77.1,0.27,0.417,-43.4,6/8,2.0,False
5,0.618,10,3,1,0.5,2R,kz,1,96,726,108.0,1.164,77.2,0.26,0.406,-44.2,6/8,2.0,False
5,0.618,10,3,1,0.5,3R,all,0,48,1634,244.0,1.2,240.3,0.49,0.324,-72.4,5/8,3.0,False
5,0.618,10,3,1,0.5,3R,all,0,96,2270,339.0,1.183,304.2,0.66,0.323,-69.0,6/8,3.0,False
5,0.618,10,3,1,0.5,3R,all,1,48,882,132.0,1.189,123.4,0.23,0.32,-81.2,6/8,3.0,False
5,0.618,10,3,1,0.5,3R,all,1,96,1235,184.0,1.151,138.0,0.25,0.316,-83.4,5/8,3.0,False
5,0.618,10,3,1,0.5,3R,kz,0,48,970,145.0,1.28,196.6,0.43,0.334,-68.3,6/8,3.0,False
5,0.618,10,3,1,0.5,3R,kz,0,96,1333,199.0,1.247,237.8,0.56,0.333,-63.0,6/8,3.0,False
5,0.618,10,3,1,0.5,3R,kz,1,48,525,79.0,1.33,124.0,0.3,0.345,-63.5,6/8,3.0,False
5,0.618,10,3,1,0.5,3R,kz,1,96,726,108.0,1.24,126.2,0.28,0.335,-67.0,6/8,3.0,False
5,0.618,10,4,0,0.05,bsl,all,0,48,1764,263.0,1.042,45.6,0.08,0.459,-86.0,5/8,1.54,False
5,0.618,10,4,0,0.05,bsl,all,0,96,2438,364.0,1.062,92.0,0.14,0.462,-95.2,5/8,1.54,False
5,0.618,10,4,0,0.05,bsl,all,1,48,930,139.0,1.125,68.9,0.2,0.474,-52.0,6/8,1.54,False
5,0.618,10,4,0,0.05,bsl,all,1,96,1297,193.0,1.111,85.8,0.23,0.47,-56.2,5/8,1.55,False
5,0.618,10,4,0,0.05,bsl,kz,0,48,1036,155.0,1.149,91.2,0.27,0.484,-51.1,6/8,1.54,False
5,0.618,10,4,0,0.05,bsl,kz,0,96,1413,211.0,1.15,124.4,0.33,0.483,-56.5,6/8,1.54,False
5,0.618,10,4,0,0.05,bsl,kz,1,48,550,82.0,1.321,97.2,0.45,0.516,-32.6,6/8,1.54,False
5,0.618,10,4,0,0.05,bsl,kz,1,96,756,113.0,1.259,109.6,0.38,0.503,-43.2,6/8,1.55,False
5,0.618,10,4,0,0.05,2R,all,0,48,1764,263.0,1.079,95.1,0.16,0.397,-86.0,6/8,2.0,False
5,0.618,10,4,0,0.05,2R,all,0,96,2438,364.0,1.093,153.1,0.28,0.401,-81.6,6/8,2.0,False
5,0.618,10,4,0,0.05,2R,all,1,48,930,139.0,1.151,93.7,0.22,0.411,-63.2,5/8,2.0,False
5,0.618,10,4,0,0.05,2R,all,1,96,1297,193.0,1.156,133.5,0.33,0.412,-60.3,5/8,2.0,False
5,0.618,10,4,0,0.05,2R,kz,0,48,1036,155.0,1.189,129.2,0.33,0.421,-58.9,6/8,2.0,False
5,0.618,10,4,0,0.05,2R,kz,0,96,1413,211.0,1.183,168.8,0.37,0.42,-68.6,6/8,2.0,False
5,0.618,10,4,0,0.05,2R,kz,1,48,550,82.0,1.338,116.2,0.41,0.449,-42.4,5/8,2.0,False
5,0.618,10,4,0,0.05,2R,kz,1,96,756,113.0,1.297,141.1,0.42,0.442,-49.6,5/8,2.0,False
5,0.618,10,4,0,0.05,3R,all,0,48,1764,263.0,1.173,235.5,0.67,0.322,-52.7,6/8,3.0,False
5,0.618,10,4,0,0.05,3R,all,0,96,2438,364.0,1.2,369.4,0.8,0.329,-68.5,7/8,3.0,False
5,0.618,10,4,0,0.05,3R,all,1,48,930,139.0,1.21,148.2,0.36,0.328,-61.5,6/8,3.0,False
5,0.618,10,4,0,0.05,3R,all,1,96,1297,193.0,1.217,211.5,0.64,0.33,-49.5,6/8,3.0,False
5,0.618,10,4,0,0.05,3R,kz,0,48,1036,155.0,1.324,249.5,0.81,0.348,-46.0,6/8,3.0,False
