risk_pct,month,trades,start_equity,end_equity,pnl_usd,return_pct,max_intramonth_dd_usd
0.04,2020-04,27,5000.0,4537.433240494074,-462.5667595059258,-9.251335190118514,-925.6194582370053
0.04,2020-05,39,5000.0,7256.8968324141315,2256.8968324141315,45.137936648282626,-1168.650309968897
0.04,2020-06,37,5000.0,8611.992822383225,3611.992822383225,72.23985644766451,-585.848793940093
0.04,2020-07,33,5000.0,6993.379747847565,1993.3797478475653,39.867594956951315,-526.240384836974
0.04,2020-08,39,5000.0,11361.118479292923,6361.118479292923,127.22236958585849,-608.5145489022943
0.04,2020-09,36,5000.0,6134.42605287022,1134.4260528702198,22.688521057404397,-1138.118869472617
0.04,2020-10,44,5000.0,5006.650335386681,6.650335386681036,0.13300670773361833,-1304.8606729304938
0.04,2020-11,32,5000.0,4467.969711873863,-532.0302881261368,-10.640605762522737,-1171.1640300048894
0.04,2020-12,30,5000.0,4454.075905466582,-545.9240945334177,-10.918481890668353,-980.2580157660168
0.04,2021-01,27,5000.0,7364.401461235542,2364.4014612355422,47.28802922471085,-1233.527472955735
