trades,net,wr,pf,dd,years_pos,years,months_pos,months,mar,rule
562,30.924128296323453,56.761565836298935,1.1190830766026922,-21.191510787663255,5,8,47,85,0.1824087048711393,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + tight_zone
437,24.036417885382832,55.37757437070938,1.1190682123676725,-15.368469222547901,5,8,42,85,0.1955010738001619,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + impulse_ge_1p5
131,27.21473735193228,63.358778625954194,1.5500790112915197,-6.423823477645374,7,8,35,64,0.5295665705681044,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + impulse_ge_2
425,53.55957001667102,59.76470588235294,1.2953523193143206,-17.313935100732003,5,8,50,85,0.3866796434856006,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + base_body_low
530,15.979501017282383,54.52830188679245,1.0630508859370613,-12.767714566518254,5,8,44,85,0.15644441428839034,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + base_body_high
801,56.65693797223911,56.55430711610487,1.1557254833437753,-26.872466595105802,4,8,49,85,0.2635454851703019,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + dir_demand
703,43.00840571688423,56.33001422475107,1.1328018414424292,-19.716353901525796,5,8,43,85,0.2726696194165236,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + dir_supply
608,36.14673199563687,55.92105263157895,1.1290606444944584,-15.093592073012967,4,8,41,85,0.2993549499415259,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + body_ge_60
424,26.191160468223522,55.89622641509434,1.1345696255330013,-13.212194528912253,4,8,40,84,0.2477934344187617,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + body_ge_70
359,21.09166324944475,56.824512534818936,1.1280483987528875,-13.79093602231137,4,8,35,84,0.19117323885160925,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + tight_zone
271,14.37528827454389,55.35055350553506,1.1153269527568346,-14.067106247790178,4,8,40,80,0.1277384987833063,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + impulse_ge_1p5
246,26.951082878786735,58.94308943089431,1.2532462626842404,-10.30014869779243,6,8,41,82,0.3270715267023645,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + base_body_low
308,6.933890074964587,53.896103896103895,1.0466133325781186,-11.337359443320251,3,8,36,83,0.07644957044042891,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + base_body_high
464,26.6309704994514,55.81896551724138,1.1247426612268496,-19.05752353734565,4,8,41,84,0.17467491544261127,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + dir_demand
413,27.623689569833918,56.416464891041166,1.1464694333077794,-12.738562920493528,6,8,42,85,0.2710636370664849,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + dir_supply
424,26.191160468223522,55.89622641509434,1.1345696255330013,-13.212194528912253,4,8,40,84,0.2477934344187617,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_60 + body_ge_70
262,18.534642127441973,57.25190839694656,1.1559851856208654,-12.20258958107867,4,8,38,82,0.1898638195225973,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_60 + tight_zone
180,14.489517778864009,56.111111111111114,1.180204696465618,-10.235215218349468,5,8,35,71,0.17695668178143828,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_60 + impulse_ge_1p5
164,27.674345796473986,61.58536585365854,1.417467361470216,-9.363494993839051,5,8,39,75,0.36944466001587845,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_60 + base_body_low
225,-1.2555127943793631,52.44444444444445,0.9887707927151358,-11.80349042877329,3,8,34,75,-0.013295990727865631,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_60 + base_body_high
322,18.678795234776587,55.590062111801245,1.125594622789812,-20.75467902882188,5,8,37,80,0.11249749519636917,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_60 + dir_demand
286,17.46793676086029,56.29370629370629,1.1329850167308841,-8.807769597327837,4,8,37,85,0.24790522401607545,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_60 + dir_supply
192,14.613023204313595,57.291666666666664,1.16890606934317,-7.106276204081793,5,8,38,79,0.2570443152054796,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_70 + tight_zone
129,14.635654373889444,57.36434108527132,1.2658361025590956,-8.113989623472932,6,8,32,62,0.22546945234484297,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_70 + impulse_ge_1p5
119,15.55595776103222,59.66386554621849,1.308857299518986,-10.744787860751945,5,8,32,66,0.18097097358541495,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_70 + base_body_low
156,2.122721421181385,53.205128205128204,1.0279738312901798,-13.670242642479103,4,8,30,65,0.019410056177287693,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_70 + base_body_high
221,21.684957792366962,57.466063348416284,1.2232055650438733,-8.070149974454948,5,8,38,75,0.3358821995410245,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_70 + dir_demand
203,4.506202675856556,54.187192118226605,1.046228530202703,-10.20058374901815,4,8,32,75,0.05521991175615681,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_70 + dir_supply
125,2.9668378003773594,54.400000000000006,1.0502843774797703,-10.363764708248619,4,8,29,66,0.03578378470441375,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + tight_zone + impulse_ge_1p5
220,13.240393762286526,56.81818181818182,1.130769271209291,-9.906914069333332,4,8,36,79,0.16706001573274867,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + tight_zone + base_body_low
154,5.143672966397766,55.84415584415584,1.070348901072878,-10.815250906113633,6,8,28,67,0.05944930232143477,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + tight_zone + base_body_high
288,27.6249039426055,58.68055555555556,1.2183449061599523,-12.620550796621359,6,8,47,84,0.2736103240240607,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + tight_zone + dir_demand
274,3.299224353717954,54.74452554744526,1.0247753201413878,-12.984954774935202,4,8,42,84,0.03176006781408311,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + tight_zone + dir_supply
131,27.21473735193228,63.358778625954194,1.5500790112915197,-6.423823477645374,7,8,35,64,0.5295665705681044,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + impulse_ge_1p5 + impulse_ge_2
122,10.22627679994918,57.377049180327866,1.1887969418843176,-8.357247051101691,5,8,35,69,0.15295522463047662,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + impulse_ge_1p5 + base_body_low
167,-2.6020524080852225,51.49700598802395,0.9689344694219159,-14.164384542589366,3,8,29,70,-0.02296298508648038,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + impulse_ge_1p5 + base_body_high
242,10.046083197240844,54.54545454545454,1.0895526484989966,-11.555623648806954,5,8,33,80,0.10867093268347787,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + impulse_ge_1p5 + dir_demand
195,13.99033468814198,56.41025641025641,1.1559850278679538,-9.869519250107892,4,8,38,76,0.17719118750375099,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + impulse_ge_1p5 + dir_supply
221,33.20046288833767,61.085972850678736,1.3657793795583097,-11.829163742945543,6,8,45,80,0.35083273435259893,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + base_body_low + dir_demand
204,20.359107128333342,58.333333333333336,1.2247764098757539,-7.6482126205684535,5,8,38,77,0.3327428926593464,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + base_body_low + dir_supply
269,5.406049129123646,53.90334572490706,1.0415209502972962,-17.24452930040802,4,8,41,83,0.03918669679922588,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + base_body_high + dir_demand
261,10.573451888158745,55.172413793103445,1.0857972516798369,-14.230540788306536,5,8,40,83,0.09287640615217449,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + base_body_high + dir_supply
1268,78.53654279234985,56.23028391167192,1.1346953816436587,-17.793038160245295,6,8,46,85,0.5517364578567504,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + body_ge_45
913,42.861758143122536,55.42168674698795,1.1002002838492764,-16.004730411934887,4,8,43,85,0.334758513888807,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + body_ge_60
648,29.15998003591108,55.24691358024691,1.095777377082677,-10.01237114754608,5,8,40,84,0.36404937958999184,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + body_ge_70
815,37.689184512507616,56.31901840490797,1.0987300971461835,-22.329701371168767,4,8,48,85,0.2109812391018494,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + tight_zone
115,23.00727403424675,60.86956521739131,1.514838464537777,-3.5247054019085327,7,8,36,69,0.8159289717443099,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + wide_zone
598,41.75871605125718,56.35451505016722,1.1537105277708894,-13.624771230464628,6,8,48,85,0.38311391935416317,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + impulse_ge_1p5
194,33.64886211291817,61.855670103092784,1.438997653919854,-7.351844678698104,7,8,41,75,0.5721159719684946,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + impulse_ge_2
596,71.85486715365758,59.56375838926174,1.2803337983149494,-19.112814184166087,6,8,52,85,0.4699390842008066,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + base_body_low
660,25.665568029173947,55.00000000000001,1.0820435274033606,-13.041871140277953,4,8,47,85,0.24599200292193418,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + base_body_high
1047,78.02073808123146,56.82903533906399,1.1643249944004903,-31.15424880359067,5,8,45,85,0.31304212538194476,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + dir_demand
924,52.55680344246433,56.16883116883117,1.122715104840034,-26.330137505186922,5,8,50,85,0.2495087778791075,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + dir_supply
913,42.861758143122536,55.42168674698795,1.1002002838492764,-16.004730411934887,4,8,43,85,0.334758513888807,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + body_ge_60
648,29.15998003591108,55.24691358024691,1.095777377082677,-10.01237114754608,5,8,40,84,0.36404937958999184,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + body_ge_70
569,26.256783522068105,56.239015817223205,1.0986584418481806,-16.54658449313665,3,8,48,84,0.1983550104627268,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + tight_zone
399,31.10546436441581,56.89223057644111,1.1743706571298596,-13.83928894604556,6,8,43,83,0.2809525157477824,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + impulse_ge_1p5
140,20.493332568602906,60.71428571428571,1.3619840178957916,-9.012925050182272,6,8,35,69,0.28422144385008036,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + impulse_ge_2
389,37.31714614304846,58.354755784061695,1.217350164080735,-10.008265324865132,6,8,39,83,0.46607909727292496,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + base_body_low
414,10.367151782541628,54.106280193236714,1.0519729981282822,-12.953401406313747,5,8,44,85,0.10004275573410848,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + base_body_high
672,50.546097944780534,56.845238095238095,1.16622081079229,-22.737315494714537,5,8,42,85,0.27788074826011433,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + dir_demand
596,27.99044484756932,55.536912751677846,1.1003321757094164,-16.248430291801828,5,8,42,85,0.2153319147211096,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_45 + dir_supply
648,29.15998003591108,55.24691358024691,1.095777377082677,-10.01237114754608,5,8,40,84,0.36404937958999184,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_60 + body_ge_70
417,17.472006653269233,55.875299760191844,1.0889766583185245,-18.183502633280384,3,8,42,83,0.12010891827086072,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_60 + tight_zone
282,15.315582361857064,55.319148936170215,1.1178588026263827,-9.842158682475162,6,8,35,75,0.1945150303907391,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_60 + impulse_ge_1p5
277,36.88211865051993,59.92779783393502,1.314091285256901,-7.382089053418669,6,8,43,82,0.6245203489085468,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_60 + base_body_low
311,3.433657105828133,53.37620578778135,1.022613028154627,-12.795010755662936,3,8,41,82,0.033544882956706705,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_60 + base_body_high
486,30.18604086175244,55.96707818930041,1.1346450993442707,-24.62052554141014,5,8,44,84,0.15325648111664728,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_60 + dir_demand
427,12.675717281370098,54.80093676814989,1.0622667598498008,-10.881609137177394,3,8,39,85,0.1456094075974374,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_60 + dir_supply
313,14.640169276413442,55.91054313099042,1.0995958945479576,-12.393262736962061,5,8,38,80,0.14766258074185476,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_70 + tight_zone
198,14.7745134132422,56.060606060606055,1.1660219227239934,-8.575035281347908,6,8,31,72,0.21537102951312576,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_70 + impulse_ge_1p5
209,21.85543892143864,58.3732057416268,1.2374794649475673,-8.504666895081446,5,8,35,79,0.3212271449173163,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_70 + base_body_low
221,6.7285229092404455,54.29864253393665,1.0637798788112942,-11.986357427116225,4,8,36,74,0.07016855360514691,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_70 + base_body_high
344,29.149381226630737,56.97674418604651,1.188433894090893,-14.891986363696514,6,8,43,83,0.24467338099444805,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_70 + dir_demand
304,0.010598809280340404,53.289473684210535,1.000070770572214,-11.170321230022715,4,8,36,80,0.0001186045712348647,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + body_ge_70 + dir_supply
198,9.836638027654029,56.060606060606055,1.1080633828064261,-12.014955024392437,5,8,38,78,0.10233744121059912,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + tight_zone + impulse_ge_1p5
336,23.349485720123745,57.44047619047619,1.1526002886809517,-10.437032543532263,5,8,37,84,0.27964708386620407,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + tight_zone + base_body_low
204,-2.4729496196189427,53.431372549019606,0.9758360812466574,-14.5944785807728,5,8,34,75,-0.021180523904403822,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + tight_zone + base_body_high
410,29.18924805102899,57.56097560975609,1.1569661388776789,-16.992236362251532,5,8,47,85,0.21472488544734225,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + tight_zone + dir_demand
405,8.499936461478622,55.06172839506173,1.0434156033773099,-12.881836360042765,3,8,43,85,0.08247985985759723,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + tight_zone + dir_supply
194,33.64886211291817,61.855670103092784,1.438997653919854,-7.351844678698104,7,8,41,75,0.5721159719684946,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + impulse_ge_1p5 + impulse_ge_2
172,21.727199581459963,59.883720930232556,1.3006145947470331,-8.617267137567241,7,8,40,76,0.31516952002595416,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + impulse_ge_1p5 + base_body_low
223,7.681244153417975,54.26008968609865,1.072630399009543,-14.143090797882092,3,8,38,77,0.06788866259142087,closed_m15_ema8_aligned + intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + impulse_ge_1p5 + base_body_high
