zone_id,zone_tf,spec_name,direction,upper,lower,created_timestamp,base_timestamp,impulse_start_timestamp,impulse_end_timestamp,impulse_candles,impulse_atr,zone_width_atr,base_body_ratio,touch_timestamp,entry_timestamp,entry_price,stop_price,risk_units,touch_delay_hours,confirmed,confirm_i,entry_i,bars_to_confirm,confirm_close,confirm_body_ratio,mfe_24h_r,mae_24h_r,close_24h_r,bracket_1r_outcome_r,first_event_24h,year,month,date,cost_r,net_1r_after_cost,cost_bucket,same_dir_intraday_overlap_24h,same_dir_intraday_distinct_specs_24h,same_dir_intraday_distinct_tfs_24h,same_dir_intraday_max_overlap_ratio_24h,same_dir_intraday_overlap_7d,same_dir_intraday_distinct_specs_7d,same_dir_intraday_distinct_tfs_7d,same_dir_intraday_max_overlap_ratio_7d,same_dir_h1_overlap_96h,same_dir_h1_distinct_specs_96h,same_dir_h1_max_overlap_ratio_96h,same_dir_h1_overlap_30d,same_dir_h1_distinct_specs_30d,same_dir_h1_max_overlap_ratio_30d,has_intraday_stack,has_intraday_stack_7d,has_cross_tf_intraday_stack,has_h1_stack,has_h1_stack_30d,stack_score,stack_score_capped,stack_score_7d_30d,stack_score_7d_30d_capped,winner,entry_ny_hour,entry_weekday,entry_session,trend_ema50_200,atr_pct_rank_500,vol_regime,orb30_state,orb15_state,orb30_width_atr,entry_close_location,entry_ema8_distance_atr,entry_ema20_distance_atr,profile_complete,profile_location,volume_node,zone_contains_poc,zone_overlaps_value,poc_distance_r,zone_volume_percentile,ob_overlap_30d,ob_fvg_bos_overlap_30d,ob_min_discount_position_30d,recent_fvg_20,zone_fvg_overlap_100,opposite_fvg_20,dir_demand,dir_supply,cost_le_0p03,cost_le_0p05,risk_ge_10,risk_ge_15,fast_confirm_1,fast_confirm_2,fast_confirm_3,body_ge_45,body_ge_60,body_ge_70,h1_stack_96,h1_stack_30d,intraday_stack_24h,intraday_stack_7d,stack_score3,stack_7d30d_score3,trend_aligned,orb_continuation,orb_reversal,orb_inside,vp_lvn,vp_hvn,vp_value_low,vp_value_high,vp_below_value,vp_above_value,ob_quality,tight_zone,wide_zone,impulse_ge_1p5,impulse_ge_2,base_body_low,base_body_high,ny_main_or_overlap,avoid_after_hours,ema8_aligned,closed_m15_ema8_aligned,m15_boundary_entry
22526,15min,m15_2c_1atr,supply,4670.24,4666.86,2026-01-19 12:45:00+00:00,2026-01-19 12:00:00+00:00,2026-01-19 12:15:00+00:00,2026-01-19 12:30:00+00:00,2,1.506944444444297,0.5868055555555589,0.5591715976329459,2026-01-19 12:55:00+00:00,2026-01-19 13:00:00+00:00,4663.81,4670.824571428571,7.014571428570889,0.1666666666666666,True,448780,448781,0,4663.81,0.8294797687860869,0.5787951610933361,1.1775487760172625,-9.59146266954573,-1.0,stop,2026,2026-01,2026-01-19,0.0427681153517201,-1.04276811535172,0.03-0.05R,3,2,2,1.0,3,2,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,3,3,3,3,False,8,Monday,london_ny_overlap,bull,0.094,low,inside,inside,2.084805653710053,0.5429184549356738,-0.209779189446963,-0.2921072942935207,True,value_high_half,hvn,True,True,0.1140483076044832,0.9791666666666666,False,False,,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,True,True
22528,15min,m15_2c_1atr,demand,4666.1,4659.75,2026-01-19 14:30:00+00:00,2026-01-19 13:45:00+00:00,2026-01-19 14:00:00+00:00,2026-01-19 14:15:00+00:00,2,1.754546579240362,1.0998391686255498,0.6362204724409027,2026-01-19 15:50:00+00:00,2026-01-19 16:20:00+00:00,4667.81,4659.14,8.670000000000073,1.3333333333333333,True,448820,448821,5,4667.41,0.5938303341901893,10.498269896193628,0.9504036908881917,10.46943483275649,1.0,tp1,2026,2026-01,2026-01-19,0.0346020761245671,0.9653979238754328,0.03-0.05R,3,3,2,1.0,3,3,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,3,3,3,3,True,11,Monday,london_ny_overlap,bull,0.058,low,inside,above,2.174256383258657,0.8735177865611874,0.0214270066059853,0.0770014952699275,True,value_low_half,hvn,True,True,-0.210495963091096,0.8333333333333334,False,False,,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False
22543,15min,m15_2c_1atr,demand,4726.16,4715.97,2026-01-20 16:00:00+00:00,2026-01-20 15:15:00+00:00,2026-01-20 15:30:00+00:00,2026-01-20 15:45:00+00:00,2,2.7357377049180225,1.5591256830600326,0.4327772325809644,2026-01-20 17:25:00+00:00,2026-01-20 17:50:00+00:00,4737.73,4714.350571428572,23.379428571427525,1.4166666666666667,True,449084,449085,4,4737.76,0.5293478260869028,6.444126704795746,0.3716942855746195,3.937221977807292,1.0,tp1,2026,2026-01,2026-01-20,0.0128317935181117,0.9871682064818884,<=0.03R,7,4,2,1.0,7,4,2,1.0,1,1,0.1138370951913542,1,1,0.1138370951913542,True,True,True,True,True,9,5,9,5,True,12,Tuesday,ny_main,bull,0.906,high,above,above,0.5405241077400494,0.8251028806584595,0.164232842429659,0.4281004836176352,True,value_high_half,mid_volume,False,True,2.0665603460919164,0.6132596685082873,True,False,0.3582230623818516,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,True,True,False
22567,15min,m15_2c_1atr,supply,4838.08,4829.74,2026-01-22 11:45:00+00:00,2026-01-22 11:00:00+00:00,2026-01-22 11:15:00+00:00,2026-01-22 11:30:00+00:00,2,2.1316395102641748,1.0748412040872777,0.250599520383597,2026-01-22 12:45:00+00:00,2026-01-22 13:15:00+00:00,4826.32,4838.745428571428,12.42542857142871,1.0,True,449581,449582,5,4826.27,0.9053708439897942,1.2522706891397275,1.7327370139575855,-8.67414748557102,1.0,tp1,2026,2026-01,2026-01-22,0.0241440364230032,0.9758559635769968,<=0.03R,10,4,2,1.0,10,4,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,10,3,10,3,True,8,Thursday,london_ny_overlap,bull,0.412,mid,inside,inside,1.2621805111820634,0.6337209302324843,0.1155113148188558,0.4993324846088307,True,value_high_half,hvn,False,True,0.7371979121156874,0.895397489539749,False,False,,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,True,True,False,True,True
22569,15min,m15_2c_1atr,supply,4832.61,4824.62,2026-01-22 15:00:00+00:00,2026-01-22 14:15:00+00:00,2026-01-22 14:30:00+00:00,2026-01-22 14:45:00+00:00,2,1.666433076384063,1.119831814996462,0.8548185231540705,2026-01-22 15:05:00+00:00,2026-01-22 15:10:00+00:00,4821.05,4833.370285714285,12.320285714285092,0.0833333333333333,True,449604,449605,0,4821.09,0.2235023041475166,0.0178567287400786,1.0762737413326016,-9.841492544236484,-1.0,stop,2026,2026-01,2026-01-22,0.0243500846455335,-1.0243500846455336,<=0.03R,8,4,2,1.0,8,4,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,8,3,8,3,False,10,Thursday,london_ny_overlap,bull,0.356,mid,inside,inside,1.337353221199572,0.9386873920552642,-0.0012522213899312,0.1512260656045687,True,value_high_half,hvn,True,True,0.3137102571832731,0.9539748953974896,False,False,,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,False
22615,15min,m15_2c_1atr,supply,5092.23,5078.28,2026-01-27 15:45:00+00:00,2026-01-27 15:00:00+00:00,2026-01-27 15:15:00+00:00,2026-01-27 15:30:00+00:00,2,1.6428471346504263,1.3682219419924269,0.3641577060931895,2026-01-27 15:45:00+00:00,2026-01-27 15:50:00+00:00,5075.24,5093.779142857143,18.539142857142902,0.0,True,450439,450440,0,5075.25,0.2869127516778567,1.5367485012406026,1.2654306717832526,-10.619153297270604,1.0,tp1,2026,2026-01,2026-01-27,0.0161819779000415,0.9838180220999584,<=0.03R,10,4,2,0.8315412186379646,16,4,2,0.8315412186379646,2,2,0.8014336917562385,2,2,0.8014336917562385,True,True,True,True,True,14,7,20,7,True,10,Tuesday,london_ny_overlap,bull,0.4,mid,inside,inside,0.8893081761005576,0.560634328358216,-0.3681488252715232,-0.5364933457723621,True,value_low_half,hvn,True,True,-0.0806401898685836,0.943127962085308,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False
22617,15min,m15_2c_1atr,demand,5079.58,5051.02,2026-01-27 17:45:00+00:00,2026-01-27 16:45:00+00:00,2026-01-27 17:00:00+00:00,2026-01-27 17:30:00+00:00,3,1.5459625015520426,1.654898389967263,0.8851540616246567,2026-01-27 19:15:00+00:00,2026-01-27 19:30:00+00:00,5087.57,5049.668428571429,37.901571428570605,1.5,True,450483,450484,2,5087.49,0.643497757847504,6.293934288438993,0.2957661009155367,5.2815752079636065,1.0,tp1,2026,2026-01,2026-01-27,0.0079152390967583,0.9920847609032416,<=0.03R,9,4,2,1.0,20,4,2,1.0,1,1,0.1050420168067245,1,1,0.1050420168067245,True,True,True,True,True,11,5,22,5,True,14,Tuesday,ny_main,bull,0.812,high,inside,inside,0.558795117238908,0.2932263814616894,-0.2461056408875163,-0.0634507344055384,True,value_low_half,hvn,False,True,-0.5527475302569509,0.8009478672985783,False,False,,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True
22650,15min,m15_2c_1atr,supply,5144.87,5089.54,2026-01-30 15:00:00+00:00,2026-01-30 13:45:00+00:00,2026-01-30 14:00:00+00:00,2026-01-30 14:45:00+00:00,4,1.5512236103116004,1.2051278062137254,0.2716428700524085,2026-01-30 15:00:00+00:00,2026-01-30 15:10:00+00:00,5081.86,5149.969142857143,68.10914285714352,0.0,True,451259,451260,1,5081.62,0.604838709677425,9.96547558120989,0.4623461502965884,5.217067563826076,1.0,tp1,2026,2026-01,2026-01-30,0.0044046949853595,0.9955953050146404,<=0.03R,4,3,2,1.0,19,4,2,1.0,5,2,0.4935839508404035,5,2,0.4935839508404035,True,True,True,True,True,14,7,29,7,True,10,Friday,london_ny_overlap,bear,0.888,high,below,below,0.8403896778953394,0.4496848511193199,-0.5155301294105837,-0.7557597087016797,True,below_value,mid_volume,False,False,-2.937124027820865,0.4547759932375317,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,True,False
22692,15min,m15_2c_1atr,supply,5063.25,5047.44,2026-02-04 15:15:00+00:00,2026-02-04 14:30:00+00:00,2026-02-04 14:45:00+00:00,2026-02-04 15:00:00+00:00,2,1.5046860544628349,0.8903101242910852,0.537634408602137,2026-02-04 15:20:00+00:00,2026-02-04 15:45:00+00:00,5036.94,5065.639857142857,28.69985714285758,0.0833333333333333,True,452094,452095,4,5036.9,0.5806270996641092,8.619206666036032,0.9230011100105128,6.513621272380536,1.0,tp1,2026,2026-02,2026-02-04,0.010453013703403,0.989546986296597,<=0.03R,3,3,2,0.8950031625553566,7,4,2,1.0,0,0,0.0,2,2,1.0,True,True,True,False,True,3,3,11,7,True,10,Wednesday,london_ny_overlap,bull,0.204,low,inside,inside,0.9011690453991228,0.6620171673819487,0.4527825604271031,0.2582672329931713,True,value_high_half,mid_volume,False,True,4.5677927714920505,0.60431654676259,False,False,,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,True
22722,15min,m15_2c_1atr,demand,4926.47,4894.53,2026-02-06 17:00:00+00:00,2026-02-06 16:15:00+00:00,2026-02-06 16:30:00+00:00,2026-02-06 16:45:00+00:00,2,1.881431557926958,1.3952385409841452,0.5275516593613054,2026-02-06 18:25:00+00:00,2026-02-06 18:40:00+00:00,4941.55,4891.8908571428565,49.659142857143706,1.4166666666666667,True,452681,452682,2,4941.74,0.6993185689949054,2.8016995863227145,0.1568694011173279,2.4364093506014832,1.0,tp1,2026,2026-02,2026-02-06,0.0060411836117071,0.9939588163882928,<=0.03R,5,4,2,1.0,24,4,2,1.0,3,2,0.5090795241077006,10,4,0.5757670632435543,True,True,True,True,True,11,7,44,7,True,13,Friday,ny_main,bull,0.25,low,above,above,1.3082768535633484,0.5534246575342665,0.0458090381883521,0.6880741144367044,True,value_high_half,mid_volume,False,True,0.8608686646682667,0.6377295492487479,True,True,0.1797505502567914,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,True,True,False
22733,15min,m15_2c_1atr,supply,5024.67,5007.91,2026-02-09 15:45:00+00:00,2026-02-09 15:00:00+00:00,2026-02-09 15:15:00+00:00,2026-02-09 15:30:00+00:00,2,1.564411849850418,1.1321046029142277,0.5119331742243327,2026-02-09 15:50:00+00:00,2026-02-09 16:00:00+00:00,5006.96,5026.693142857143,19.73314285714332,0.0833333333333333,True,452925,452926,1,5006.98,0.1311053984576439,0.2396982596357291,1.4594735470419349,-1.4234934700141633,-1.0,stop,2026,2026-02,2026-02-09,0.0152028494483533,-1.0152028494483534,<=0.03R,11,4,2,0.3472553699283791,15,4,2,0.8371121718376827,1,1,1.0,11,4,1.0,True,True,True,True,True,13,5,37,7,False,11,Monday,london_ny_overlap,bull,0.024,low,inside,inside,0.7739837398373898,0.8638743455497488,0.4093703220824047,0.3736302701537379,True,value_high_half,hvn,True,True,0.1793936234905681,0.8775510204081632,True,True,0.1913592047409665,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True
22752,15min,m15_2c_1atr,supply,5043.81,5029.12,2026-02-10 17:45:00+00:00,2026-02-10 17:00:00+00:00,2026-02-10 17:15:00+00:00,2026-02-10 17:30:00+00:00,2,1.516316529270994,0.7812939254644511,0.3253914227365269,2026-02-10 17:55:00+00:00,2026-02-10 18:00:00+00:00,5019.64,5046.186428571429,26.546428571428805,0.1666666666666666,True,453225,453226,0,5019.69,0.5792778649921692,0.5560069958294127,1.317691376294873,-2.0258845688147176,-1.0,stop,2026,2026-02,2026-02-10,0.0113009551997846,-1.0113009551997847,<=0.03R,5,3,2,0.8162014976174455,19,4,2,1.0,1,1,1.0,7,4,1.0,True,True,True,True,True,7,5,33,7,False,13,Tuesday,ny_main,bull,0.38,mid,below,below,0.8462382267276725,0.8650497512438325,-0.5478412972917072,-0.9401449103274496,True,value_high_half,hvn,True,True,0.1587784205569797,0.9570552147239264,True,True,0.1076753966736789,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,True,True,True,True
22793,15min,m15_2c_1atr,demand,5010.43,4974.06,2026-02-13 18:30:00+00:00,2026-02-13 17:45:00+00:00,2026-02-13 18:00:00+00:00,2026-02-13 18:15:00+00:00,2,2.268240820083105,1.6159827350915463,0.8276051690953958,2026-02-13 18:55:00+00:00,2026-02-13 19:05:00+00:00,5012.77,4972.102285714286,40.66771428571428,0.4166666666666667,True,454066,454067,1,5012.85,0.6533742331289152,0.8232574804864405,1.1830023114158796,-0.5232652086246183,-1.0,stop,2026,2026-02,2026-02-13,0.0073768591441438,-1.007376859144144,<=0.03R,7,4,2,1.0,28,4,2,1.0,2,1,0.3409403354412887,11,4,1.0,True,True,True,True,True,11,7,50,7,False,14,Friday,ny_main,bear,0.846,high,above,above,0.96449094834744,0.5179597701149424,0.353805278179385,0.9100973500596324,True,value_high_half,mid_volume,True,True,0.2826566528731307,0.5163636363636364,True,True,0.166072526121689,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,True,True,False
22854,15min,m15_2c_1atr,demand,5004.82,4998.13,2026-02-20 08:15:00+00:00,2026-02-20 07:30:00+00:00,2026-02-20 07:45:00+00:00,2026-02-20 08:00:00+00:00,2,2.1918872526876307,0.846146896738571,0.3408071748880106,2026-02-20 17:05:00+00:00,2026-02-20 17:40:00+00:00,5036.44,4994.451714285715,41.98828571428476,8.833333333333334,True,455399,455400,6,5036.47,0.514573396926343,4.352642573779185,0.2086296177845404,4.1397260460401615,1.0,tp1,2026,2026-02,2026-02-20,0.0071448499241286,0.9928551500758712,<=0.03R,4,3,2,1.0,9,4,2,1.0,4,4,0.1674140508221162,10,4,1.0,True,True,True,True,True,12,7,29,7,True,12,Friday,ny_main,bull,0.952,high,above,above,0.6463517341704496,0.95601772928742,0.3994096447731696,0.620471120938727,True,value_high_half,hvn,False,True,0.1006233030981539,0.9523809523809524,True,True,0.3450654817586537,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,True,True,False,True,True,True,False,True,True,True,True,False
22896,15min,m15_2c_1atr,supply,5180.92,5170.21,2026-02-25 13:15:00+00:00,2026-02-25 12:30:00+00:00,2026-02-25 12:45:00+00:00,2026-02-25 13:00:00+00:00,2,1.576669957222824,1.2334649555774926,0.1988795518207378,2026-02-25 13:30:00+00:00,2026-02-25 13:40:00+00:00,5167.55,5182.0004285714285,14.450428571428349,0.25,True,456179,456180,1,5167.57,0.5028409090909708,0.057437742825221,1.0366474548456155,-1.3674334918391315,-1.0,stop,2026,2026-02,2026-02-25,0.0207606299368286,-1.0207606299368286,<=0.03R,8,4,2,0.5910364145658176,10,4,2,0.8048552754434978,7,4,1.0,9,4,1.0,True,True,True,True,True,22,7,28,7,False,8,Wednesday,london_ny_overlap,bull,0.45,mid,below,below,0.9722222222222195,0.9589603283173456,-0.1694957577856084,-0.7407218922065845,True,value_low_half,mid_volume,False,True,-0.5664191867764408,0.2995391705069124,True,True,0.1437321937321961,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,True,True,True,False
22899,15min,m15_2c_1atr,demand,5181.18,5159.16,2026-02-25 17:15:00+00:00,2026-02-25 16:30:00+00:00,2026-02-25 16:45:00+00:00,2026-02-25 17:00:00+00:00,2,1.7465668822204403,2.239918622393401,0.0921889191644239,2026-02-25 17:25:00+00:00,2026-02-25 17:40:00+00:00,5187.21,5157.304571428571,29.905428571429184,0.1666666666666666,True,456227,456228,2,5187.26,0.7242236024845284,1.0175410102322449,1.3619600836923895,-0.1294079431350193,1.0,tp1,2026,2026-02,2026-02-25,0.0100316234988389,0.989968376501161,<=0.03R,7,3,2,0.7656675749318914,12,3,2,0.7656675749318914,6,4,0.2979109900090949,13,4,1.0,True,True,True,True,True,19,7,38,7,True,12,Wednesday,ny_main,bull,0.758,high,above,above,0.7634050287791486,0.8948919449901638,0.4899355566303718,0.5886693685398752,True,value_low_half,mid_volume,False,True,-0.4540981570474426,0.7044025157232704,True,False,0.1658888888888921,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False
22900,15min,m15_2c_1atr,demand,5195.83,5174.04,2026-02-25 18:00:00+00:00,2026-02-25 17:15:00+00:00,2026-02-25 17:30:00+00:00,2026-02-25 17:45:00+00:00,2,1.5113450292397528,1.7839766081871125,0.7512620468104597,2026-02-25 18:00:00+00:00,2026-02-25 18:20:00+00:00,5198.03,5172.545571428572,25.484428571428,0.0,True,456235,456236,3,5198.01,0.8338607594937784,0.7694894921829417,1.2121127186909697,-0.7196551395530263,-1.0,stop,2026,2026-02,2026-02-25,0.0117718943220232,-1.0117718943220233,<=0.03R,8,3,2,0.509866911427246,11,3,2,0.509866911427246,1,1,0.2083524552547026,8,4,1.0,True,True,True,True,True,10,5,27,7,False,13,Wednesday,ny_main,bull,0.788,high,above,above,0.7039892725444166,0.7705597788528086,0.8756500616915524,1.2111165492895852,True,value_high_half,hvn,True,True,0.0464989825719718,0.9245283018867924,True,False,0.2511111111111151,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,False
22914,15min,m15_2c_1atr,supply,5190.14,5185.67,2026-02-26 12:45:00+00:00,2026-02-26 12:00:00+00:00,2026-02-26 12:15:00+00:00,2026-02-26 12:30:00+00:00,2,1.8911564625850596,0.5068027210884622,0.5391498881431135,2026-02-26 14:40:00+00:00,2026-02-26 15:05:00+00:00,5177.12,5191.377428571429,14.257428571429044,1.9166666666666667,True,456472,456473,4,5177.02,0.7522477522477105,3.2712771287147695,1.1032845033165632,-2.9794994088294167,1.0,tp1,2026,2026-02,2026-02-26,0.0210416624917329,0.9789583375082672,<=0.03R,5,3,2,1.0,11,3,2,1.0,1,1,0.8635346756150901,3,2,0.8635346756150901,True,True,True,True,True,7,5,17,7,True,10,Thursday,london_ny_overlap,bull,0.458,mid,inside,above,2.3840888348037987,0.3236857649143219,-0.3871386788397004,-0.5416893209902103,True,value_low_half,hvn,True,True,-0.0592673493516685,0.9699248120300752,False,False,,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False
22966,15min,m15_2c_1atr,supply,5206.08,5192.27,2026-03-04 14:45:00+00:00,2026-03-04 14:00:00+00:00,2026-03-04 14:15:00+00:00,2026-03-04 14:30:00+00:00,2,2.333706726409533,1.0313116765348629,0.2853005068791205,2026-03-04 15:10:00+00:00,2026-03-04 15:55:00+00:00,5180.4,5207.963285714286,27.56328571428639,0.4166666666666667,True,457586,457587,8,5180.36,0.9004878048780949,3.5289696957131373,0.5296901157336624,2.7645470423906833,1.0,tp1,2026,2026-03,2026-03-04,0.010884043473979,0.9891159565260208,<=0.03R,3,2,1,1.0,16,4,2,1.0,2,2,1.0,3,2,1.0,True,True,True,True,True,7,7,22,7,True,10,Wednesday,london_ny_overlap,bear,0.61,mid,below,below,2.1677947119832535,0.0467176802255279,-0.9656473092147264,-0.8767811203933535,True,value_high_half,mid_volume,False,True,1.103823408986053,0.4463840399002494,False,False,,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True,True,False
22968,15min,m15_2c_1atr,supply,5196.33,5171.14,2026-03-04 16:00:00+00:00,2026-03-04 15:00:00+00:00,2026-03-04 15:15:00+00:00,2026-03-04 15:45:00+00:00,3,1.7703656814529976,1.7171933583288357,0.8547042477173517,2026-03-04 16:00:00+00:00,2026-03-04 16:15:00+00:00,5164.32,5198.1801428571425,33.86014285714282,0.0,True,457590,457591,2,5164.28,0.8861003861004422,3.0200699516076464,0.9060800519785264,2.3021166900823107,1.0,tp1,2026,2026-03,2026-03-04,0.0088599744326452,0.9911400255673548,<=0.03R,7,4,2,1.0,28,4,2,1.0,2,2,1.0,12,4,1.0,True,True,True,True,True,11,7,52,7,True,11,Wednesday,london_ny_overlap,bear,0.64,mid,below,below,2.078043315907408,0.4474916387959989,-0.5989944591261092,-0.7659149133715946,True,value_high_half,mid_volume,False,True,0.5016222191282806,0.5062344139650873,True,True,0.1437321937321961,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,True,True,True,True
22969,15min,m15_2c_1atr,supply,5185.1,5163.19,2026-03-04 17:15:00+00:00,2026-03-04 16:30:00+00:00,2026-03-04 16:45:00+00:00,2026-03-04 17:00:00+00:00,2,1.8469643930554192,1.084615112619813,0.2218165221360298,2026-03-04 17:30:00+00:00,2026-03-04 17:40:00+00:00,5152.59,5188.403571428572,35.81357142857178,0.25,True,457607,457608,1,5152.58,0.7702702702702885,1.2174155846746029,1.0423422884381297,2.1994455413949128,1.0,tp1,2026,2026-03,2026-03-04,0.0083767127385866,0.9916232872614134,<=0.03R,7,4,2,0.6503879507074168,19,4,2,0.6503879507074168,2,2,1.0,12,4,1.0,True,True,True,True,True,11,7,43,7,True,12,Wednesday,ny_main,bear,0.868,high,below,below,1.4023814023814063,0.204918032786887,-0.5650426959361297,-1.0367005818810866,True,value_high_half,hvn,True,True,0.206485969006173,0.9794520547945206,True,True,0.1437321937321961,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,True,True,True,False
22992,15min,m15_2c_1atr,demand,5082.97,5065.56,2026-03-06 15:45:00+00:00,2026-03-06 15:00:00+00:00,2026-03-06 15:15:00+00:00,2026-03-06 15:30:00+00:00,2,2.52803638079706,1.0456905058131918,0.4267662263067405,2026-03-06 15:55:00+00:00,2026-03-06 16:15:00+00:00,5095.87,5062.6172857142865,33.25271428571341,0.1666666666666666,True,458142,458143,3,5096.41,0.7604456824512277,2.9017180122783373,1.5782170306183667,-0.6107772083052304,1.0,tp1,2026,2026-03,2026-03-06,0.0090218199158825,0.9909781800841176,<=0.03R,6,3,2,0.9350947731189426,14,3,2,1.0,0,0,0.0,5,4,0.5755313038483406,True,True,True,False,True,6,3,24,7,True,11,Friday,london_ny_overlap,bear,0.778,high,above,above,0.9714999826430918,0.7879642689233604,0.4115058004001913,0.4535900359326226,True,value_low_half,mid_volume,False,True,-0.3153126060600837,0.5352941176470588,False,False,,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True
23001,15min,m15_2c_1atr,demand,5096.88,5087.33,2026-03-09 11:15:00+00:00,2026-03-09 10:30:00+00:00,2026-03-09 10:45:00+00:00,2026-03-09 11:00:00+00:00,2,1.6461413814057184,0.6770305853757425,0.0450261780104055,2026-03-09 11:45:00+00:00,2026-03-09 12:10:00+00:00,5108.87,5085.605714285714,23.264285714285503,0.5,True,458381,458382,4,5108.76,0.4454756380510196,0.0980042984341317,1.0754682222904406,3.371261897451685,-1.0,stop,2026,2026-03,2026-03-09,0.012895302425545,-1.0128953024255452,<=0.03R,5,3,2,1.0,15,4,2,1.0,2,2,1.0,2,2,1.0,True,True,True,True,True,9,7,19,7,False,8,Monday,london_ny_overlap,bear,0.348,mid,above,above,1.2581568402976724,0.7584541062801858,0.2055238990275126,0.3889771932262891,True,value_low_half,hvn,True,True,-0.1566779244703917,0.993975903614458,False,False,,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,True,False
