net_r,pf,max_dd_r
179.63416371092416,1.6693897065165448,-7.537667542661723
149.04011308546853,1.5233092135763853,-11.559800677288672
133.66346772951974,1.4559538263114384,-8.491592619998329
153.0609360348826,1.5412490021959226,-9.492536031868873
163.8203117264321,1.5894086199149318,-11.96007307320599
160.97306168379959,1.5759531450550133,-11.769323403587734
138.03418679371134,1.4744729420938953,-8.454204148632684
145.24128574305442,1.5063896913897479,-11.998165365525324
149.94043760373765,1.5275277030996455,-14.939078140416257
144.71119652051232,1.5034969398486604,-7.216791495513396
169.0003855663505,1.6143407037720248,-8.175554759756835
180.8404093960265,1.679616658292247,-12.979539604441939
164.01262667217884,1.5910875861923974,-5.700848320443512
155.74213023037262,1.551149835611418,-10.48763290032581
169.36819381606676,1.6182462405559652,-11.02778059978533
178.49695313543177,1.6609871324435532,-6.647830671902767
163.76497801594357,1.5900875322700099,-8.78176119932435
213.52359149080343,1.8530422444972112,-6.56212328434475
131.73744174722646,1.4479896780974122,-10.789407453767296
156.58540697181417,1.5570948081064566,-12.333051353288058
159.61750915063078,1.5701500943211733,-8.370354602495539
173.99826184896068,1.6382649180876114,-7.726198209957104
170.1309183361038,1.6205990113924442,-7.035507012914181
158.39134669530898,1.5654100731623863,-14.881355410529068
141.05851755957775,1.4879192013736564,-12.283484245913343
146.2810770234192,1.5109644664326543,-8.418499605917532
185.80419856140577,1.7021024255197037,-13.469932207243474
192.2120702068462,1.7315896128040487,-8.166034952822969
121.05814254218254,1.403483311981796,-10.101810390573377
154.99156183609165,1.5474285824070395,-8.354084731266852
203.27897831447382,1.7881914433411379,-9.104409301780422
166.2921034734656,1.6009364222506943,-10.20409615450886
221.9520424466313,1.9064383888973413,-6.547403002768533
172.13202025829636,1.632376837263395,-6.692807143745469
181.96786461225628,1.680444598437008,-6.999219785876846
150.49457703205326,1.5328069142774587,-7.717821021139741
216.42417060122236,1.8679589667379464,-6.325902277177079
170.7231436785899,1.6273824228225622,-7.372957360158999
154.61526270938447,1.5450115203902965,-12.790509720843351
170.46723006441715,1.6205982427256214,-9.761258112653607
182.95144225511643,1.686146816705918,-8.678191133009234
130.48309953634723,1.4428009139867704,-8.004745993944383
158.04850164756218,1.5635316323652608,-16.45202022542088
182.2147143371813,1.679345883831199,-9.278229682240209
164.80432404785208,1.598042386727818,-14.695507967056148
158.45946882519553,1.5627850517957327,-10.716986242265193
