cfg_id,lb,hold_h,ext,sl_buf,session,regime,direction,ptp,n,net_R,PF,MAR,WR_pct,pos_years,dollar_pnl,error
lb8_h24_ext1.0_sl0.1_london_ny_bull_strong_long_ptp2.0,8,24,1.0,0.1,london_ny,bull_strong,long,2.0,4855,2221.3,1.816,2.765,44.14,17/21,166595.0,
lb8_h24_ext1.0_sl0.1_london_ny_bull_strong_short_ptpnone,8,24,1.0,0.1,london_ny,bull_strong,short,,4971,-170.1,0.948,-0.035,33.35,9/21,-12754.0,
lb8_h24_ext1.0_sl0.1_london_ny_bull_strong_short_ptp1.0,8,24,1.0,0.1,london_ny,bull_strong,short,1.0,4971,1286.2,1.54,1.377,51.66,20/21,96465.0,
lb8_h24_ext1.0_sl0.1_london_ny_bull_strong_short_ptp2.0,8,24,1.0,0.1,london_ny,bull_strong,short,2.0,4971,1331.9,1.442,1.136,38.76,21/21,99896.0,
lb8_h24_ext1.0_sl0.1_london_ny_bear_strong_long_ptpnone,8,24,1.0,0.1,london_ny,bear_strong,long,,2106,18.0,1.013,0.007,35.42,8/14,1353.0,
lb8_h24_ext1.0_sl0.1_london_ny_bear_strong_long_ptp1.0,8,24,1.0,0.1,london_ny,bear_strong,long,1.0,2106,610.3,1.61,1.158,52.33,14/14,45771.0,
lb8_h24_ext1.0_sl0.1_london_ny_bear_strong_long_ptp2.0,8,24,1.0,0.1,london_ny,bear_strong,long,2.0,2106,638.2,1.506,0.716,39.89,14/14,47862.0,
lb8_h24_ext1.0_sl0.1_london_ny_bear_strong_short_ptpnone,8,24,1.0,0.1,london_ny,bear_strong,short,,2078,241.9,1.192,0.193,39.41,9/14,18145.0,
lb8_h24_ext1.0_sl0.1_london_ny_bear_strong_short_ptp1.0,8,24,1.0,0.1,london_ny,bear_strong,short,1.0,2078,838.3,1.943,1.496,57.31,14/14,62876.0,
lb8_h24_ext1.0_sl0.1_london_ny_bear_strong_short_ptp2.0,8,24,1.0,0.1,london_ny,bear_strong,short,2.0,2078,913.2,1.804,1.756,45.14,13/14,68491.0,
lb8_h24_ext1.618_sl0.02_all_any_long_ptpnone,8,24,1.618,0.02,all,any,long,,10161,1591.9,1.224,0.814,33.78,18/21,119395.0,
lb8_h24_ext1.618_sl0.02_all_any_long_ptp1.0,8,24,1.618,0.02,all,any,long,1.0,10161,4445.7,1.948,5.528,55.85,21/21,333427.0,
lb8_h24_ext1.618_sl0.02_all_any_long_ptp2.0,8,24,1.618,0.02,all,any,long,2.0,10161,5141.5,1.845,5.097,42.76,21/21,385613.0,
lb8_h24_ext1.618_sl0.02_all_any_short_ptpnone,8,24,1.618,0.02,all,any,short,,10419,632.6,1.084,0.138,30.71,11/21,47442.0,
lb8_h24_ext1.618_sl0.02_all_any_short_ptp1.0,8,24,1.618,0.02,all,any,short,1.0,10419,3813.1,1.778,5.411,54.49,21/21,285981.0,
lb8_h24_ext1.618_sl0.02_all_any_short_ptp2.0,8,24,1.618,0.02,all,any,short,2.0,10419,4334.8,1.683,4.294,41.09,21/21,325110.0,
lb8_h24_ext1.618_sl0.02_all_bull_long_ptpnone,8,24,1.618,0.02,all,bull,long,,6819,1321.2,1.282,0.669,34.83,15/21,99091.0,
lb8_h24_ext1.618_sl0.02_all_bull_long_ptp1.0,8,24,1.618,0.02,all,bull,long,1.0,6819,3205.0,2.033,3.508,56.39,20/21,240377.0,
lb8_h24_ext1.618_sl0.02_all_bull_long_ptp2.0,8,24,1.618,0.02,all,bull,long,2.0,6819,3753.4,1.938,3.419,43.79,20/21,281506.0,
lb8_h24_ext1.618_sl0.02_all_bull_short_ptpnone,8,24,1.618,0.02,all,bull,short,,7023,109.8,1.021,0.025,29.19,10/21,8237.0,
lb8_h24_ext1.618_sl0.02_all_bull_short_ptp1.0,8,24,1.618,0.02,all,bull,short,1.0,7023,2284.3,1.675,3.268,53.3,21/21,171322.0,
lb8_h24_ext1.618_sl0.02_all_bull_short_ptp2.0,8,24,1.618,0.02,all,bull,short,2.0,7023,2606.2,1.595,2.592,39.61,21/21,195463.0,
lb8_h24_ext1.618_sl0.02_all_bear_long_ptpnone,8,24,1.618,0.02,all,bear,long,,3389,288.5,1.118,0.128,31.75,14/18,21640.0,
lb8_h24_ext1.618_sl0.02_all_bear_long_ptp1.0,8,24,1.618,0.02,all,bear,long,1.0,3389,1271.0,1.794,1.584,54.85,18/18,95326.0,
lb8_h24_ext1.618_sl0.02_all_bear_long_ptp2.0,8,24,1.618,0.02,all,bear,long,2.0,3389,1419.2,1.674,1.407,40.75,18/18,106442.0,
lb8_h24_ext1.618_sl0.02_all_bear_short_ptpnone,8,24,1.618,0.02,all,bear,short,,3460,495.4,1.207,0.154,33.64,12/18,37157.0,
lb8_h24_ext1.618_sl0.02_all_bear_short_ptp1.0,8,24,1.618,0.02,all,bear,short,1.0,3460,1518.5,1.976,2.248,56.56,17/18,113888.0,
lb8_h24_ext1.618_sl0.02_all_bear_short_ptp2.0,8,24,1.618,0.02,all,bear,short,2.0,3460,1720.4,1.858,1.523,43.87,17/18,129030.0,
lb8_h24_ext1.618_sl0.02_all_bull_strong_long_ptpnone,8,24,1.618,0.02,all,bull_strong,long,,6270,1192.1,1.278,0.398,34.85,13/21,89411.0,
lb8_h24_ext1.618_sl0.02_all_bull_strong_long_ptp1.0,8,24,1.618,0.02,all,bull_strong,long,1.0,6270,2886.2,2.009,3.159,56.22,18/21,216467.0,
lb8_h24_ext1.618_sl0.02_all_bull_strong_long_ptp2.0,8,24,1.618,0.02,all,bull_strong,long,2.0,6270,3400.5,1.924,3.097,43.7,19/21,255037.0,
lb8_h24_ext1.618_sl0.02_all_bull_strong_short_ptpnone,8,24,1.618,0.02,all,bull_strong,short,,6482,89.6,1.019,0.021,29.34,12/21,6724.0,
lb8_h24_ext1.618_sl0.02_all_bull_strong_short_ptp1.0,8,24,1.618,0.02,all,bull_strong,short,1.0,6482,2095.6,1.673,2.998,53.42,21/21,157171.0,
lb8_h24_ext1.618_sl0.02_all_bull_strong_short_ptp2.0,8,24,1.618,0.02,all,bull_strong,short,2.0,6482,2382.5,1.591,2.369,39.71,21/21,178687.0,
lb8_h24_ext1.618_sl0.02_all_bear_strong_long_ptpnone,8,24,1.618,0.02,all,bear_strong,long,,2686,63.3,1.032,0.032,29.93,9/14,4748.0,
lb8_h24_ext1.618_sl0.02_all_bear_strong_long_ptp1.0,8,24,1.618,0.02,all,bear_strong,long,1.0,2686,868.9,1.663,1.175,53.16,14/14,65169.0,
lb8_h24_ext1.618_sl0.02_all_bear_strong_long_ptp2.0,8,24,1.618,0.02,all,bear_strong,long,2.0,2686,944.8,1.55,0.937,38.87,13/14,70863.0,
lb8_h24_ext1.618_sl0.02_all_bear_strong_short_ptpnone,8,24,1.618,0.02,all,bear_strong,short,,2718,518.0,1.28,0.281,34.81,10/14,38849.0,
lb8_h24_ext1.618_sl0.02_all_bear_strong_short_ptp1.0,8,24,1.618,0.02,all,bear_strong,short,1.0,2718,1319.0,2.102,2.292,57.51,12/14,98922.0,
lb8_h24_ext1.618_sl0.02_all_bear_strong_short_ptp2.0,8,24,1.618,0.02,all,bear_strong,short,2.0,2718,1491.4,1.964,1.851,44.85,13/14,111857.0,
lb8_h24_ext1.618_sl0.02_london_any_long_ptpnone,8,24,1.618,0.02,london,any,long,,6480,1195.3,1.269,0.644,34.24,18/21,89649.0,
lb8_h24_ext1.618_sl0.02_london_any_long_ptp1.0,8,24,1.618,0.02,london,any,long,1.0,6480,2819.1,1.932,3.46,55.22,21/21,211429.0,
lb8_h24_ext1.618_sl0.02_london_any_long_ptp2.0,8,24,1.618,0.02,london,any,long,2.0,6480,3368.0,1.873,4.266,42.61,21/21,252599.0,
lb8_h24_ext1.618_sl0.02_london_any_short_ptpnone,8,24,1.618,0.02,london,any,short,,6599,501.8,1.107,0.14,31.49,11/21,37633.0,
lb8_h24_ext1.618_sl0.02_london_any_short_ptp1.0,8,24,1.618,0.02,london,any,short,1.0,6599,2532.4,1.826,2.985,54.86,21/21,189931.0,
lb8_h24_ext1.618_sl0.02_london_any_short_ptp2.0,8,24,1.618,0.02,london,any,short,2.0,6599,2860.3,1.723,2.987,41.66,21/21,214521.0,
lb8_h24_ext1.618_sl0.02_london_bull_long_ptpnone,8,24,1.618,0.02,london,bull,long,,4290,984.9,1.341,0.602,35.31,17/21,73865.0,
lb8_h24_ext1.618_sl0.02_london_bull_long_ptp1.0,8,24,1.618,0.02,london,bull,long,1.0,4290,2023.1,2.027,2.664,55.92,21/21,151735.0,
lb8_h24_ext1.618_sl0.02_london_bull_long_ptp2.0,8,24,1.618,0.02,london,bull,long,2.0,4290,2446.5,1.977,2.212,43.73,20/21,183484.0,
lb8_h24_ext1.618_sl0.02_london_bull_short_ptpnone,8,24,1.618,0.02,london,bull,short,,4405,49.1,1.015,0.02,29.69,10/21,3682.0,
lb8_h24_ext1.618_sl0.02_london_bull_short_ptp1.0,8,24,1.618,0.02,london,bull,short,1.0,4405,1384.5,1.648,1.932,52.89,21/21,103838.0,
lb8_h24_ext1.618_sl0.02_london_bull_short_ptp2.0,8,24,1.618,0.02,london,bull,short,2.0,4405,1578.0,1.576,2.106,39.68,21/21,118347.0,
lb8_h24_ext1.618_sl0.02_london_bear_long_ptpnone,8,24,1.618,0.02,london,bear,long,,2193,212.7,1.137,0.102,32.19,13/18,15952.0,
lb8_h24_ext1.618_sl0.02_london_bear_long_ptp1.0,8,24,1.618,0.02,london,bear,long,1.0,2193,798.4,1.757,1.144,53.85,17/18,59878.0,
lb8_h24_ext1.618_sl0.02_london_bear_long_ptp2.0,8,24,1.618,0.02,london,bear,long,2.0,2193,924.8,1.682,1.172,40.45,16/18,69358.0,
lb8_h24_ext1.618_sl0.02_london_bear_short_ptpnone,8,24,1.618,0.02,london,bear,short,,2201,447.7,1.303,0.248,35.03,13/18,33576.0,
lb8_h24_ext1.618_sl0.02_london_bear_short_ptp1.0,8,24,1.618,0.02,london,bear,short,1.0,2201,1144.4,2.228,1.438,58.7,17/18,85829.0,
lb8_h24_ext1.618_sl0.02_london_bear_short_ptp2.0,8,24,1.618,0.02,london,bear,short,2.0,2201,1279.3,2.044,1.259,45.57,17/18,95949.0,
lb8_h24_ext1.618_sl0.02_london_bull_strong_long_ptpnone,8,24,1.618,0.02,london,bull_strong,long,,3937,888.6,1.336,0.462,35.26,14/21,66644.0,
lb8_h24_ext1.618_sl0.02_london_bull_strong_long_ptp1.0,8,24,1.618,0.02,london,bull_strong,long,1.0,3937,1839.4,2.019,2.422,55.93,17/21,137954.0,
lb8_h24_ext1.618_sl0.02_london_bull_strong_long_ptp2.0,8,24,1.618,0.02,london,bull_strong,long,2.0,3937,2218.3,1.963,2.005,43.54,18/21,166373.0,
lb8_h24_ext1.618_sl0.02_london_bull_strong_short_ptpnone,8,24,1.618,0.02,london,bull_strong,short,,4045,49.1,1.017,0.021,29.89,10/21,3684.0,
lb8_h24_ext1.618_sl0.02_london_bull_strong_short_ptp1.0,8,24,1.618,0.02,london,bull_strong,short,1.0,4045,1277.5,1.658,1.783,53.35,20/21,95814.0,
lb8_h24_ext1.618_sl0.02_london_bull_strong_short_ptp2.0,8,24,1.618,0.02,london,bull_strong,short,2.0,4045,1444.5,1.577,1.928,39.83,21/21,108341.0,
lb8_h24_ext1.618_sl0.02_london_bear_strong_long_ptpnone,8,24,1.618,0.02,london,bear_strong,long,,1759,99.3,1.078,0.06,31.1,11/14,7447.0,
lb8_h24_ext1.618_sl0.02_london_bear_strong_long_ptp1.0,8,24,1.618,0.02,london,bear_strong,long,1.0,1759,573.2,1.654,0.821,52.08,14/14,42990.0,
lb8_h24_ext1.618_sl0.02_london_bear_strong_long_ptp2.0,8,24,1.618,0.02,london,bear_strong,long,2.0,1759,675.6,1.609,0.856,39.34,14/14,50670.0,
lb8_h24_ext1.618_sl0.02_london_bear_strong_short_ptpnone,8,24,1.618,0.02,london,bear_strong,short,,1721,372.8,1.325,0.33,35.85,11/14,27960.0,
lb8_h24_ext1.618_sl0.02_london_bear_strong_short_ptp1.0,8,24,1.618,0.02,london,bear_strong,short,1.0,1721,915.0,2.272,1.722,59.5,14/14,68622.0,
lb8_h24_ext1.618_sl0.02_london_bear_strong_short_ptp2.0,8,24,1.618,0.02,london,bear_strong,short,2.0,1721,1030.3,2.087,1.66,46.43,13/14,77271.0,
lb8_h24_ext1.618_sl0.02_ny_any_long_ptpnone,8,24,1.618,0.02,ny,any,long,,5566,1228.4,1.343,0.573,36.7,19/21,92128.0,
lb8_h24_ext1.618_sl0.02_ny_any_long_ptp1.0,8,24,1.618,0.02,ny,any,long,1.0,5566,2674.6,2.092,5.052,56.65,21/21,200595.0,
lb8_h24_ext1.618_sl0.02_ny_any_long_ptp2.0,8,24,1.618,0.02,ny,any,long,2.0,5566,2978.7,1.935,4.245,43.46,21/21,223403.0,
lb8_h24_ext1.618_sl0.02_ny_any_short_ptpnone,8,24,1.618,0.02,ny,any,short,,5701,194.0,1.049,0.054,31.19,8/21,14549.0,
lb8_h24_ext1.618_sl0.02_ny_any_short_ptp1.0,8,24,1.618,0.02,ny,any,short,1.0,5701,1842.3,1.702,2.242,54.25,21/21,138176.0,
lb8_h24_ext1.618_sl0.02_ny_any_short_ptp2.0,8,24,1.618,0.02,ny,any,short,2.0,5701,2116.8,1.623,1.833,40.45,21/21,158762.0,
lb8_h24_ext1.618_sl0.02_ny_bull_long_ptpnone,8,24,1.618,0.02,ny,bull,long,,3720,1000.0,1.426,1.067,37.8,19/21,75000.0,
lb8_h24_ext1.618_sl0.02_ny_bull_long_ptp1.0,8,24,1.618,0.02,ny,bull,long,1.0,3720,1916.5,2.185,4.286,57.23,20/21,143734.0,
lb8_h24_ext1.618_sl0.02_ny_bull_long_ptp2.0,8,24,1.618,0.02,ny,bull,long,2.0,3720,2171.2,2.041,3.693,44.68,19/21,162843.0,
lb8_h24_ext1.618_sl0.02_ny_bull_short_ptpnone,8,24,1.618,0.02,ny,bull,short,,3850,-38.8,0.986,-0.01,29.22,11/21,-2907.0,
lb8_h24_ext1.618_sl0.02_ny_bull_short_ptp1.0,8,24,1.618,0.02,ny,bull,short,1.0,3850,1096.7,1.602,1.233,52.75,21/21,82250.0,
lb8_h24_ext1.618_sl0.02_ny_bull_short_ptp2.0,8,24,1.618,0.02,ny,bull,short,2.0,3850,1230.7,1.522,1.16,38.65,21/21,92306.0,
lb8_h24_ext1.618_sl0.02_ny_bear_long_ptpnone,8,24,1.618,0.02,ny,bear,long,,1863,240.2,1.195,0.127,34.78,13/18,18019.0,
lb8_h24_ext1.618_sl0.02_ny_bear_long_ptp1.0,8,24,1.618,0.02,ny,bear,long,1.0,1863,771.1,1.921,1.621,55.61,17/18,57834.0,
lb8_h24_ext1.618_sl0.02_ny_bear_long_ptp2.0,8,24,1.618,0.02,ny,bear,long,2.0,1863,823.4,1.746,1.229,41.28,17/18,61752.0,
lb8_h24_ext1.618_sl0.02_ny_bear_short_ptpnone,8,24,1.618,0.02,ny,bear,short,,1871,234.4,1.191,0.157,35.28,10/18,17578.0,
lb8_h24_ext1.618_sl0.02_ny_bear_short_ptp1.0,8,24,1.618,0.02,ny,bear,short,1.0,1871,753.3,1.926,1.739,57.24,14/18,56499.0,
lb8_h24_ext1.618_sl0.02_ny_bear_short_ptp2.0,8,24,1.618,0.02,ny,bear,short,2.0,1871,890.7,1.845,1.099,44.09,15/18,66804.0,
lb8_h24_ext1.618_sl0.02_ny_bull_strong_long_ptpnone,8,24,1.618,0.02,ny,bull_strong,long,,3459,954.5,1.439,0.651,38.07,16/21,71591.0,
lb8_h24_ext1.618_sl0.02_ny_bull_strong_long_ptp1.0,8,24,1.618,0.02,ny,bull_strong,long,1.0,3459,1806.0,2.2,4.689,57.24,18/21,135449.0,
lb8_h24_ext1.618_sl0.02_ny_bull_strong_long_ptp2.0,8,24,1.618,0.02,ny,bull_strong,long,2.0,3459,2049.5,2.059,3.743,44.87,17/21,153712.0,
lb8_h24_ext1.618_sl0.02_ny_bull_strong_short_ptpnone,8,24,1.618,0.02,ny,bull_strong,short,,3526,-56.0,0.978,-0.013,29.27,8/21,-4198.0,
lb8_h24_ext1.618_sl0.02_ny_bull_strong_short_ptp1.0,8,24,1.618,0.02,ny,bull_strong,short,1.0,3526,998.4,1.602,1.259,52.95,21/21,74879.0,
lb8_h24_ext1.618_sl0.02_ny_bull_strong_short_ptp2.0,8,24,1.618,0.02,ny,bull_strong,short,2.0,3526,1104.4,1.511,1.106,38.57,21/21,82832.0,
lb8_h24_ext1.618_sl0.02_ny_bear_strong_long_ptpnone,8,24,1.618,0.02,ny,bear_strong,long,,1459,128.8,1.13,0.071,33.1,10/14,9661.0,
lb8_h24_ext1.618_sl0.02_ny_bear_strong_long_ptp1.0,8,24,1.618,0.02,ny,bear_strong,long,1.0,1459,575.1,1.852,1.209,54.01,13/14,43135.0,
lb8_h24_ext1.618_sl0.02_ny_bear_strong_long_ptp2.0,8,24,1.618,0.02,ny,bear_strong,long,2.0,1459,585.4,1.66,0.874,39.55,13/14,43904.0,
lb8_h24_ext1.618_sl0.02_ny_bear_strong_short_ptpnone,8,24,1.618,0.02,ny,bear_strong,short,,1471,261.3,1.278,0.246,36.91,7/14,19594.0,
lb8_h24_ext1.618_sl0.02_ny_bear_strong_short_ptp1.0,8,24,1.618,0.02,ny,bear_strong,short,1.0,1471,637.7,2.027,1.652,58.53,11/14,47828.0,
lb8_h24_ext1.618_sl0.02_ny_bear_strong_short_ptp2.0,8,24,1.618,0.02,ny,bear_strong,short,2.0,1471,783.5,1.975,1.602,45.68,11/14,58760.0,
lb8_h24_ext1.618_sl0.02_london_ny_any_long_ptpnone,8,24,1.618,0.02,london_ny,any,long,,7906,1560.8,1.293,0.733,35.06,20/21,117057.0,
lb8_h24_ext1.618_sl0.02_london_ny_any_long_ptp1.0,8,24,1.618,0.02,london_ny,any,long,1.0,7906,3601.4,1.996,4.304,55.82,21/21,270106.0,
lb8_h24_ext1.618_sl0.02_london_ny_any_long_ptp2.0,8,24,1.618,0.02,london_ny,any,long,2.0,7906,4198.1,1.905,4.919,43.21,21/21,314855.0,
lb8_h24_ext1.618_sl0.02_london_ny_any_short_ptpnone,8,24,1.618,0.02,london_ny,any,short,,8058,446.1,1.078,0.108,31.09,9/21,33457.0,
lb8_h24_ext1.618_sl0.02_london_ny_any_short_ptp1.0,8,24,1.618,0.02,london_ny,any,short,1.0,8058,2878.9,1.764,2.349,54.34,21/21,215918.0,
lb8_h24_ext1.618_sl0.02_london_ny_any_short_ptp2.0,8,24,1.618,0.02,london_ny,any,short,2.0,8058,3257.3,1.671,2.492,41.13,21/21,244300.0,
lb8_h24_ext1.618_sl0.02_london_ny_bull_long_ptpnone,8,24,1.618,0.02,london_ny,bull,long,,5289,1311.2,1.375,1.074,36.28,17/21,98342.0,
lb8_h24_ext1.618_sl0.02_london_ny_bull_long_ptp1.0,8,24,1.618,0.02,london_ny,bull,long,1.0,5289,2591.4,2.081,4.427,56.25,21/21,194354.0,
lb8_h24_ext1.618_sl0.02_london_ny_bull_long_ptp2.0,8,24,1.618,0.02,london_ny,bull,long,2.0,5289,3084.9,2.012,3.785,44.28,21/21,231369.0,
lb8_h24_ext1.618_sl0.02_london_ny_bull_short_ptpnone,8,24,1.618,0.02,london_ny,bull,short,,5427,21.1,1.005,0.007,29.41,9/21,1581.0,
lb8_h24_ext1.618_sl0.02_london_ny_bull_short_ptp1.0,8,24,1.618,0.02,london_ny,bull,short,1.0,5427,1662.6,1.634,1.988,52.75,21/21,124693.0,
lb8_h24_ext1.618_sl0.02_london_ny_bull_short_ptp2.0,8,24,1.618,0.02,london_ny,bull,short,2.0,5427,1876.6,1.558,1.703,39.36,21/21,140744.0,
lb8_h24_ext1.618_sl0.02_london_ny_bear_long_ptpnone,8,24,1.618,0.02,london_ny,bear,long,,2644,264.4,1.144,0.11,32.79,13/18,19832.0,
lb8_h24_ext1.618_sl0.02_london_ny_bear_long_ptp1.0,8,24,1.618,0.02,london_ny,bear,long,1.0,2644,1030.4,1.843,1.433,55.18,18/18,77283.0,
lb8_h24_ext1.618_sl0.02_london_ny_bear_long_ptp2.0,8,24,1.618,0.02,london_ny,bear,long,2.0,2644,1131.2,1.707,1.326,41.19,18/18,84837.0,
lb8_h24_ext1.618_sl0.02_london_ny_bear_short_ptpnone,8,24,1.618,0.02,london_ny,bear,short,,2659,420.1,1.233,0.194,34.52,13/18,31508.0,
lb8_h24_ext1.618_sl0.02_london_ny_bear_short_ptp1.0,8,24,1.618,0.02,london_ny,bear,short,1.0,2659,1212.0,2.04,1.743,57.43,17/18,90899.0,
lb8_h24_ext1.618_sl0.02_london_ny_bear_short_ptp2.0,8,24,1.618,0.02,london_ny,bear,short,2.0,2659,1381.8,1.916,1.257,44.68,17/18,103637.0,
lb8_h24_ext1.618_sl0.02_london_ny_bull_strong_long_ptpnone,8,24,1.618,0.02,london_ny,bull_strong,long,,4876,1193.7,1.37,0.615,36.32,16/21,89526.0,
lb8_h24_ext1.618_sl0.02_london_ny_bull_strong_long_ptp1.0,8,24,1.618,0.02,london_ny,bull_strong,long,1.0,4876,2365.1,2.071,4.041,56.26,17/21,177384.0,
lb8_h24_ext1.618_sl0.02_london_ny_bull_strong_long_ptp2.0,8,24,1.618,0.02,london_ny,bull_strong,long,2.0,4876,2818.3,2.001,3.458,44.22,18/21,211375.0,
lb8_h24_ext1.618_sl0.02_london_ny_bull_strong_short_ptpnone,8,24,1.618,0.02,london_ny,bull_strong,short,,4986,5.9,1.002,0.002,29.56,8/21,442.0,
lb8_h24_ext1.618_sl0.02_london_ny_bull_strong_short_ptp1.0,8,24,1.618,0.02,london_ny,bull_strong,short,1.0,4986,1524.8,1.639,1.869,53.13,20/21,114363.0,
lb8_h24_ext1.618_sl0.02_london_ny_bull_strong_short_ptp2.0,8,24,1.618,0.02,london_ny,bull_strong,short,2.0,4986,1706.6,1.554,1.548,39.49,20/21,127994.0,
lb8_h24_ext1.618_sl0.02_london_ny_bear_strong_long_ptpnone,8,24,1.618,0.02,london_ny,bear_strong,long,,2117,107.0,1.071,0.049,31.22,10/14,8025.0,
lb8_h24_ext1.618_sl0.02_london_ny_bear_strong_long_ptp1.0,8,24,1.618,0.02,london_ny,bear_strong,long,1.0,2117,742.8,1.733,1.033,53.42,14/14,55712.0,
lb8_h24_ext1.618_sl0.02_london_ny_bear_strong_long_ptp2.0,8,24,1.618,0.02,london_ny,bear_strong,long,2.0,2117,810.2,1.616,0.95,39.58,14/14,60763.0,
lb8_h24_ext1.618_sl0.02_london_ny_bear_strong_short_ptpnone,8,24,1.618,0.02,london_ny,bear_strong,short,,2087,390.7,1.28,0.301,35.75,10/14,29300.0,
lb8_h24_ext1.618_sl0.02_london_ny_bear_strong_short_ptp1.0,8,24,1.618,0.02,london_ny,bear_strong,short,1.0,2087,985.7,2.09,1.715,58.07,12/14,73929.0,
lb8_h24_ext1.618_sl0.02_london_ny_bear_strong_short_ptp2.0,8,24,1.618,0.02,london_ny,bear_strong,short,2.0,2087,1147.7,1.985,1.811,45.71,13/14,86080.0,
lb8_h24_ext1.618_sl0.1_all_any_long_ptpnone,8,24,1.618,0.1,all,any,long,,10123,1217.4,1.184,0.356,36.0,18/21,91302.0,
lb8_h24_ext1.618_sl0.1_all_any_long_ptp1.0,8,24,1.618,0.1,all,any,long,1.0,10123,4046.6,1.869,4.297,54.89,21/21,303492.0,
lb8_h24_ext1.618_sl0.1_all_any_long_ptp2.0,8,24,1.618,0.1,all,any,long,2.0,10123,4487.3,1.762,4.731,42.79,21/21,336548.0,
lb8_h24_ext1.618_sl0.1_all_any_short_ptpnone,8,24,1.618,0.1,all,any,short,,10380,336.2,1.048,0.06,32.72,10/21,25218.0,
lb8_h24_ext1.618_sl0.1_all_any_short_ptp1.0,8,24,1.618,0.1,all,any,short,1.0,10380,3374.9,1.695,4.442,53.4,21/21,253117.0,
lb8_h24_ext1.618_sl0.1_all_any_short_ptp2.0,8,24,1.618,0.1,all,any,short,2.0,10380,3730.5,1.604,3.641,40.64,21/21,279787.0,
lb8_h24_ext1.618_sl0.1_all_bull_long_ptpnone,8,24,1.618,0.1,all,bull,long,,6794,1037.9,1.237,0.459,36.91,15/21,77843.0,
lb8_h24_ext1.618_sl0.1_all_bull_long_ptp1.0,8,24,1.618,0.1,all,bull,long,1.0,6794,2925.7,1.949,3.825,55.46,20/21,219430.0,
lb8_h24_ext1.618_sl0.1_all_bull_long_ptp2.0,8,24,1.618,0.1,all,bull,long,2.0,6794,3260.3,1.837,4.378,43.55,20/21,244524.0,
lb8_h24_ext1.618_sl0.1_all_bull_short_ptpnone,8,24,1.618,0.1,all,bull,short,,6998,-55.4,0.989,-0.011,31.08,9/21,-4158.0,
lb8_h24_ext1.618_sl0.1_all_bull_short_ptp1.0,8,24,1.618,0.1,all,bull,short,1.0,6998,2030.7,1.605,2.683,52.17,21/21,152299.0,
lb8_h24_ext1.618_sl0.1_all_bull_short_ptp2.0,8,24,1.618,0.1,all,bull,short,2.0,6998,2223.9,1.52,2.179,39.08,21/21,166794.0,
lb8_h24_ext1.618_sl0.1_all_bear_long_ptpnone,8,24,1.618,0.1,all,bear,long,,3376,194.7,1.086,0.07,34.24,13/18,14599.0,
lb8_h24_ext1.618_sl0.1_all_bear_long_ptp1.0,8,24,1.618,0.1,all,bear,long,1.0,3376,1145.5,1.719,1.217,53.79,18/18,85915.0,
lb8_h24_ext1.618_sl0.1_all_bear_long_ptp2.0,8,24,1.618,0.1,all,bear,long,2.0,3376,1255.2,1.622,1.324,41.32,18/18,94140.0,
lb8_h24_ext1.618_sl0.1_all_bear_short_ptpnone,8,24,1.618,0.1,all,bear,short,,3446,364.8,1.164,0.099,35.84,10/18,27362.0,
lb8_h24_ext1.618_sl0.1_all_bear_short_ptp1.0,8,24,1.618,0.1,all,bear,short,1.0,3446,1334.9,1.868,1.895,55.6,15/18,100117.0,
lb8_h24_ext1.618_sl0.1_all_bear_short_ptp2.0,8,24,1.618,0.1,all,bear,short,2.0,3446,1492.7,1.769,1.343,43.53,17/18,111954.0,
lb8_h24_ext1.618_sl0.1_all_bull_strong_long_ptpnone,8,24,1.618,0.1,all,bull_strong,long,,6250,943.5,1.235,0.322,36.96,12/21,70762.0,
lb8_h24_ext1.618_sl0.1_all_bull_strong_long_ptp1.0,8,24,1.618,0.1,all,bull_strong,long,1.0,6250,2649.1,1.933,3.463,55.3,19/21,198681.0,
lb8_h24_ext1.618_sl0.1_all_bull_strong_long_ptp2.0,8,24,1.618,0.1,all,bull_strong,long,2.0,6250,2964.5,1.828,3.981,43.47,17/21,222337.0,
lb8_h24_ext1.618_sl0.1_all_bull_strong_short_ptpnone,8,24,1.618,0.1,all,bull_strong,short,,6460,-28.7,0.994,-0.005,31.28,11/21,-2154.0,
lb8_h24_ext1.618_sl0.1_all_bull_strong_short_ptp1.0,8,24,1.618,0.1,all,bull_strong,short,1.0,6460,1894.2,1.614,2.503,52.35,21/21,142064.0,
lb8_h24_ext1.618_sl0.1_all_bull_strong_short_ptp2.0,8,24,1.618,0.1,all,bull_strong,short,2.0,6460,2076.0,1.529,2.034,39.26,21/21,155698.0,
lb8_h24_ext1.618_sl0.1_all_bear_strong_long_ptpnone,8,24,1.618,0.1,all,bear_strong,long,,2675,0.6,1.0,0.0,32.37,7/14,47.0,
lb8_h24_ext1.618_sl0.1_all_bear_strong_long_ptp1.0,8,24,1.618,0.1,all,bear_strong,long,1.0,2675,776.9,1.597,1.064,52.07,14/14,58270.0,
lb8_h24_ext1.618_sl0.1_all_bear_strong_long_ptp2.0,8,24,1.618,0.1,all,bear_strong,long,2.0,2675,813.8,1.492,0.893,39.33,13/14,61035.0,
